graph20_60_882.txt: 
Min Cuts: 33 
R Size | Number of Cuts
    18 |            20
    19 |             0

graph20_60_498.txt: 
Min Cuts: 81 
R Size | Number of Cuts
     1 |             6
     2 |             2
     3 |             1
     4 |             2
     5 |             0
     6 |             2
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             1
    13 |             2
    14 |             2
    15 |            11
    16 |            15
    17 |            17
    18 |             8
    19 |             0

graph20_60_809.txt: 
Min Cuts: 81 
R Size | Number of Cuts
     1 |             6
     2 |             2
     3 |             2
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             1
    10 |             0
    11 |             1
    12 |             1
    13 |             0
    14 |             2
    15 |             5
    16 |             8
    17 |            21
    18 |            19
    19 |             0

graph20_60_942.txt: 
Min Cuts: 81 
R Size | Number of Cuts
     1 |             6
     2 |             1
     3 |             1
     4 |             1
     5 |             0
     6 |             0
     7 |             1
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             1
    13 |             0
    14 |             1
    15 |             4
    16 |            11
    17 |            16
    18 |            22
    19 |             0

graph20_60_357.txt: 
Min Cuts: 81 
R Size | Number of Cuts
     1 |             7
     2 |             1
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             1
    10 |             2
    11 |             0
    12 |             4
    13 |             1
    14 |             0
    15 |             0
    16 |             3
    17 |            10
    18 |            40
    19 |             0

graph20_60_297.txt: 
Min Cuts: 81 
R Size | Number of Cuts
     1 |             3
     2 |             1
     3 |             0
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             2
    15 |             5
    16 |            17
    17 |            18
    18 |            19
    19 |             0

graph20_60_931.txt: 
Min Cuts: 81 
R Size | Number of Cuts
     1 |             5
     2 |             2
     3 |             0
     4 |             1
     5 |             2
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             5
    15 |             6
    16 |            11
    17 |            17
    18 |            19
    19 |             0

graph20_60_393.txt: 
Min Cuts: 81 
R Size | Number of Cuts
     1 |             4
     2 |             1
     3 |             0
     4 |             2
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             4
    16 |             2
    17 |            16
    18 |            36
    19 |             0

graph20_60_903.txt: 
Min Cuts: 81 
R Size | Number of Cuts
     1 |             8
     2 |             4
     3 |             2
     4 |             5
     5 |             2
     6 |             2
     7 |             7
     8 |             7
     9 |             3
    10 |             3
    11 |             1
    12 |             1
    13 |             1
    14 |             1
    15 |             5
    16 |             5
    17 |             7
    18 |             7
    19 |             0

graph20_60_288.txt: 
Min Cuts: 81 
R Size | Number of Cuts
     1 |             2
     2 |             0
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             7
    16 |            12
    17 |            12
    18 |            29
    19 |             0

graph20_60_36.txt: 
Min Cuts: 81 
R Size | Number of Cuts
     1 |             7
     2 |             4
     3 |             2
     4 |             1
     5 |             3
     6 |             0
     7 |             0
     8 |             1
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             3
    16 |            10
    17 |            14
    18 |            23
    19 |             0

graph20_60_700.txt: 
Min Cuts: 81 
R Size | Number of Cuts
     1 |             3
     2 |             1
     3 |             0
     4 |             0
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             4
    16 |             5
    17 |            15
    18 |            36
    19 |             0

graph20_60_185.txt: 
Min Cuts: 81 
R Size | Number of Cuts
     1 |             6
     2 |             3
     3 |             1
     4 |             1
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             2
    10 |             0
    11 |             3
    12 |             0
    13 |             0
    14 |             3
    15 |             0
    16 |             0
    17 |            16
    18 |            35
    19 |             0

graph20_60_690.txt: 
Min Cuts: 81 
R Size | Number of Cuts
     1 |             5
     2 |             3
     3 |             1
     4 |             1
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             3
    17 |            26
    18 |            30
    19 |             0

graph20_60_652.txt: 
Min Cuts: 81 
R Size | Number of Cuts
     1 |             2
     2 |             1
     3 |             0
     4 |             2
     5 |             1
     6 |             1
     7 |             0
     8 |             2
     9 |             1
    10 |             2
    11 |             5
    12 |             8
    13 |             6
    14 |             3
    15 |             2
    16 |             5
    17 |             7
    18 |            18
    19 |             0

graph20_60_737.txt: 
Min Cuts: 81 
R Size | Number of Cuts
     1 |             4
     2 |             1
     3 |             3
     4 |             1
     5 |             2
     6 |             1
     7 |             1
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             6
    15 |             0
    16 |             2
    17 |             5
    18 |            40
    19 |             0

graph20_60_410.txt: 
Min Cuts: 81 
R Size | Number of Cuts
     1 |             6
     2 |             4
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             2
     9 |             1
    10 |             0
    11 |             1
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             5
    17 |            17
    18 |            30
    19 |             0

graph20_60_113.txt: 
Min Cuts: 81 
R Size | Number of Cuts
     1 |             5
     2 |             5
     3 |             1
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             1
    11 |             0
    12 |             0
    13 |             1
    14 |             0
    15 |             5
    16 |            15
    17 |            15
    18 |            19
    19 |             0

graph20_60_371.txt: 
Min Cuts: 81 
R Size | Number of Cuts
     1 |             2
     2 |             1
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             2
    11 |             4
    12 |             1
    13 |             3
    14 |             4
    15 |             6
    16 |             4
    17 |            15
    18 |            22
    19 |             0

graph20_60_666.txt: 
Min Cuts: 81 
R Size | Number of Cuts
     1 |             0
     2 |             1
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |            10
    15 |            10
    16 |            14
    17 |            17
    18 |            11
    19 |             0

graph20_60_798.txt: 
Min Cuts: 81 
R Size | Number of Cuts
     1 |             7
     2 |             2
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             4
    15 |            12
    16 |            14
    17 |            16
    18 |            15
    19 |             0

graph20_60_740.txt: 
Min Cuts: 81 
R Size | Number of Cuts
     1 |             6
     2 |             0
     3 |             1
     4 |             2
     5 |             3
     6 |             1
     7 |             0
     8 |             1
     9 |             0
    10 |             0
    11 |             4
    12 |             5
    13 |             4
    14 |             6
    15 |             4
    16 |             8
    17 |            11
    18 |            13
    19 |             0

graph20_60_496.txt: 
Min Cuts: 81 
R Size | Number of Cuts
     1 |             4
     2 |             1
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             2
     9 |             3
    10 |             6
    11 |             8
    12 |            13
    13 |             3
    14 |             4
    15 |            12
    16 |             1
    17 |             1
    18 |             7
    19 |             0

graph20_60_564.txt: 
Min Cuts: 81 
R Size | Number of Cuts
     1 |             2
     2 |             0
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             4
    16 |            11
    17 |            12
    18 |            35
    19 |             0

graph20_60_470.txt: 
Min Cuts: 82 
R Size | Number of Cuts
     1 |             5
     2 |             5
     3 |             4
     4 |             1
     5 |             1
     6 |             0
     7 |             1
     8 |             2
     9 |             0
    10 |             1
    11 |             1
    12 |             0
    13 |             6
    14 |             1
    15 |             6
    16 |            11
    17 |             1
    18 |            25
    19 |             0

graph20_60_244.txt: 
Min Cuts: 82 
R Size | Number of Cuts
     1 |             7
     2 |             2
     3 |             1
     4 |             1
     5 |             4
     6 |             1
     7 |             1
     8 |             2
     9 |             1
    10 |             1
    11 |             0
    12 |             1
    13 |             3
    14 |             1
    15 |             0
    16 |            10
    17 |            21
    18 |            12
    19 |             0

graph20_60_820.txt: 
Min Cuts: 82 
R Size | Number of Cuts
     1 |             3
     2 |             1
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             1
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             1
    13 |             4
    14 |             3
    15 |             4
    16 |             2
    17 |            19
    18 |            28
    19 |             0

graph20_60_156.txt: 
Min Cuts: 82 
R Size | Number of Cuts
     1 |             7
     2 |             3
     3 |             2
     4 |             4
     5 |             0
     6 |             1
     7 |             0
     8 |             0
     9 |             1
    10 |             0
    11 |             3
    12 |             8
    13 |            12
    14 |            13
    15 |             5
    16 |             3
    17 |            10
    18 |             3
    19 |             0

graph20_60_293.txt: 
Min Cuts: 82 
R Size | Number of Cuts
     1 |             6
     2 |             1
     3 |             2
     4 |             4
     5 |             1
     6 |             1
     7 |             0
     8 |             3
     9 |             2
    10 |             2
    11 |             2
    12 |             5
    13 |             6
    14 |             4
    15 |             7
    16 |             6
    17 |            12
    18 |            11
    19 |             0

graph20_60_995.txt: 
Min Cuts: 82 
R Size | Number of Cuts
     1 |             5
     2 |             5
     3 |             3
     4 |             2
     5 |             1
     6 |             2
     7 |             1
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             0
    13 |             1
    14 |             2
    15 |             4
    16 |             2
    17 |             8
    18 |            33
    19 |             0

graph20_60_770.txt: 
Min Cuts: 82 
R Size | Number of Cuts
     1 |             7
     2 |             1
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             0
    13 |             1
    14 |             3
    15 |            10
    16 |            17
    17 |            20
    18 |            11
    19 |             0

graph20_60_337.txt: 
Min Cuts: 82 
R Size | Number of Cuts
     1 |             5
     2 |             1
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             1
    11 |             0
    12 |             2
    13 |             7
    14 |             5
    15 |             8
    16 |             9
    17 |            14
    18 |            17
    19 |             0

graph20_60_847.txt: 
Min Cuts: 82 
R Size | Number of Cuts
     1 |             4
     2 |             5
     3 |             4
     4 |             2
     5 |             2
     6 |             0
     7 |             1
     8 |             2
     9 |             1
    10 |             2
    11 |             0
    12 |             1
    13 |             0
    14 |             1
    15 |             3
    16 |             7
    17 |            18
    18 |            16
    19 |             0

graph20_60_857.txt: 
Min Cuts: 82 
R Size | Number of Cuts
     1 |            10
     2 |             3
     3 |             2
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             9
    17 |            22
    18 |            22
    19 |             0

graph20_60_26.txt: 
Min Cuts: 82 
R Size | Number of Cuts
     1 |             5
     2 |             2
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             2
    14 |             5
    15 |            10
    16 |             7
    17 |            17
    18 |            20
    19 |             0

graph20_60_484.txt: 
Min Cuts: 82 
R Size | Number of Cuts
     1 |             5
     2 |             5
     3 |             2
     4 |             3
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             3
    14 |             1
    15 |            26
    16 |            17
    17 |             5
    18 |             5
    19 |             0

graph20_60_908.txt: 
Min Cuts: 82 
R Size | Number of Cuts
     1 |             3
     2 |             2
     3 |             2
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             2
     9 |             2
    10 |             0
    11 |             1
    12 |             1
    13 |             0
    14 |             4
    15 |             1
    16 |             1
    17 |            26
    18 |            24
    19 |             0

graph20_60_761.txt: 
Min Cuts: 82 
R Size | Number of Cuts
     1 |             5
     2 |             2
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             2
    15 |             0
    16 |            11
    17 |            19
    18 |            31
    19 |             0

graph20_60_207.txt: 
Min Cuts: 82 
R Size | Number of Cuts
     1 |             5
     2 |             0
     3 |             1
     4 |             2
     5 |             1
     6 |             0
     7 |             0
     8 |             1
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             3
    15 |             7
    16 |            13
    17 |            21
    18 |            11
    19 |             0

graph20_60_399.txt: 
Min Cuts: 82 
R Size | Number of Cuts
     1 |             4
     2 |             5
     3 |             2
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             1
    10 |             0
    11 |             0
    12 |             1
    13 |             3
    14 |             4
    15 |             7
    16 |            14
    17 |            15
    18 |            15
    19 |             0

graph20_60_415.txt: 
Min Cuts: 82 
R Size | Number of Cuts
     1 |             5
     2 |             5
     3 |             1
     4 |             1
     5 |             0
     6 |             1
     7 |             1
     8 |             1
     9 |             0
    10 |             2
    11 |             0
    12 |             5
    13 |             3
    14 |             4
    15 |             5
    16 |            13
    17 |            14
    18 |             8
    19 |             0

graph20_60_518.txt: 
Min Cuts: 82 
R Size | Number of Cuts
     1 |             5
     2 |             6
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             2
    15 |             2
    16 |             9
    17 |            23
    18 |            19
    19 |             0

graph20_60_157.txt: 
Min Cuts: 82 
R Size | Number of Cuts
     1 |             9
     2 |             6
     3 |             5
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             2
    10 |             3
    11 |             4
    12 |             1
    13 |             2
    14 |             3
    15 |             9
    16 |             8
    17 |            13
    18 |             8
    19 |             0

graph20_60_705.txt: 
Min Cuts: 82 
R Size | Number of Cuts
     1 |             3
     2 |             2
     3 |             1
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             1
    13 |             3
    14 |             9
    15 |             6
    16 |            15
    17 |            15
    18 |            11
    19 |             0

graph20_60_19.txt: 
Min Cuts: 82 
R Size | Number of Cuts
     1 |             6
     2 |             0
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             1
     9 |             3
    10 |             1
    11 |             1
    12 |             5
    13 |             3
    14 |             1
    15 |             7
    16 |             2
    17 |            11
    18 |            27
    19 |             0

graph20_60_529.txt: 
Min Cuts: 83 
R Size | Number of Cuts
     1 |             4
     2 |             0
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             1
     9 |             0
    10 |             0
    11 |             1
    12 |             2
    13 |             0
    14 |             6
    15 |             3
    16 |             9
    17 |            19
    18 |            23
    19 |             0

graph20_60_795.txt: 
Min Cuts: 83 
R Size | Number of Cuts
     1 |             4
     2 |             1
     3 |             2
     4 |             0
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             1
    13 |             1
    14 |             5
    15 |             5
    16 |            12
    17 |            17
    18 |            19
    19 |             0

graph20_60_457.txt: 
Min Cuts: 83 
R Size | Number of Cuts
     1 |             4
     2 |             4
     3 |             2
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             2
    14 |             1
    15 |             0
    16 |             5
    17 |            19
    18 |            31
    19 |             0

graph20_60_460.txt: 
Min Cuts: 83 
R Size | Number of Cuts
     1 |             5
     2 |             1
     3 |             0
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             2
    14 |             3
    15 |             8
    16 |            11
    17 |            25
    18 |            16
    19 |             0

graph20_60_629.txt: 
Min Cuts: 83 
R Size | Number of Cuts
     1 |             7
     2 |             0
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             2
     8 |             0
     9 |             3
    10 |             3
    11 |             1
    12 |             3
    13 |             2
    14 |             7
    15 |             6
    16 |            11
    17 |            14
    18 |             9
    19 |             0

graph20_60_201.txt: 
Min Cuts: 83 
R Size | Number of Cuts
     1 |             5
     2 |             0
     3 |             1
     4 |             2
     5 |             3
     6 |             2
     7 |             5
     8 |            11
     9 |             4
    10 |             2
    11 |             0
    12 |             2
    13 |             2
    14 |             4
    15 |             4
    16 |             7
    17 |            10
    18 |             6
    19 |             0

graph20_60_466.txt: 
Min Cuts: 83 
R Size | Number of Cuts
     1 |             7
     2 |             3
     3 |             1
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             2
    14 |             4
    15 |             3
    16 |            10
    17 |            16
    18 |            24
    19 |             0

graph20_60_361.txt: 
Min Cuts: 83 
R Size | Number of Cuts
     1 |             8
     2 |             3
     3 |             0
     4 |             1
     5 |             2
     6 |             0
     7 |             1
     8 |             3
     9 |             0
    10 |             0
    11 |             1
    12 |             5
    13 |             1
    14 |             2
    15 |             5
    16 |            14
    17 |            14
    18 |            12
    19 |             0

graph20_60_321.txt: 
Min Cuts: 83 
R Size | Number of Cuts
     1 |             7
     2 |             1
     3 |             1
     4 |             0
     5 |             1
     6 |             2
     7 |             0
     8 |             1
     9 |             1
    10 |             1
    11 |             1
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             9
    17 |            23
    18 |            21
    19 |             0

graph20_60_914.txt: 
Min Cuts: 83 
R Size | Number of Cuts
     1 |             2
     2 |             1
     3 |             1
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             4
    15 |            12
    16 |            19
    17 |            17
    18 |            15
    19 |             0

graph20_60_833.txt: 
Min Cuts: 83 
R Size | Number of Cuts
     1 |             1
     2 |             2
     3 |             1
     4 |             0
     5 |             0
     6 |             1
     7 |             1
     8 |             0
     9 |             1
    10 |             1
    11 |             0
    12 |             0
    13 |             1
    14 |             2
    15 |             0
    16 |            11
    17 |            32
    18 |            16
    19 |             0

graph20_60_858.txt: 
Min Cuts: 83 
R Size | Number of Cuts
     1 |             3
     2 |             0
     3 |             1
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             1
    11 |             2
    12 |             1
    13 |             0
    14 |             1
    15 |             0
    16 |             8
    17 |            11
    18 |            38
    19 |             0

graph20_60_151.txt: 
Min Cuts: 83 
R Size | Number of Cuts
     1 |             6
     2 |             1
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             0
    13 |             2
    14 |             3
    15 |             3
    16 |             8
    17 |            20
    18 |            25
    19 |             0

graph20_60_505.txt: 
Min Cuts: 83 
R Size | Number of Cuts
     1 |             4
     2 |             2
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             1
     9 |             1
    10 |             1
    11 |             0
    12 |             0
    13 |             0
    14 |             2
    15 |             5
    16 |             6
    17 |            25
    18 |            24
    19 |             0

graph20_60_768.txt: 
Min Cuts: 83 
R Size | Number of Cuts
     1 |             6
     2 |             6
     3 |             4
     4 |             2
     5 |             2
     6 |             1
     7 |             1
     8 |             0
     9 |             1
    10 |             1
    11 |             0
    12 |             1
    13 |             0
    14 |             0
    15 |             2
    16 |             8
    17 |            15
    18 |            23
    19 |             0

graph20_60_215.txt: 
Min Cuts: 83 
R Size | Number of Cuts
     1 |             6
     2 |             3
     3 |             0
     4 |             1
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             2
    13 |             2
    14 |             7
    15 |            12
    16 |            16
    17 |            14
    18 |             8
    19 |             0

graph20_60_965.txt: 
Min Cuts: 83 
R Size | Number of Cuts
     1 |             6
     2 |             4
     3 |             3
     4 |             1
     5 |             4
     6 |             2
     7 |             0
     8 |             1
     9 |             1
    10 |             1
    11 |             1
    12 |             0
    13 |             2
    14 |             1
    15 |             4
    16 |            13
    17 |            19
    18 |            12
    19 |             0

graph20_60_765.txt: 
Min Cuts: 83 
R Size | Number of Cuts
     1 |             6
     2 |             1
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             2
    14 |             0
    15 |             2
    16 |            21
    17 |            12
    18 |            24
    19 |             0

graph20_60_323.txt: 
Min Cuts: 83 
R Size | Number of Cuts
     1 |             5
     2 |             1
     3 |             0
     4 |             1
     5 |             2
     6 |             0
     7 |             2
     8 |             1
     9 |             1
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             2
    16 |             6
    17 |            13
    18 |            35
    19 |             0

graph20_60_120.txt: 
Min Cuts: 83 
R Size | Number of Cuts
     1 |             5
     2 |             3
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             4
    14 |             7
    15 |             1
    16 |            14
    17 |            14
    18 |            22
    19 |             0

graph20_60_960.txt: 
Min Cuts: 83 
R Size | Number of Cuts
     1 |             8
     2 |             2
     3 |             1
     4 |             0
     5 |             1
     6 |             2
     7 |             0
     8 |             0
     9 |             0
    10 |             2
    11 |             3
    12 |             1
    13 |             3
    14 |             7
    15 |             9
    16 |            14
    17 |            11
    18 |             7
    19 |             0

graph20_60_573.txt: 
Min Cuts: 83 
R Size | Number of Cuts
     1 |             8
     2 |             5
     3 |             1
     4 |             0
     5 |             0
     6 |             1
     7 |             0
     8 |             2
     9 |             0
    10 |             1
    11 |             0
    12 |             2
    13 |             2
    14 |             2
    15 |            11
    16 |             4
    17 |            11
    18 |            21
    19 |             0

graph20_60_222.txt: 
Min Cuts: 83 
R Size | Number of Cuts
     1 |             5
     2 |             3
     3 |             5
     4 |             1
     5 |             0
     6 |             0
     7 |             1
     8 |             1
     9 |             0
    10 |             0
    11 |             2
    12 |             1
    13 |             4
    14 |             7
    15 |             4
    16 |             7
    17 |            13
    18 |            18
    19 |             0

graph20_60_372.txt: 
Min Cuts: 83 
R Size | Number of Cuts
     1 |             6
     2 |             2
     3 |             1
     4 |             0
     5 |             2
     6 |             4
     7 |             2
     8 |             1
     9 |             2
    10 |            11
    11 |             3
    12 |            10
    13 |             5
    14 |             3
    15 |             4
    16 |             3
    17 |             3
    18 |            10
    19 |             0

graph20_60_335.txt: 
Min Cuts: 83 
R Size | Number of Cuts
     1 |             3
     2 |             3
     3 |             2
     4 |             4
     5 |             4
     6 |             4
     7 |             1
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             3
    15 |             5
    16 |            15
    17 |            10
    18 |            19
    19 |             0

graph20_60_385.txt: 
Min Cuts: 83 
R Size | Number of Cuts
     1 |             3
     2 |             0
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             2
    15 |             0
    16 |             3
    17 |            27
    18 |            32
    19 |             0

graph20_60_684.txt: 
Min Cuts: 83 
R Size | Number of Cuts
     1 |             6
     2 |             5
     3 |             3
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             1
    13 |             0
    14 |             4
    15 |             7
    16 |            13
    17 |            16
    18 |            16
    19 |             0

graph20_60_778.txt: 
Min Cuts: 84 
R Size | Number of Cuts
     1 |             4
     2 |             5
     3 |             4
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             0
    15 |             6
    16 |            10
    17 |            15
    18 |            23
    19 |             0

graph20_60_575.txt: 
Min Cuts: 84 
R Size | Number of Cuts
     1 |             4
     2 |             3
     3 |             0
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             1
    10 |             2
    11 |             5
    12 |             1
    13 |             0
    14 |             4
    15 |             0
    16 |            14
    17 |             1
    18 |            35
    19 |             0

graph20_60_42.txt: 
Min Cuts: 84 
R Size | Number of Cuts
     1 |             3
     2 |             0
     3 |             1
     4 |             1
     5 |             0
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             1
    11 |             0
    12 |             2
    13 |             3
    14 |             5
    15 |             8
    16 |             9
    17 |            18
    18 |            15
    19 |             0

graph20_60_231.txt: 
Min Cuts: 84 
R Size | Number of Cuts
     1 |             6
     2 |             7
     3 |             3
     4 |             0
     5 |             0
     6 |             0
     7 |             2
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             2
    13 |             1
    14 |             6
    15 |             4
    16 |             7
    17 |            15
    18 |            17
    19 |             0

graph20_60_558.txt: 
Min Cuts: 84 
R Size | Number of Cuts
     1 |             4
     2 |             3
     3 |             1
     4 |             2
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             1
    11 |             2
    12 |             3
    13 |            10
    14 |             9
    15 |            14
    16 |            12
    17 |             7
    18 |             6
    19 |             0

graph20_60_166.txt: 
Min Cuts: 84 
R Size | Number of Cuts
     1 |             4
     2 |             0
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             2
    10 |             1
    11 |             0
    12 |             0
    13 |             1
    14 |             2
    15 |             7
    16 |             8
    17 |            16
    18 |            30
    19 |             0

graph20_60_235.txt: 
Min Cuts: 84 
R Size | Number of Cuts
     1 |             9
     2 |             1
     3 |             2
     4 |             2
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             2
    10 |             1
    11 |             1
    12 |             1
    13 |             6
    14 |            11
    15 |            10
    16 |            10
    17 |             5
    18 |             9
    19 |             0

graph20_60_936.txt: 
Min Cuts: 84 
R Size | Number of Cuts
     1 |             4
     2 |             2
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             1
     9 |             1
    10 |             2
    11 |             4
    12 |             0
    13 |             0
    14 |             5
    15 |             0
    16 |             4
    17 |            27
    18 |            19
    19 |             0

graph20_60_945.txt: 
Min Cuts: 84 
R Size | Number of Cuts
     1 |             4
     2 |             0
     3 |             2
     4 |             0
     5 |             0
     6 |             2
     7 |             0
     8 |             1
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             5
    16 |            16
    17 |            14
    18 |            26
    19 |             0

graph20_60_811.txt: 
Min Cuts: 84 
R Size | Number of Cuts
     1 |             6
     2 |             1
     3 |             1
     4 |             0
     5 |             2
     6 |             2
     7 |             1
     8 |             0
     9 |             1
    10 |             0
    11 |             0
    12 |             2
    13 |             1
    14 |             4
    15 |             7
    16 |            12
    17 |            20
    18 |            13
    19 |             0

graph20_60_14.txt: 
Min Cuts: 84 
R Size | Number of Cuts
     1 |             4
     2 |             1
     3 |             0
     4 |             0
     5 |             0
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             1
    13 |             1
    14 |             4
    15 |             3
    16 |             9
    17 |            22
    18 |            22
    19 |             0

