graph20_20_618.txt: 
Min Cuts: 53 
R Size | Number of Cuts
Min Cuts: 61 
R Size | Number of Cuts
     1 |             8
     2 |             5
     3 |             8
     4 |             3
     5 |             3
     6 |             3
     7 |             3
     8 |             1
     9 |             2
    10 |             2
    11 |             1
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             2
    17 |             0
    18 |             1
    19 |             0

graph20_20_462.txt: 
Min Cuts: 61 
R Size | Number of Cuts
     1 |             6
     2 |             6
     3 |             4
     4 |             1
     5 |             2
     6 |             2
     7 |             2
     8 |             5
     9 |             4
    10 |             3
    11 |             3
    12 |             3
    13 |             3
    14 |             2
    15 |             0
    16 |             0
    17 |             1
    18 |             1
    19 |             0

graph20_20_386.txt: 
Min Cuts: 61 
R Size | Number of Cuts
     1 |             7
     2 |             6
     3 |             4
     4 |             5
     5 |             4
     6 |             2
     7 |             4
     8 |             2
     9 |             3
    10 |             0
    11 |             3
    12 |             2
    13 |             3
    14 |             1
    15 |             1
    16 |             2
    17 |             0
    18 |             1
    19 |             0

graph20_20_935.txt: 
Min Cuts: 61 
R Size | Number of Cuts
     1 |             8
     2 |             6
     3 |             3
     4 |             3
     5 |             4
     6 |             2
     7 |             1
     8 |             4
     9 |             4
    10 |             4
    11 |             2
    12 |             3
    13 |             1
    14 |             1
    15 |             0
    16 |             0
    17 |             0
    18 |             1
    19 |             0

graph20_20_824.txt: 
Min Cuts: 61 
R Size | Number of Cuts
     1 |             8
     2 |             5
     3 |             4
     4 |             3
     5 |             6
     6 |             6
     7 |             4
     8 |             1
     9 |             0
    10 |             2
    11 |             1
    12 |             1
