graph20_40_852.txt: 
Min Cuts: 37 
R Size | Number of Cuts
Min Cuts: 98 
R Size | Number of Cuts
     1 |             4
     2 |             7
     3 |             3
     4 |             5
     5 |             5
     6 |             3
     7 |             3
     8 |             0
     9 |             3
    10 |             2
    11 |             2
    12 |             7
    13 |             3
    14 |             2
    15 |             3
    16 |             6
    17 |             6
    18 |            21
    19 |             0

graph20_40_871.txt: 
Min Cuts: 98 
R Size | Number of Cuts
     1 |             6
     2 |             6
     3 |             2
     4 |             0
     5 |             0
     6 |             2
     7 |             2
     8 |             4
     9 |             5
    10 |             4
    11 |             6
    12 |             6
    13 |             2
    14 |            12
    15 |            11
    16 |             9
    17 |             8
    18 |             4
    19 |             0

graph20_40_332.txt: 
Min Cuts: 98 
R Size | Number of Cuts
     1 |             5
     2 |             5
     3 |             4
     4 |             3
     5 |             2
     6 |             0
     7 |             2
     8 |             3
     9 |             7
    10 |            10
    11 |             6
    12 |            11
    13 |             9
    14 |             7
    15 |             5
    16 |             8
    17 |             2
    18 |             5
    19 |             0

graph20_40_658.txt: 
Min Cuts: 98 
R Size | Number of Cuts
     1 |             7
     2 |             4
     3 |             8
     4 |             3
     5 |             4
     6 |             1
     7 |             4
     8 |             3
     9 |             4
    10 |             3
    11 |             2
    12 |             5
    13 |             3
    14 |             6
    15 |             4
    16 |             8
    17 |             9
    18 |            11
    19 |             0

graph20_40_12.txt: 
Min Cuts: 98 
R Size | Number of Cuts
     1 |             7
     2 |             4
     3 |             2
     4 |             0
     5 |             1
     6 |             2
     7 |             0
     8 |             0
     9 |             0
    10 |             2
    11 |             5
    12 |            10
    13 |            10
    14 |            14
    15 |             7
    16 |             8
    17 |            11
    18 |             5
    19 |             0

graph20_40_235.txt: 
Min Cuts: 98 
R Size | Number of Cuts
     1 |             7
     2 |             7
     3 |             7
     4 |             5
     5 |             5
     6 |             5
     7 |             6
     8 |             3
     9 |             2
    10 |             3
    11 |             4
    12 |             4
    13 |             2
    14 |             5
    15 |             9
    16 |             8
    17 |             7
    18 |             3
    19 |             0

graph20_40_81.txt: 
Min Cuts: 98 
R Size | Number of Cuts
     1 |             6
     2 |             6
     3 |             3
     4 |             3
     5 |             5
     6 |             2
     7 |             4
     8 |             5
     9 |             1
    10 |             2
    11 |             0
    12 |             0
    13 |             3
    14 |             6
    15 |             6
    16 |            10
    17 |            10
    18 |            16
    19 |             0

graph20_40_724.txt: 
Min Cuts: 98 
R Size | Number of Cuts
     1 |             3
     2 |             5
     3 |             3
     4 |             2
     5 |             4
     6 |             3
     7 |             5
     8 |             2
     9 |             2
    10 |             5
    11 |             6
    12 |             4
    13 |            10
    14 |             9
    15 |            12
    16 |            11
    17 |             4
    18 |             1
    19 |             0

graph20_40_78.txt: 
Min Cuts: 98 
R Size | Number of Cuts
     1 |             4
     2 |             3
     3 |             4
     4 |             5
     5 |             3
     6 |             3
     7 |             2
     8 |             4
     9 |             4
    10 |             6
    11 |             5
    12 |             8
    13 |             7
    14 |             8
    15 |             7
    16 |             5
    17 |             7
    18 |             3
    19 |             0

graph20_40_402.txt: 
Min Cuts: 98 
R Size | Number of Cuts
     1 |             3
     2 |             8
     3 |             6
     4 |             2
     5 |             2
     6 |             1
     7 |             2
     8 |             0
     9 |             4
    10 |             1
    11 |             1
    12 |             4
    13 |             5
    14 |             5
    15 |            13
    16 |            14
    17 |            12
    18 |             7
    19 |             0

graph20_40_412.txt: 
Min Cuts: 99 
R Size | Number of Cuts
     1 |             4
     2 |             4
     3 |             4
     4 |             2
     5 |             5
     6 |             5
     7 |             6
     8 |             4
     9 |             4
    10 |             1
    11 |             2
    12 |             2
    13 |             7
    14 |             5
    15 |             7
    16 |             9
    17 |            11
    18 |             9
    19 |             0

graph20_40_256.txt: 
Min Cuts: 99 
R Size | Number of Cuts
     1 |             7
     2 |             3
     3 |             6
     4 |             4
     5 |             1
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             2
    12 |             3
    13 |             1
    14 |             4
    15 |             8
    16 |             9
    17 |            23
    18 |            19
    19 |             0

graph20_40_513.txt: 
Min Cuts: 99 
R Size | Number of Cuts
     1 |             7
     2 |             4
     3 |             4
     4 |             2
     5 |             1
     6 |             0
     7 |             2
     8 |             2
     9 |             2
    10 |             8
    11 |             6
    12 |             7
    13 |            11
    14 |             8
    15 |             9
    16 |             6
    17 |             5
    18 |             2
    19 |             0

graph20_40_578.txt: 
Min Cuts: 99 
R Size | Number of Cuts
     1 |             6
     2 |             6
     3 |             4
     4 |             4
     5 |             2
     6 |             5
     7 |             1
     8 |             2
     9 |             5
    10 |             3
    11 |             4
    12 |             3
    13 |             5
    14 |             3
    15 |             3
    16 |            16
    17 |             8
    18 |            12
    19 |             0

graph20_40_781.txt: 
Min Cuts: 99 
R Size | Number of Cuts
     1 |             9
     2 |             5
     3 |             0
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             2
    11 |             2
    12 |             1
    13 |             3
    14 |             9
    15 |             7
    16 |            17
    17 |            14
    18 |            15
    19 |             0

graph20_40_721.txt: 
Min Cuts: 99 
R Size | Number of Cuts
     1 |             2
     2 |             7
     3 |             9
     4 |             5
     5 |             4
     6 |             3
     7 |             3
     8 |             2
     9 |             4
    10 |             3
    11 |             5
    12 |             5
    13 |             5
    14 |             8
    15 |             6
    16 |             7
    17 |             9
    18 |             3
    19 |             0

graph20_40_841.txt: 
Min Cuts: 99 
R Size | Number of Cuts
     1 |             3
     2 |             7
     3 |             6
     4 |             5
     5 |             0
     6 |             1
     7 |             0
     8 |             1
     9 |             1
    10 |             1
    11 |             2
    12 |             5
    13 |             4
    14 |             5
    15 |             9
    16 |             7
    17 |            19
    18 |            15
    19 |             0

graph20_40_626.txt: 
Min Cuts: 99 
R Size | Number of Cuts
     1 |             8
     2 |             6
     3 |             3
     4 |             4
     5 |             3
     6 |             0
     7 |             1
     8 |             2
     9 |             4
    10 |             3
    11 |             0
    12 |             5
    13 |             6
    14 |             5
    15 |             3
    16 |            11
    17 |            12
    18 |            15
    19 |             0

graph20_40_262.txt: 
Min Cuts: 99 
R Size | Number of Cuts
     1 |             4
     2 |             2
     3 |             1
     4 |             0
     5 |             1
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             1
    11 |             5
    12 |             4
    13 |            11
    14 |            12
    15 |            23
    16 |            13
    17 |             8
    18 |             3
    19 |             0

graph20_40_706.txt: 
Min Cuts: 99 
R Size | Number of Cuts
     1 |             5
     2 |             6
     3 |             4
     4 |             3
     5 |             3
     6 |             0
     7 |             1
     8 |             0
     9 |             2
    10 |             1
    11 |             5
    12 |             6
    13 |             5
    14 |             6
    15 |             8
    16 |            11
    17 |            10
    18 |            11
    19 |             0

graph20_40_213.txt: 
Min Cuts: 100 
R Size | Number of Cuts
     1 |             6
     2 |             7
     3 |             3
     4 |             8
     5 |            10
     6 |             5
     7 |             8
     8 |             3
     9 |             4
    10 |             3
    11 |             6
    12 |             4
    13 |             4
    14 |             6
    15 |             6
    16 |             5
    17 |             3
    18 |             2
    19 |             0

graph20_40_15.txt: 
Min Cuts: 100 
R Size | Number of Cuts
     1 |             8
     2 |             4
     3 |             5
     4 |             6
     5 |             9
     6 |             5
     7 |             6
     8 |             4
     9 |             2
    10 |             4
    11 |             3
    12 |             1
    13 |             4
    14 |             2
    15 |             7
    16 |             8
    17 |             6
    18 |             9
    19 |             0

graph20_40_271.txt: 
Min Cuts: 100 
R Size | Number of Cuts
     1 |             4
     2 |             6
     3 |             6
     4 |            11
     5 |             7
     6 |             4
     7 |             5
     8 |             4
     9 |             7
    10 |             3
    11 |             2
    12 |             3
    13 |             4
    14 |             6
    15 |             5
    16 |             5
    17 |             3
    18 |             9
    19 |             0

graph20_40_810.txt: 
Min Cuts: 100 
R Size | Number of Cuts
     1 |             8
     2 |             7
     3 |             0
     4 |             2
     5 |             1
     6 |             1
     7 |             2
     8 |             2
     9 |             1
    10 |             2
    11 |             5
    12 |             9
    13 |             4
    14 |             4
    15 |            13
    16 |            12
    17 |             8
    18 |             7
    19 |             0

graph20_40_315.txt: 
Min Cuts: 100 
R Size | Number of Cuts
     1 |             5
     2 |             3
     3 |             1
     4 |             3
     5 |             5
     6 |             4
     7 |             3
     8 |             4
     9 |             4
    10 |             3
    11 |             0
    12 |             5
    13 |             3
    14 |             3
    15 |            10
    16 |            12
    17 |            12
    18 |             9
    19 |             0

graph20_40_368.txt: 
Min Cuts: 100 
R Size | Number of Cuts
     1 |             5
     2 |             3
     3 |             1
     4 |             0
     5 |             2
     6 |             1
     7 |             3
     8 |             5
     9 |             2
    10 |             3
    11 |             3
    12 |             4
    13 |             2
    14 |             5
    15 |             7
    16 |            18
    17 |            14
    18 |            10
    19 |             0

graph20_40_24.txt: 
Min Cuts: 100 
R Size | Number of Cuts
     1 |             4
     2 |             3
     3 |             4
     4 |             2
     5 |             2
     6 |             2
     7 |             2
     8 |             4
     9 |             2
    10 |             5
    11 |            10
    12 |            12
    13 |             9
    14 |             5
    15 |             5
    16 |             5
    17 |             5
    18 |            13
    19 |             0

graph20_40_801.txt: 
Min Cuts: 100 
R Size | Number of Cuts
     1 |             7
     2 |             2
     3 |             1
     4 |             1
     5 |             1
     6 |             0
     7 |             1
     8 |             0
     9 |             2
    10 |             4
    11 |             3
    12 |             4
    13 |             9
    14 |             8
    15 |            17
    16 |            11
    17 |            10
    18 |             6
    19 |             0

graph20_40_344.txt: 
Min Cuts: 100 
R Size | Number of Cuts
     1 |             7
     2 |             2
     3 |             3
     4 |             0
     5 |             2
     6 |             2
     7 |             6
     8 |             4
     9 |             5
    10 |            10
    11 |             5
    12 |             5
    13 |             1
    14 |             4
    15 |             3
    16 |             4
    17 |            11
    18 |            12
    19 |             0

graph20_40_439.txt: 
Min Cuts: 100 
R Size | Number of Cuts
     1 |             8
     2 |             3
     3 |             3
     4 |             2
     5 |             1
     6 |             0
     7 |             0
     8 |             1
     9 |             2
    10 |             0
    11 |             1
    12 |             0
    13 |             1
    14 |             1
    15 |             5
    16 |             8
    17 |            23
    18 |            30
    19 |             0

graph20_40_231.txt: 
Min Cuts: 100 
R Size | Number of Cuts
     1 |             6
     2 |             5
     3 |             2
     4 |             3
     5 |             3
     6 |             4
     7 |             2
     8 |             3
     9 |             3
    10 |             3
    11 |             6
    12 |             4
    13 |             8
    14 |             5
    15 |             6
    16 |             9
    17 |            11
    18 |             7
    19 |             0

graph20_40_720.txt: 
Min Cuts: 100 
R Size | Number of Cuts
     1 |             9
     2 |             1
     3 |             2
     4 |             2
     5 |             0
     6 |             1
     7 |             1
     8 |             1
     9 |             2
    10 |             0
    11 |             4
    12 |             3
    13 |             7
    14 |            14
    15 |            14
    16 |            13
    17 |            10
    18 |             5
    19 |             0

graph20_40_569.txt: 
Min Cuts: 100 
R Size | Number of Cuts
     1 |             7
     2 |             2
     3 |             2
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             1
    11 |             2
    12 |             2
    13 |             1
    14 |             4
    15 |            10
    16 |            11
    17 |            23
    18 |            22
    19 |             0

graph20_40_161.txt: 
Min Cuts: 100 
R Size | Number of Cuts
     1 |             5
     2 |             5
     3 |             2
     4 |             1
     5 |             6
     6 |             7
     7 |             4
     8 |             3
     9 |             2
    10 |             2
    11 |             1
    12 |             2
    13 |            11
    14 |            12
    15 |            10
    16 |             2
    17 |            11
    18 |             7
    19 |             0

graph20_40_270.txt: 
Min Cuts: 101 
R Size | Number of Cuts
     1 |             6
     2 |             2
     3 |             2
     4 |             2
     5 |             0
     6 |             1
     7 |             6
     8 |             3
     9 |             8
    10 |             4
    11 |             5
    12 |             4
    13 |             6
    14 |             9
    15 |            12
    16 |             7
    17 |             6
    18 |             6
    19 |             0

graph20_40_858.txt: 
Min Cuts: 101 
R Size | Number of Cuts
     1 |             4
     2 |             0
     3 |             0
     4 |             0
     5 |             0
     6 |             1
     7 |             2
     8 |             2
     9 |             9
    10 |             6
    11 |            11
    12 |             9
    13 |             9
    14 |             8
    15 |             9
    16 |             8
    17 |             8
    18 |             1
    19 |             0

graph20_40_696.txt: 
Min Cuts: 101 
R Size | Number of Cuts
     1 |             6
     2 |             5
     3 |             3
     4 |             3
     5 |             4
     6 |             5
     7 |             4
     8 |             4
     9 |             8
    10 |             9
    11 |            11
    12 |             3
    13 |             4
    14 |             3
    15 |             4
    16 |             5
    17 |             7
    18 |             8
    19 |             0

graph20_40_191.txt: 
Min Cuts: 101 
R Size | Number of Cuts
     1 |             5
     2 |             7
     3 |             6
     4 |             2
     5 |             0
     6 |             3
     7 |             3
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             5
    13 |             5
    14 |            11
    15 |            11
    16 |            12
    17 |            12
    18 |            10
    19 |             0

graph20_40_595.txt: 
Min Cuts: 101 
R Size | Number of Cuts
     1 |             2
     2 |             2
     3 |             5
     4 |             2
     5 |             2
     6 |             6
     7 |            11
     8 |             4
     9 |             5
    10 |             4
    11 |             3
    12 |             5
    13 |             6
    14 |             2
    15 |             7
    16 |             6
    17 |             7
    18 |            10
    19 |             0

graph20_40_990.txt: 
Min Cuts: 101 
R Size | Number of Cuts
     1 |             6
     2 |             5
     3 |             5
     4 |             3
     5 |             1
     6 |             2
     7 |             2
     8 |             2
     9 |             7
    10 |             4
    11 |             6
    12 |             2
    13 |             4
    14 |             3
    15 |            10
    16 |            10
    17 |            12
    18 |             6
    19 |             0

graph20_40_710.txt: 
Min Cuts: 101 
R Size | Number of Cuts
     1 |             8
     2 |             2
     3 |             1
     4 |             0
     5 |             1
     6 |             0
     7 |             0
     8 |             2
     9 |             2
    10 |             0
    11 |             1
    12 |             2
    13 |             6
    14 |             7
    15 |             9
    16 |            21
    17 |            16
    18 |            10
    19 |             0

graph20_40_365.txt: 
Min Cuts: 101 
R Size | Number of Cuts
     1 |             6
     2 |             7
     3 |             4
     4 |             2
     5 |             4
     6 |             1
     7 |             2
     8 |             3
     9 |             6
    10 |             5
    11 |             9
    12 |            10
    13 |             7
    14 |             8
    15 |             6
    16 |             6
    17 |             6
    18 |             4
    19 |             0

graph20_40_97.txt: 
Min Cuts: 101 
R Size | Number of Cuts
     1 |             9
     2 |             6
     3 |             7
     4 |             4
     5 |             3
     6 |             5
     7 |             4
     8 |             0
     9 |             2
    10 |             6
    11 |             4
    12 |             2
    13 |             6
    14 |             7
    15 |             7
    16 |             8
    17 |            10
    18 |             6
    19 |             0

graph20_40_745.txt: 
Min Cuts: 101 
R Size | Number of Cuts
     1 |             7
     2 |             4
     3 |             3
     4 |             1
     5 |             2
     6 |             2
     7 |             2
     8 |             2
     9 |             1
    10 |             4
    11 |             3
    12 |             3
    13 |             3
    14 |             8
    15 |             7
    16 |            16
    17 |            10
    18 |            13
    19 |             0

graph20_40_570.txt: 
Min Cuts: 101 
R Size | Number of Cuts
     1 |             4
     2 |             3
     3 |             0
     4 |             1
     5 |             2
     6 |             2
     7 |             3
     8 |             1
     9 |             3
    10 |             4
    11 |             4
    12 |             3
    13 |             4
    14 |             4
    15 |            13
    16 |            13
    17 |            10
    18 |            15
    19 |             0

graph20_40_652.txt: 
Min Cuts: 102 
R Size | Number of Cuts
     1 |             6
     2 |             2
     3 |             3
     4 |             1
     5 |             1
     6 |             3
     7 |             4
     8 |             3
     9 |             2
    10 |             9
    11 |             4
    12 |            10
    13 |             7
    14 |            11
    15 |            10
    16 |             8
    17 |             6
    18 |             3
    19 |             0

graph20_40_43.txt: 
Min Cuts: 102 
R Size | Number of Cuts
     1 |             5
     2 |             5
     3 |             2
     4 |             5
     5 |             2
     6 |             7
     7 |             7
     8 |             4
     9 |             6
    10 |             8
    11 |             6
    12 |             4
    13 |             6
    14 |             4
    15 |             4
    16 |             5
    17 |             8
    18 |             6
    19 |             0

graph20_40_953.txt: 
Min Cuts: 102 
R Size | Number of Cuts
     1 |             4
     2 |             2
     3 |             6
     4 |             4
     5 |             3
     6 |             1
     7 |             1
     8 |             3
     9 |             1
    10 |             1
    11 |             3
    12 |             6
    13 |             3
    14 |             9
    15 |             8
    16 |            14
    17 |            17
    18 |             6
    19 |             0

graph20_40_931.txt: 
Min Cuts: 102 
R Size | Number of Cuts
     1 |             6
     2 |             2
     3 |             1
     4 |             3
     5 |             2
     6 |             0
     7 |             0
     8 |             7
     9 |             4
    10 |             5
    11 |             4
    12 |             9
    13 |             8
    14 |             3
    15 |            11
    16 |            11
    17 |             9
    18 |             6
    19 |             0

graph20_40_907.txt: 
Min Cuts: 102 
R Size | Number of Cuts
     1 |             9
     2 |             8
     3 |             5
     4 |             3
     5 |             6
     6 |             7
     7 |             5
     8 |             2
     9 |             3
    10 |             4
    11 |             2
    12 |             3
    13 |             1
    14 |             3
    15 |             6
    16 |            11
    17 |            11
    18 |             5
    19 |             0

graph20_40_461.txt: 
Min Cuts: 102 
R Size | Number of Cuts
     1 |             6
     2 |             6
     3 |             2
     4 |             3
     5 |             2
     6 |             2
     7 |             5
     8 |             2
     9 |             3
    10 |             1
    11 |             0
    12 |             1
    13 |             3
    14 |             6
    15 |             7
    16 |            19
    17 |            12
    18 |            14
    19 |             0

graph20_40_946.txt: 
Min Cuts: 102 
R Size | Number of Cuts
     1 |             1
     2 |             6
     3 |             4
     4 |             4
     5 |             5
     6 |             4
     7 |             7
     8 |             5
     9 |             8
    10 |             4
    11 |             3
    12 |             4
    13 |             8
    14 |            11
    15 |             8
    16 |             5
    17 |             6
    18 |             4
    19 |             0

graph20_40_433.txt: 
Min Cuts: 102 
R Size | Number of Cuts
     1 |             3
     2 |             3
     3 |             3
     4 |             3
     5 |             4
     6 |             4
     7 |             3
     8 |             6
     9 |             3
    10 |             9
    11 |             8
    12 |             9
    13 |             7
    14 |             5
    15 |             4
    16 |             5
    17 |            10
    18 |             7
    19 |             0

graph20_40_811.txt: 
Min Cuts: 102 
R Size | Number of Cuts
     1 |             7
     2 |             3
     3 |             2
     4 |             1
     5 |             1
     6 |             1
     7 |             1
     8 |             0
     9 |             1
    10 |             0
    11 |             2
    12 |             4
    13 |             4
    14 |             3
    15 |            16
    16 |            17
    17 |            12
    18 |            11
    19 |             0

graph20_40_695.txt: 
Min Cuts: 102 
R Size | Number of Cuts
     1 |             7
     2 |             5
     3 |             6
     4 |             3
     5 |             2
     6 |             3
     7 |             5
     8 |             7
     9 |             9
    10 |             7
    11 |             5
    12 |             3
    13 |             3
    14 |             3
    15 |             3
    16 |            10
    17 |             8
    18 |             6
    19 |             0

graph20_40_349.txt: 
Min Cuts: 103 
R Size | Number of Cuts
     1 |             7
     2 |             4
     3 |             0
     4 |             1
     5 |             0
     6 |             2
     7 |             3
     8 |             1
     9 |             4
    10 |             3
    11 |             4
    12 |             5
    13 |             3
    14 |             9
    15 |            12
    16 |            13
    17 |            14
    18 |             5
    19 |             0

graph20_40_976.txt: 
Min Cuts: 103 
R Size | Number of Cuts
     1 |             5
     2 |             1
     3 |             4
     4 |             2
     5 |             4
     6 |             4
     7 |             5
     8 |             3
     9 |             1
    10 |             2
    11 |             4
    12 |             2
    13 |             1
    14 |             2
    15 |             6
    16 |            11
    17 |            14
    18 |            21
    19 |             0

graph20_40_283.txt: 
Min Cuts: 103 
R Size | Number of Cuts
     1 |            10
     2 |             6
     3 |             3
     4 |             1
     5 |             1
     6 |             1
     7 |             1
     8 |             2
     9 |             5
    10 |             6
    11 |             6
    12 |             4
    13 |             8
    14 |             8
    15 |             8
    16 |            11
    17 |             7
    18 |             7
    19 |             0

graph20_40_638.txt: 
Min Cuts: 103 
R Size | Number of Cuts
     1 |             5
     2 |             2
     3 |             2
     4 |             3
     5 |             1
     6 |             2
     7 |             4
     8 |             5
     9 |             5
    10 |             8
    11 |            10
    12 |             7
    13 |             7
    14 |            11
    15 |             7
    16 |             5
    17 |             6
    18 |             6
    19 |             0

graph20_40_789.txt: 
Min Cuts: 103 
R Size | Number of Cuts
     1 |             9
     2 |             5
     3 |             3
     4 |             0
     5 |             2
     6 |             0
     7 |             3
     8 |             2
     9 |             2
    10 |             3
    11 |             4
    12 |             9
    13 |            14
    14 |             4
    15 |             4
    16 |             6
    17 |            14
    18 |             7
    19 |             0

graph20_40_182.txt: 
Min Cuts: 104 
R Size | Number of Cuts
     1 |             9
     2 |             4
     3 |             5
     4 |             1
     5 |             0
     6 |             0
     7 |             1
     8 |             0
     9 |             1
    10 |             0
    11 |             4
    12 |             4
    13 |             5
    14 |             7
    15 |             9
    16 |             8
    17 |            16
    18 |            17
    19 |             0

graph20_40_356.txt: 
Min Cuts: 104 
R Size | Number of Cuts
     1 |            11
     2 |             8
     3 |             5
     4 |             5
     5 |             7
     6 |             4
     7 |             3
     8 |             2
     9 |             0
    10 |             2
    11 |             0
    12 |             3
    13 |             4
    14 |             7
    15 |             7
    16 |            14
    17 |            10
    18 |             6
    19 |             0

graph20_40_186.txt: 
Min Cuts: 104 
R Size | Number of Cuts
     1 |             5
     2 |            10
     3 |             7
     4 |             3
     5 |             1
     6 |             1
     7 |             1
     8 |             2
     9 |             2
    10 |             3
    11 |             3
    12 |             7
    13 |             9
    14 |             9
    15 |             7
    16 |            11
    17 |            10
    18 |             5
    19 |             0

graph20_40_139.txt: 
Min Cuts: 104 
R Size | Number of Cuts
     1 |             3
     2 |             4
     3 |             2
     4 |             1
     5 |             2
     6 |             2
     7 |             2
     8 |             3
     9 |             5
    10 |             7
    11 |             9
    12 |             6
    13 |             5
    14 |             8
    15 |             5
    16 |             8
    17 |             9
    18 |            12
    19 |             0

graph20_40_993.txt: 
Min Cuts: 104 
R Size | Number of Cuts
     1 |             7
     2 |             2
     3 |             0
     4 |             2
     5 |             2
     6 |             2
     7 |             1
     8 |             0
     9 |             5
    10 |             2
    11 |             0
    12 |             5
    13 |             3
    14 |             3
    15 |            13
    16 |            11
    17 |            21
    18 |            12
    19 |             0

graph20_40_879.txt: 
Min Cuts: 104 
R Size | Number of Cuts
     1 |             4
     2 |             3
     3 |             4
     4 |             2
     5 |             1
     6 |             0
     7 |             0
     8 |             2
     9 |             3
    10 |             5
    11 |             3
    12 |             7
    13 |            13
    14 |            19
    15 |            13
    16 |             4
    17 |             4
    18 |             4
    19 |             0

graph20_40_113.txt: 
Min Cuts: 104 
R Size | Number of Cuts
     1 |             3
     2 |             4
     3 |             4
     4 |             5
     5 |             6
     6 |             1
     7 |             1
     8 |             1
     9 |             2
    10 |             3
    11 |             4
    12 |             2
    13 |             3
    14 |             9
    15 |            14
    16 |            12
    17 |            16
    18 |             9
    19 |             0

graph20_40_527.txt: 
Min Cuts: 104 
R Size | Number of Cuts
     1 |             6
     2 |             4
     3 |             5
     4 |             3
     5 |             0
     6 |             1
     7 |             3
     8 |             3
     9 |             1
    10 |             3
    11 |             6
    12 |             3
    13 |             4
    14 |             9
    15 |            17
    16 |            17
    17 |             4
    18 |             4
    19 |             0

graph20_40_550.txt: 
Min Cuts: 104 
R Size | Number of Cuts
     1 |             8
     2 |             6
     3 |             0
     4 |             0
     5 |             1
     6 |             0
     7 |             1
     8 |             0
     9 |             3
    10 |             2
    11 |             4
    12 |             7
    13 |             9
    14 |             8
    15 |            11
    16 |             9
    17 |            10
    18 |            16
    19 |             0

graph20_40_676.txt: 
Min Cuts: 104 
R Size | Number of Cuts
     1 |            11
     2 |             7
     3 |             4
     4 |             4
     5 |             1
     6 |             4
     7 |             3
     8 |             6
     9 |             5
    10 |             2
    11 |             1
    12 |             2
    13 |             4
    14 |             9
    15 |             7
    16 |            10
    17 |            10
    18 |             6
    19 |             0

graph20_40_253.txt: 
Min Cuts: 105 
R Size | Number of Cuts
     1 |             8
     2 |             3
     3 |             5
     4 |             4
     5 |             6
     6 |             4
     7 |             4
     8 |             9
     9 |             6
    10 |             6
    11 |             6
    12 |             6
    13 |             9
    14 |             5
    15 |             4
    16 |             5
    17 |             5
    18 |             3
    19 |             0

graph20_40_225.txt: 
Min Cuts: 105 
R Size | Number of Cuts
     1 |             4
     2 |             3
     3 |             1
     4 |             4
     5 |             6
     6 |             4
     7 |             0
     8 |             1
     9 |             2
    10 |             2
    11 |             3
    12 |             9
    13 |            11
    14 |            10
    15 |             9
    16 |             7
    17 |            12
    18 |             6
    19 |             0

graph20_40_747.txt: 
Min Cuts: 105 
R Size | Number of Cuts
     1 |             8
     2 |            10
     3 |             6
     4 |             5
     5 |             3
     6 |             2
     7 |             4
     8 |             3
     9 |             1
    10 |             4
    11 |             3
    12 |             7
    13 |             6
    14 |             5
    15 |             6
    16 |             8
    17 |             8
    18 |             9
    19 |             0

graph20_40_261.txt: 
Min Cuts: 105 
R Size | Number of Cuts
     1 |             7
     2 |             4
     3 |             4
     4 |             2
     5 |             1
     6 |             0
     7 |             1
     8 |             1
     9 |             2
    10 |             8
    11 |             4
    12 |             4
    13 |             7
    14 |             7
    15 |            10
    16 |             6
    17 |            17
    18 |             8
    19 |             0

graph20_40_998.txt: 
Min Cuts: 105 
R Size | Number of Cuts
     1 |             7
     2 |             6
     3 |             2
     4 |             2
     5 |             2
     6 |             0
     7 |             1
     8 |             0
     9 |             0
    10 |             0
    11 |             2
    12 |             8
    13 |            11
    14 |            14
    15 |            14
    16 |             7
    17 |             3
    18 |            17
    19 |             0

graph20_40_632.txt: 
Min Cuts: 106 
R Size | Number of Cuts
     1 |             4
     2 |             2
     3 |             1
     4 |             1
     5 |             3
     6 |             3
     7 |             4
     8 |             4
     9 |             3
    10 |             3
    11 |             2
    12 |             3
    13 |             2
    14 |             5
    15 |            11
    16 |            20
    17 |            16
    18 |             6
    19 |             0

graph20_40_954.txt: 
Min Cuts: 106 
R Size | Number of Cuts
     1 |             7
     2 |             7
     3 |             1
     4 |             3
     5 |             1
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             1
    11 |             3
    12 |             1
    13 |             3
    14 |             8
    15 |             7
    16 |            11
    17 |            16
    18 |            23
    19 |             0

graph20_40_496.txt: 
Min Cuts: 106 
R Size | Number of Cuts
     1 |            12
     2 |             6
     3 |             3
     4 |             0
     5 |             1
     6 |             4
     7 |             3
     8 |             3
     9 |             4
    10 |             2
    11 |             2
    12 |             1
    13 |             1
    14 |             2
    15 |             7
    16 |            13
    17 |            12
    18 |            20
    19 |             0

graph20_40_533.txt: 
Min Cuts: 106 
R Size | Number of Cuts
     1 |             7
     2 |             3
     3 |             0
     4 |             1
     5 |             2
     6 |             6
     7 |             3
     8 |             1
     9 |             1
    10 |             0
    11 |             0
    12 |             3
    13 |             3
    14 |             6
    15 |            12
    16 |            11
    17 |            13
    18 |            18
    19 |             0

graph20_40_983.txt: 
Min Cuts: 106 
R Size | Number of Cuts
     1 |             5
     2 |             3
     3 |             1
     4 |             3
     5 |             1
     6 |             1
     7 |             1
     8 |             1
     9 |             0
    10 |             1
    11 |             3
    12 |             0
    13 |             3
    14 |             9
    15 |            14
    16 |            14
    17 |            23
    18 |            10
    19 |             0

graph20_40_957.txt: 
Min Cuts: 106 
R Size | Number of Cuts
     1 |             4
     2 |             4
     3 |             5
     4 |             3
     5 |             7
     6 |             3
     7 |             6
     8 |             4
     9 |             2
    10 |             2
    11 |             3
    12 |             9
    13 |             9
    14 |             8
    15 |             4
    16 |             6
    17 |             8
    18 |             6
    19 |             0

graph20_40_385.txt: 
Min Cuts: 106 
R Size | Number of Cuts
     1 |             7
     2 |             3
     3 |             4
     4 |             2
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             2
    12 |             2
    13 |             9
    14 |             4
    15 |             9
    16 |            22
    17 |            16
    18 |            16
    19 |             0

graph20_40_246.txt: 
Min Cuts: 106 
R Size | Number of Cuts
