graph20_40_852.txt: 
Min Cuts: 37 
S Size | Number of Cuts
     3 |            13
     4 |             4
     5 |             0
     6 |             5
     7 |             0
     8 |             1
     9 |             0
    10 |             5
    11 |             0
    12 |             2
    13 |             1
    14 |             5
    15 |             1
    16 |             3
    17 |             5
    18 |             0
    19 |             2

graph20_40_172.txt: 
Min Cuts: 92 
S Size | Number of Cuts
     1 |            33
     2 |            10
     3 |             6
     4 |             2
     5 |             5
     6 |             5
     7 |             0
     8 |             3
     9 |             2
    10 |             2
    11 |             3
    12 |             3
    13 |             1
    14 |             4
    15 |             1
    16 |             2
    17 |             2
    18 |             3
    19 |             5

graph20_40_64.txt: 
Min Cuts: 92 
S Size | Number of Cuts
     1 |            38
     2 |             6
     3 |             7
     4 |            16
     5 |             1
     6 |             4
     7 |             1
     8 |             1
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             2
    15 |             1
    16 |             0
    17 |             5
    18 |             4
    19 |             5

graph20_40_934.txt: 
Min Cuts: 92 
S Size | Number of Cuts
     1 |            29
     2 |            32
     3 |             7
     4 |             5
     5 |             0
     6 |             5
     7 |             0
     8 |             1
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             0
    18 |             7
    19 |             5

graph20_40_611.txt: 
Min Cuts: 92 
S Size | Number of Cuts
     1 |            27
     2 |            23
     3 |             9
     4 |             3
     5 |             0
     6 |             0
     7 |             3
     8 |             8
     9 |             1
    10 |             0
    11 |             2
    12 |             1
    13 |             2
    14 |             0
    15 |             0
    16 |             3
    17 |             3
    18 |             4
    19 |             3

graph20_40_655.txt: 
Min Cuts: 92 
S Size | Number of Cuts
     1 |            15
     2 |            15
     3 |             3
     4 |             4
     5 |            11
     6 |            14
     7 |             7
     8 |             6
     9 |             1
    10 |             0
    11 |             4
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             3
    17 |             3
    18 |             3
    19 |             2

graph20_40_422.txt: 
Min Cuts: 92 
S Size | Number of Cuts
     1 |            36
     2 |            10
     3 |             2
     4 |             5
     5 |            15
     6 |             2
     7 |             6
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             1
    16 |             4
    17 |             4
    18 |             2
    19 |             4

graph20_40_876.txt: 
Min Cuts: 92 
S Size | Number of Cuts
     1 |            50
     2 |            12
     3 |             3
     4 |             4
     5 |             1
     6 |             2
     7 |             0
     8 |             0
     9 |             4
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             2
    15 |             0
    16 |             1
    17 |             4
    18 |             3
    19 |             6

graph20_40_959.txt: 
Min Cuts: 92 
S Size | Number of Cuts
     1 |            30
     2 |             9
     3 |            11
     4 |            10
     5 |             5
     6 |             2
     7 |             0
     8 |             2
     9 |             1
    10 |             3
    11 |             1
    12 |             0
    13 |             0
    14 |             1
    15 |             1
    16 |             1
    17 |             3
    18 |             4
    19 |             8

graph20_40_119.txt: 
Min Cuts: 93 
S Size | Number of Cuts
     1 |            46
     2 |            20
     3 |             9
     4 |             6
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             5
    19 |             6

graph20_40_177.txt: 
Min Cuts: 93 
S Size | Number of Cuts
     1 |            28
     2 |            17
     3 |             9
     4 |             9
     5 |             2
     6 |             2
     7 |             1
     8 |             0
     9 |             1
    10 |             3
    11 |             0
    12 |             2
    13 |             1
    14 |             1
    15 |             4
    16 |             1
    17 |             5
    18 |             4
    19 |             3

graph20_40_830.txt: 
Min Cuts: 93 
S Size | Number of Cuts
     1 |            39
     2 |            26
     3 |             8
     4 |             1
     5 |             0
     6 |             0
     7 |             1
     8 |             0
     9 |             0
    10 |             1
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             0
    16 |             4
    17 |             4
    18 |             5
    19 |             3

graph20_40_336.txt: 
Min Cuts: 93 
S Size | Number of Cuts
     1 |            37
     2 |            12
     3 |             4
     4 |             3
     5 |             0
     6 |             6
     7 |             6
     8 |             4
     9 |             0
    10 |             1
    11 |             2
    12 |             0
    13 |             1
    14 |             1
    15 |             0
    16 |             0
    17 |             5
    18 |             5
    19 |             6

graph20_40_723.txt: 
Min Cuts: 93 
S Size | Number of Cuts
     1 |            35
     2 |            18
     3 |             6
     4 |             4
     5 |             6
     6 |             2
     7 |             3
     8 |             0
     9 |             0
    10 |             1
    11 |             1
    12 |             0
    13 |             3
    14 |             5
    15 |             0
    16 |             0
    17 |             3
    18 |             4
    19 |             2

graph20_40_130.txt: 
Min Cuts: 93 
S Size | Number of Cuts
     1 |            55
     2 |            11
     3 |             2
     4 |             3
     5 |             0
     6 |             7
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             2
    16 |             1
    17 |             1
    18 |             6
    19 |             5

graph20_40_178.txt: 
Min Cuts: 93 
S Size | Number of Cuts
     1 |            38
     2 |             8
     3 |             6
     4 |             7
     5 |             4
     6 |             2
     7 |             5
     8 |             1
     9 |             1
    10 |             0
    11 |             2
    12 |             2
    13 |             1
    14 |             2
    15 |             2
    16 |             1
    17 |             4
    18 |             3
    19 |             4

graph20_40_25.txt: 
Min Cuts: 93 
S Size | Number of Cuts
     1 |            18
     2 |            17
     3 |            16
     4 |             8
     5 |             8
     6 |             2
     7 |             2
     8 |             1
     9 |             1
    10 |             3
    11 |             2
    12 |             2
    13 |             0
    14 |             1
    15 |             2
    16 |             1
    17 |             1
    18 |             2
    19 |             6

graph20_40_682.txt: 
Min Cuts: 93 
S Size | Number of Cuts
     1 |            39
     2 |            16
     3 |            15
     4 |             6
     5 |             2
     6 |             0
     7 |             1
     8 |             0
     9 |             2
    10 |             1
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             0
    16 |             1
    17 |             2
    18 |             3
    19 |             4

graph20_40_105.txt: 
Min Cuts: 93 
S Size | Number of Cuts
     1 |            52
     2 |            13
     3 |             0
     4 |             1
     5 |             9
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             0
    13 |             2
    14 |             2
    15 |             1
    16 |             0
    17 |             5
    18 |             4
    19 |             3

graph20_40_941.txt: 
Min Cuts: 93 
S Size | Number of Cuts
     1 |            29
     2 |            17
     3 |             4
     4 |             8
     5 |             8
     6 |             5
     7 |             3
     8 |             0
     9 |             0
    10 |             2
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             2
    17 |             5
    18 |             5
    19 |             4

graph20_40_450.txt: 
Min Cuts: 93 
S Size | Number of Cuts
     1 |            34
     2 |            10
     3 |            12
     4 |             2
     5 |             2
     6 |             4
     7 |             0
     8 |             1
     9 |             2
    10 |             3
    11 |             0
    12 |             0
    13 |             2
    14 |             1
    15 |             1
    16 |             6
    17 |             3
    18 |             5
    19 |             5

graph20_40_784.txt: 
Min Cuts: 93 
S Size | Number of Cuts
     1 |            39
     2 |             4
     3 |            19
     4 |             3
     5 |             5
     6 |             1
     7 |             4
     8 |             1
     9 |             0
    10 |             0
    11 |             0
    12 |             1
    13 |             0
    14 |             0
    15 |             1
    16 |             1
    17 |             3
    18 |             6
    19 |             5

graph20_40_382.txt: 
Min Cuts: 93 
S Size | Number of Cuts
     1 |            33
     2 |            12
     3 |             6
     4 |             8
     5 |            10
     6 |             2
     7 |             0
     8 |             1
     9 |             2
    10 |             0
    11 |             0
    12 |             0
    13 |             2
    14 |             0
    15 |             3
    16 |             0
    17 |             3
    18 |             6
    19 |             5

graph20_40_694.txt: 
Min Cuts: 93 
S Size | Number of Cuts
     1 |            42
     2 |            17
     3 |             5
     4 |            10
     5 |             3
     6 |             2
     7 |             0
     8 |             0
     9 |             3
    10 |             1
    11 |             1
    12 |             1
    13 |             0
    14 |             0
    15 |             1
    16 |             1
    17 |             2
    18 |             1
    19 |             3

graph20_40_338.txt: 
Min Cuts: 93 
S Size | Number of Cuts
     1 |            28
     2 |            16
     3 |            11
     4 |             6
     5 |             4
     6 |             0
     7 |             5
     8 |             1
     9 |             1
    10 |             0
    11 |             0
    12 |             2
    13 |             0
    14 |             2
    15 |             3
    16 |             1
    17 |             5
    18 |             5
    19 |             3

graph20_40_9.txt: 
Min Cuts: 93 
S Size | Number of Cuts
     1 |            33
     2 |            23
     3 |            14
     4 |             0
     5 |             0
     6 |             2
     7 |             1
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             1
    13 |             2
    14 |             1
    15 |             2
    16 |             1
    17 |             4
    18 |             3
    19 |             5

graph20_40_254.txt: 
Min Cuts: 94 
S Size | Number of Cuts
     1 |            25
     2 |            18
     3 |            13
     4 |             7
     5 |             2
     6 |             4
     7 |             0
     8 |             4
     9 |             2
    10 |             0
    11 |             0
    12 |             1
    13 |             0
    14 |             0
    15 |             2
    16 |             3
    17 |             3
    18 |             2
    19 |             8

graph20_40_335.txt: 
Min Cuts: 94 
S Size | Number of Cuts
     1 |            35
     2 |            21
     3 |             6
     4 |             4
     5 |             1
     6 |             0
     7 |             0
     8 |             2
     9 |             0
    10 |             5
    11 |             2
    12 |             1
    13 |             1
    14 |             1
    15 |             0
    16 |             3
    17 |             2
    18 |             5
    19 |             5

graph20_40_636.txt: 
Min Cuts: 94 
S Size | Number of Cuts
     1 |            31
     2 |            22
     3 |            17
     4 |             0
     5 |             5
     6 |             0
     7 |             1
     8 |             1
     9 |             1
    10 |             1
    11 |             1
    12 |             0
    13 |             2
    14 |             3
    15 |             0
    16 |             1
    17 |             3
    18 |             2
    19 |             3

graph20_40_251.txt: 
Min Cuts: 94 
S Size | Number of Cuts
     1 |            34
     2 |            12
     3 |            18
     4 |             8
     5 |             5
     6 |             2
     7 |             2
     8 |             0
     9 |             1
    10 |             2
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             1
    16 |             2
    17 |             2
    18 |             1
    19 |             3

graph20_40_746.txt: 
Min Cuts: 94 
S Size | Number of Cuts
     1 |            45
     2 |             9
     3 |            15
     4 |             6
     5 |             3
     6 |             1
     7 |             1
     8 |             1
     9 |             0
    10 |             1
    11 |             0
    12 |             0
    13 |             2
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             4
    19 |             5

graph20_40_425.txt: 
Min Cuts: 94 
S Size | Number of Cuts
     1 |            28
     2 |            20
     3 |            13
     4 |             6
     5 |             5
     6 |             4
     7 |             3
     8 |             2
     9 |             1
    10 |             0
    11 |             0
    12 |             2
    13 |             3
    14 |             1
    15 |             0
    16 |             1
    17 |             0
    18 |             1
    19 |             4

graph20_40_640.txt: 
Min Cuts: 94 
S Size | Number of Cuts
     1 |            32
     2 |            20
     3 |             2
     4 |             9
     5 |             1
     6 |             2
     7 |             3
     8 |             3
     9 |             2
    10 |             0
    11 |             3
    12 |             3
    13 |             1
    14 |             1
    15 |             0
    16 |             2
    17 |             3
    18 |             3
    19 |             4

graph20_40_693.txt: 
Min Cuts: 94 
S Size | Number of Cuts
     1 |            51
     2 |            12
     3 |             6
     4 |             0
     5 |             0
     6 |             3
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             1
    13 |             0
    14 |             0
    15 |             2
    16 |             3
    17 |             4
    18 |             6
    19 |             6

graph20_40_944.txt: 
Min Cuts: 94 
S Size | Number of Cuts
     1 |            37
     2 |             5
     3 |             3
     4 |             4
     5 |             7
     6 |             9
     7 |             6
     8 |             0
     9 |             0
    10 |             2
    11 |             0
    12 |             1
    13 |             2
    14 |             0
    15 |             2
    16 |             2
    17 |             3
    18 |             4
    19 |             7

graph20_40_203.txt: 
Min Cuts: 94 
S Size | Number of Cuts
     1 |            26
     2 |            16
     3 |             6
     4 |             6
     5 |             2
     6 |             2
     7 |             3
     8 |             1
     9 |             4
    10 |             1
    11 |             0
    12 |             1
    13 |             2
    14 |             6
    15 |             4
    16 |             2
    17 |             3
    18 |             3
    19 |             6

graph20_40_501.txt: 
Min Cuts: 94 
S Size | Number of Cuts
     1 |            23
     2 |            20
     3 |            13
     4 |             9
     5 |             2
     6 |             1
     7 |             0
     8 |             0
     9 |             1
    10 |             1
    11 |             0
    12 |             2
    13 |             2
    14 |             8
    15 |             3
    16 |             1
    17 |             3
    18 |             4
    19 |             1

graph20_40_752.txt: 
Min Cuts: 94 
S Size | Number of Cuts
     1 |            39
     2 |            25
     3 |             6
     4 |             7
     5 |             3
     6 |             5
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             4
    19 |             3

graph20_40_744.txt: 
Min Cuts: 94 
S Size | Number of Cuts
     1 |            38
     2 |            13
     3 |            13
     4 |             8
     5 |             1
     6 |             1
     7 |             1
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             1
    15 |             1
    16 |             4
    17 |             4
    18 |             5
    19 |             3

graph20_40_387.txt: 
Min Cuts: 94 
S Size | Number of Cuts
     1 |            36
     2 |             5
     3 |             7
     4 |             6
     5 |             1
     6 |             1
     7 |             1
     8 |             4
     9 |             1
    10 |             3
    11 |             3
    12 |             4
    13 |             2
    14 |             2
    15 |             5
    16 |             3
    17 |             0
    18 |             4
    19 |             6

graph20_40_869.txt: 
Min Cuts: 94 
S Size | Number of Cuts
     1 |            28
     2 |            19
     3 |            20
     4 |             7
     5 |             5
     6 |             0
     7 |             0
     8 |             1
     9 |             0
    10 |             0
    11 |             0
    12 |             1
    13 |             2
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             4
    19 |             6

graph20_40_857.txt: 
Min Cuts: 94 
S Size | Number of Cuts
     1 |            33
     2 |            22
     3 |             9
     4 |             4
     5 |             3
     6 |             7
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             1
    15 |             1
    16 |             0
    17 |             3
    18 |             3
    19 |             7

graph20_40_981.txt: 
Min Cuts: 94 
S Size | Number of Cuts
     1 |            28
     2 |            17
     3 |            20
     4 |             5
     5 |             3
     6 |             5
     7 |             0
     8 |             0
     9 |             0
    10 |             1
    11 |             0
    12 |             2
    13 |             0
    14 |             1
    15 |             0
    16 |             0
    17 |             1
    18 |             5
    19 |             6

graph20_40_793.txt: 
Min Cuts: 94 
S Size | Number of Cuts
     1 |            36
     2 |            17
     3 |             9
     4 |             4
     5 |             1
     6 |             1
     7 |             3
     8 |             0
     9 |             6
    10 |             1
    11 |             1
    12 |             0
    13 |             1
    14 |             2
    15 |             5
    16 |             2
    17 |             1
    18 |             2
    19 |             2

graph20_40_236.txt: 
Min Cuts: 94 
S Size | Number of Cuts
     1 |            37
     2 |            14
     3 |            10
     4 |             8
     5 |             0
     6 |             0
     7 |             3
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             4
    14 |             2
    15 |             1
    16 |             2
    17 |             3
    18 |             3
    19 |             7

graph20_40_708.txt: 
Min Cuts: 95 
S Size | Number of Cuts
     1 |            29
     2 |            13
     3 |             3
     4 |             8
     5 |             1
     6 |             0
     7 |             1
     8 |             3
     9 |             9
    10 |             8
    11 |             2
    12 |             1
    13 |             2
    14 |             2
    15 |             1
    16 |             1
    17 |             4
    18 |             2
    19 |             5

graph20_40_441.txt: 
Min Cuts: 95 
S Size | Number of Cuts
     1 |            35
     2 |             9
     3 |            12
     4 |             3
     5 |             1
     6 |             1
     7 |             2
     8 |             4
     9 |             2
    10 |             0
    11 |             4
    12 |             4
    13 |             3
    14 |             0
    15 |             1
    16 |             1
    17 |             4
    18 |             4
    19 |             5

graph20_40_919.txt: 
Min Cuts: 95 
S Size | Number of Cuts
     1 |            44
     2 |             2
     3 |            13
     4 |             7
     5 |             0
     6 |             3
     7 |             1
     8 |             1
     9 |             2
    10 |             0
    11 |             0
    12 |             2
    13 |             1
    14 |             1
    15 |             2
    16 |             4
    17 |             4
    18 |             5
    19 |             3

graph20_40_333.txt: 
Min Cuts: 95 
S Size | Number of Cuts
     1 |            41
     2 |             9
     3 |            12
     4 |             6
     5 |             2
     6 |             0
     7 |             3
     8 |             0
     9 |             3
    10 |             2
    11 |             2
    12 |             1
    13 |             0
    14 |             0
    15 |             0
    16 |             3
    17 |             1
    18 |             4
    19 |             6

graph20_40_921.txt: 
Min Cuts: 95 
S Size | Number of Cuts
     1 |            17
     2 |            25
     3 |             6
     4 |             5
     5 |             1
     6 |             1
     7 |             2
     8 |             2
     9 |             9
    10 |             4
    11 |             4
    12 |             0
    13 |             1
    14 |             3
    15 |             4
    16 |             0
    17 |             1
    18 |             4
    19 |             6

graph20_40_525.txt: 
Min Cuts: 95 
S Size | Number of Cuts
     1 |            34
     2 |            14
     3 |            17
     4 |             3
     5 |             1
     6 |             1
     7 |             1
     8 |             1
     9 |             2
    10 |             0
    11 |             1
    12 |             2
    13 |             0
    14 |             1
    15 |             4
    16 |             2
    17 |             3
    18 |             6
    19 |             2

graph20_40_279.txt: 
Min Cuts: 95 
S Size | Number of Cuts
     1 |            36
     2 |            19
     3 |             3
     4 |             7
     5 |             9
     6 |             1
     7 |             2
     8 |             0
     9 |             1
    10 |             0
    11 |             0
    12 |             0
    13 |             2
    14 |             0
    15 |             2
    16 |             1
    17 |             3
    18 |             2
    19 |             7

graph20_40_602.txt: 
Min Cuts: 95 
S Size | Number of Cuts
     1 |            43
     2 |             6
     3 |            14
     4 |            10
     5 |             5
     6 |             0
     7 |             0
     8 |             0
     9 |             1
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             3
    16 |             1
    17 |             1
    18 |             3
    19 |             8

graph20_40_649.txt: 
Min Cuts: 95 
S Size | Number of Cuts
     1 |            44
     2 |            19
     3 |             2
     4 |             5
     5 |             2
     6 |             2
     7 |             0
     8 |             0
     9 |             2
    10 |             2
    11 |             0
    12 |             1
    13 |             0
    14 |             1
    15 |             1
    16 |             5
    17 |             1
    18 |             3
    19 |             5

graph20_40_158.txt: 
Min Cuts: 95 
S Size | Number of Cuts
     1 |            27
     2 |            16
     3 |             6
     4 |             7
     5 |            11
     6 |             0
     7 |             0
     8 |             0
     9 |             1
    10 |             6
    11 |             5
    12 |             1
    13 |             0
    14 |             1
    15 |             3
    16 |             1
    17 |             1
    18 |             3
    19 |             6

graph20_40_547.txt: 
Min Cuts: 95 
S Size | Number of Cuts
     1 |            34
     2 |            13
     3 |             4
     4 |             8
     5 |             6
     6 |             0
     7 |             5
     8 |             0
     9 |             0
    10 |             1
    11 |             0
    12 |             2
    13 |             4
    14 |             2
    15 |             1
    16 |             5
    17 |             2
    18 |             4
    19 |             4

graph20_40_886.txt: 
Min Cuts: 95 
S Size | Number of Cuts
     1 |            52
     2 |            17
     3 |             3
     4 |             5
     5 |             6
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             2
    17 |             1
    18 |             4
    19 |             3

graph20_40_554.txt: 
Min Cuts: 95 
S Size | Number of Cuts
     1 |            32
     2 |            16
     3 |             5
     4 |            10
     5 |             6
     6 |             3
     7 |             0
     8 |             1
     9 |             7
    10 |             2
    11 |             1
    12 |             1
    13 |             1
    14 |             0
    15 |             0
    16 |             4
    17 |             0
    18 |             5
    19 |             1

graph20_40_995.txt: 
Min Cuts: 95 
S Size | Number of Cuts
     1 |            28
     2 |            20
     3 |             8
     4 |             7
     5 |             5
     6 |             0
     7 |             1
     8 |             2
     9 |             3
    10 |             0
    11 |             2
    12 |             1
    13 |             0
    14 |             3
    15 |             0
    16 |             3
    17 |             1
    18 |             5
    19 |             6

graph20_40_363.txt: 
Min Cuts: 95 
S Size | Number of Cuts
     1 |            30
     2 |            13
     3 |             7
     4 |             8
     5 |             5
     6 |             3
     7 |             2
     8 |             1
     9 |             2
    10 |             4
    11 |             3
    12 |             1
    13 |             2
    14 |             0
    15 |             4
    16 |             2
    17 |             5
    18 |             1
    19 |             2

graph20_40_19.txt: 
Min Cuts: 95 
S Size | Number of Cuts
     1 |            33
     2 |            26
     3 |             3
     4 |             8
     5 |             6
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             2
    11 |             0
    12 |             0
    13 |             0
    14 |             2
    15 |             1
    16 |             0
    17 |             3
    18 |             7
    19 |             4

graph20_40_426.txt: 
Min Cuts: 95 
S Size | Number of Cuts
     1 |            33
     2 |             9
     3 |            13
     4 |             3
     5 |             7
     6 |             1
     7 |             2
     8 |             1
     9 |             0
    10 |             1
    11 |             2
    12 |             4
    13 |             6
    14 |             2
    15 |             0
    16 |             4
    17 |             0
    18 |             1
    19 |             6

graph20_40_221.txt: 
Min Cuts: 95 
S Size | Number of Cuts
     1 |            45
     2 |            13
     3 |             7
     4 |             5
     5 |             2
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             7
    12 |             3
    13 |             1
    14 |             2
    15 |             2
    16 |             1
    17 |             3
    18 |             2
    19 |             2

graph20_40_474.txt: 
Min Cuts: 95 
S Size | Number of Cuts
     1 |            44
     2 |            13
     3 |             2
     4 |             3
     5 |             0
     6 |             2
     7 |             8
     8 |             4
     9 |             1
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             0
    16 |             1
    17 |             4
    18 |             4
    19 |             8

graph20_40_45.txt: 
Min Cuts: 95 
S Size | Number of Cuts
     1 |            29
     2 |            28
     3 |             5
     4 |             9
     5 |             5
     6 |             0
     7 |             2
     8 |             2
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             1
    15 |             1
    16 |             5
    17 |             2
    18 |             3
    19 |             2

graph20_40_379.txt: 
Min Cuts: 95 
S Size | Number of Cuts
     1 |            32
     2 |            19
     3 |             0
     4 |             4
     5 |             7
     6 |             5
     7 |             0
     8 |             0
     9 |             3
    10 |             0
    11 |             1
    12 |             2
    13 |             2
    14 |             1
    15 |             3
    16 |             3
    17 |             3
    18 |             6
    19 |             4

graph20_40_517.txt: 
Min Cuts: 96 
S Size | Number of Cuts
     1 |            38
     2 |            19
     3 |             6
     4 |             6
     5 |             0
     6 |             2
     7 |             0
     8 |             1
     9 |             0
    10 |             0
    11 |             1
    12 |             1
    13 |             2
    14 |             1
    15 |             1
    16 |             7
    17 |             4
    18 |             4
    19 |             3

graph20_40_543.txt: 
Min Cuts: 96 
S Size | Number of Cuts
     1 |            41
     2 |             7
     3 |             3
     4 |             5
     5 |            10
     6 |             2
     7 |             0
     8 |             0
     9 |             3
    10 |             3
    11 |             0
    12 |             0
    13 |             2
    14 |             1
    15 |             2
    16 |             2
    17 |             3
    18 |             5
    19 |             7

graph20_40_877.txt: 
Min Cuts: 96 
S Size | Number of Cuts
     1 |            28
     2 |            10
     3 |             7
     4 |            14
     5 |             6
     6 |             7
     7 |             2
     8 |             0
     9 |             4
    10 |             1
    11 |             1
    12 |             2
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             3
    18 |             7
    19 |             3

graph20_40_788.txt: 
Min Cuts: 96 
S Size | Number of Cuts
     1 |            17
     2 |            23
     3 |            12
     4 |             6
     5 |             5
     6 |             3
     7 |             0
     8 |             2
     9 |             1
    10 |             7
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             3
    16 |             2
    17 |             2
    18 |             5
    19 |             7

graph20_40_969.txt: 
Min Cuts: 96 
S Size | Number of Cuts
     1 |            31
     2 |            12
     3 |             5
     4 |             9
     5 |             1
     6 |             4
     7 |             2
     8 |             3
     9 |             6
    10 |             3
    11 |             1
    12 |             3
    13 |             1
    14 |             0
    15 |             1
    16 |             4
    17 |             4
    18 |             4
    19 |             2

graph20_40_217.txt: 
Min Cuts: 96 
S Size | Number of Cuts
     1 |            35
     2 |            12
     3 |            12
     4 |             1
     5 |             2
     6 |             1
     7 |             0
     8 |             6
     9 |             1
    10 |             6
    11 |             1
    12 |             2
    13 |             2
    14 |             0
    15 |             4
    16 |             2
    17 |             1
    18 |             3
    19 |             5

graph20_40_523.txt: 
Min Cuts: 96 
S Size | Number of Cuts
     1 |            49
     2 |            14
     3 |            11
     4 |             0
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             2
    11 |             0
    12 |             1
    13 |             0
    14 |             1
    15 |             0
    16 |             2
    17 |             2
    18 |             5
    19 |             8

graph20_40_4.txt: 
Min Cuts: 96 
S Size | Number of Cuts
     1 |            34
     2 |            17
     3 |            11
     4 |             8
     5 |             0
     6 |             2
     7 |             0
     8 |             1
     9 |             0
    10 |             3
    11 |             0
    12 |             1
    13 |             1
    14 |             0
    15 |             2
    16 |             3
    17 |             4
    18 |             3
    19 |             6

graph20_40_49.txt: 
Min Cuts: 96 
S Size | Number of Cuts
     1 |            25
     2 |            12
     3 |             7
     4 |             5
     5 |             2
     6 |             5
     7 |             2
     8 |             1
     9 |             3
    10 |             2
    11 |             3
    12 |             3
    13 |             3
    14 |             1
    15 |             5
    16 |             6
    17 |             2
    18 |             5
    19 |             4

graph20_40_825.txt: 
Min Cuts: 96 
S Size | Number of Cuts
     1 |            42
     2 |            30
     3 |             1
     4 |             2
     5 |             2
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             3
    11 |             0
    12 |             0
    13 |             1
    14 |             0
    15 |             0
    16 |             1
    17 |             2
    18 |             7
    19 |             5

graph20_40_534.txt: 
Min Cuts: 97 
S Size | Number of Cuts
     1 |            44
     2 |            14
     3 |             8
     4 |             1
     5 |             5
     6 |             3
     7 |             0
     8 |             3
     9 |             0
    10 |             1
    11 |             0
    12 |             1
    13 |             3
    14 |             1
    15 |             1
    16 |             3
    17 |             2
    18 |             6
    19 |             1

graph20_40_146.txt: 
Min Cuts: 97 
S Size | Number of Cuts
     1 |            40
     2 |            24
     3 |             3
     4 |             3
     5 |             4
     6 |             2
     7 |             1
     8 |             0
     9 |             0
    10 |             1
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             1
    16 |             1
    17 |             3
    18 |             5
    19 |             8

graph20_40_665.txt: 
Min Cuts: 97 
S Size | Number of Cuts
     1 |            45
     2 |            15
     3 |             3
     4 |             8
     5 |            11
     6 |             0
     7 |             0
     8 |             0
     9 |             1
    10 |             0
    11 |             0
    12 |             0
    13 |             3
    14 |             0
    15 |             0
    16 |             1
    17 |             2
    18 |             3
    19 |             5

graph20_40_56.txt: 
Min Cuts: 97 
S Size | Number of Cuts
     1 |            42
     2 |            27
     3 |             7
     4 |             7
     5 |             0
     6 |             3
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             1
    16 |             3
    17 |             1
    18 |             2
    19 |             3

graph20_40_925.txt: 
Min Cuts: 97 
S Size | Number of Cuts
     1 |            33
     2 |            16
     3 |            17
     4 |             9
     5 |             5
     6 |             0
     7 |             0
     8 |             2
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             3
    18 |             5
    19 |             6

graph20_40_660.txt: 
Min Cuts: 97 
S Size | Number of Cuts
     1 |            41
     2 |            13
     3 |             5
     4 |             1
     5 |             9
     6 |             3
     7 |             0
     8 |             4
     9 |             0
    10 |             0
    11 |             1
    12 |             1
    13 |             1
    14 |             1
    15 |             2
    16 |             2
    17 |             4
    18 |             2
    19 |             7

graph20_40_467.txt: 
Min Cuts: 97 
S Size | Number of Cuts
     1 |            61
     2 |             5
     3 |            10
     4 |             4
     5 |             1
