graph20_25_7.txt: 
Min Cuts: 40 
S Size | Number of Cuts
     5 |             1
     6 |             2
     7 |             3
     8 |             4
     9 |             7
    10 |             5
    11 |            14
    12 |             7
    13 |             4
    14 |             5
    15 |             3
    16 |             1
    17 |             1
    18 |             2
    19 |             0

graph20_25_926.txt: 
Min Cuts: 83 
R Size | Number of Cuts
     1 |             4
     2 |             2
     3 |             5
     4 |             2
     5 |             3
     6 |             4
     7 |             4
     8 |             1
     9 |             5
    10 |             8
    11 |             8
    12 |             5
    13 |             6
    14 |             6
    15 |             5
    16 |             0
    17 |             2
    18 |             3
    19 |             0

graph20_25_275.txt: 
Min Cuts: 83 
R Size | Number of Cuts
     1 |            10
     2 |             3
     3 |             4
     4 |             5
     5 |             3
     6 |             1
     7 |             7
     8 |             6
     9 |             5
    10 |             7
    11 |             5
    12 |             3
    13 |             4
    14 |             3
    15 |             0
    16 |             4
    17 |             2
    18 |             1
    19 |             0

graph20_25_825.txt: 
Min Cuts: 83 
R Size | Number of Cuts
     1 |             4
     2 |             4
     3 |             6
     4 |             2
     5 |             6
     6 |             5
     7 |             5
     8 |             5
     9 |             5
    10 |             1
    11 |             2
    12 |             3
    13 |             7
    14 |             4
    15 |             6
    16 |             3
    17 |             3
    18 |             1
    19 |             0

graph20_25_236.txt: 
Min Cuts: 83 
R Size | Number of Cuts
     1 |             7
     2 |             4
     3 |            10
     4 |            10
     5 |            10
     6 |             7
     7 |             7
     8 |             4
     9 |             3
    10 |             1
    11 |             2
    12 |             2
    13 |             0
    14 |             1
    15 |             0
    16 |             1
    17 |             1
    18 |             0
    19 |             0

graph20_25_274.txt: 
Min Cuts: 83 
R Size | Number of Cuts
     1 |             8
     2 |             8
     3 |             6
     4 |             5
     5 |             4
     6 |             2
     7 |             1
     8 |             2
     9 |             4
    10 |             4
    11 |             3
    12 |             4
    13 |             1
    14 |             4
    15 |             5
    16 |             4
    17 |             4
    18 |             3
    19 |             0

graph20_25_663.txt: 
Min Cuts: 83 
R Size | Number of Cuts
     1 |             7
     2 |             4
     3 |             4
     4 |             9
     5 |             8
     6 |             3
     7 |             8
     8 |             6
     9 |             6
    10 |             5
    11 |             3
    12 |             3
    13 |             2
    14 |             3
    15 |             3
    16 |             2
    17 |             1
    18 |             1
    19 |             0

graph20_25_162.txt: 
Min Cuts: 83 
R Size | Number of Cuts
     1 |             5
     2 |             4
     3 |             7
     4 |             4
     5 |             5
     6 |             4
     7 |             2
     8 |             1
     9 |             5
    10 |             1
    11 |             5
    12 |             4
    13 |             3
    14 |             6
    15 |             5
    16 |             6
    17 |             4
    18 |             3
    19 |             0

graph20_25_123.txt: 
Min Cuts: 83 
R Size | Number of Cuts
     1 |             3
     2 |             7
     3 |             2
     4 |             3
     5 |             3
     6 |             4
     7 |             2
     8 |             4
     9 |             5
    10 |             6
    11 |             7
    12 |             3
    13 |             8
    14 |             4
    15 |             4
    16 |             3
    17 |             4
    18 |             1
    19 |             0

graph20_25_665.txt: 
Min Cuts: 83 
R Size | Number of Cuts
     1 |             8
     2 |             6
     3 |             5
     4 |             6
     5 |             6
     6 |             3
     7 |             5
     8 |             5
     9 |             4
    10 |             3
    11 |             2
    12 |             1
    13 |             3
    14 |             3
    15 |             4
    16 |             2
    17 |             1
    18 |             2
    19 |             0

graph20_25_286.txt: 
Min Cuts: 83 
R Size | Number of Cuts
     1 |             2
     2 |            15
     3 |             8
     4 |            11
     5 |             9
     6 |             5
     7 |             2
     8 |             2
     9 |             3
    10 |             6
    11 |             6
    12 |             3
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             2
    18 |             0
    19 |             0

graph20_25_695.txt: 
Min Cuts: 83 
R Size | Number of Cuts
     1 |             4
     2 |             5
     3 |             4
     4 |             4
     5 |             3
     6 |             2
     7 |             3
     8 |            10
     9 |             7
    10 |             6
    11 |             8
    12 |             6
    13 |             5
    14 |             3
    15 |             5
    16 |             3
    17 |             2
    18 |             0
    19 |             0

graph20_25_824.txt: 
Min Cuts: 84 
R Size | Number of Cuts
     1 |             7
     2 |             1
     3 |             6
     4 |             2
     5 |             2
     6 |             4
     7 |             3
     8 |             4
     9 |             9
    10 |            10
    11 |             9
    12 |             5
    13 |             2
    14 |             2
    15 |             2
    16 |             3
    17 |             3
    18 |             3
    19 |             0

graph20_25_870.txt: 
Min Cuts: 84 
R Size | Number of Cuts
     1 |             4
     2 |            10
     3 |             7
     4 |             3
     5 |             3
     6 |             5
     7 |             8
     8 |             6
     9 |             6
    10 |             4
    11 |             5
    12 |             4
    13 |             1
    14 |             2
    15 |             2
    16 |             2
    17 |             4
    18 |             1
    19 |             0

graph20_25_91.txt: 
Min Cuts: 84 
R Size | Number of Cuts
     1 |             4
     2 |             8
     3 |             1
     4 |             4
     5 |             6
     6 |            10
     7 |             8
     8 |             6
     9 |             7
    10 |             2
    11 |             2
    12 |             4
    13 |             3
    14 |             2
    15 |             4
    16 |             2
    17 |             1
    18 |             0
    19 |             0

graph20_25_860.txt: 
Min Cuts: 84 
R Size | Number of Cuts
     1 |             8
     2 |             3
     3 |             1
     4 |             2
     5 |             3
     6 |             4
     7 |             5
     8 |             3
     9 |             6
    10 |            10
    11 |             5
    12 |             5
    13 |             5
    14 |             3
    15 |             4
    16 |             4
    17 |             3
    18 |             2
    19 |             0

graph20_25_680.txt: 
Min Cuts: 84 
R Size | Number of Cuts
     1 |             4
     2 |             3
     3 |             2
     4 |             4
     5 |             3
     6 |             3
     7 |             2
     8 |             2
     9 |             5
    10 |             8
    11 |             3
    12 |             4
    13 |             6
    14 |             5
    15 |             9
    16 |             7
    17 |             4
    18 |             1
    19 |             0

graph20_25_194.txt: 
Min Cuts: 84 
R Size | Number of Cuts
     1 |            12
     2 |             5
     3 |             6
     4 |             1
     5 |             3
     6 |             3
     7 |             1
     8 |             7
     9 |             9
    10 |             6
    11 |             3
    12 |             4
    13 |             3
    14 |             4
    15 |             2
    16 |             3
    17 |             2
    18 |             0
    19 |             0

graph20_25_801.txt: 
Min Cuts: 84 
R Size | Number of Cuts
     1 |             4
     2 |             5
     3 |             5
     4 |             3
     5 |             1
     6 |             2
     7 |             2
     8 |             5
     9 |             8
    10 |            13
    11 |             7
    12 |             3
    13 |             6
    14 |             3
    15 |             2
    16 |             4
    17 |             2
    18 |             1
    19 |             0

graph20_25_708.txt: 
Min Cuts: 84 
R Size | Number of Cuts
     1 |             9
     2 |             6
     3 |             6
     4 |             5
     5 |             8
     6 |             4
     7 |             3
     8 |             2
     9 |             3
    10 |             3
    11 |             3
    12 |             5
    13 |             5
    14 |             5
    15 |             3
    16 |             1
    17 |             2
    18 |             1
    19 |             0

graph20_25_326.txt: 
Min Cuts: 84 
R Size | Number of Cuts
     1 |             6
     2 |             2
     3 |             8
     4 |             5
     5 |             3
     6 |             2
     7 |             3
     8 |             4
     9 |             5
    10 |             2
    11 |             5
    12 |             3
    13 |             4
    14 |             3
    15 |             4
    16 |             7
    17 |             3
    18 |             3
    19 |             0

graph20_25_499.txt: 
Min Cuts: 84 
R Size | Number of Cuts
     1 |             3
     2 |             6
     3 |             1
     4 |             4
     5 |             2
     6 |             5
     7 |             3
     8 |             5
     9 |             6
    10 |             6
    11 |             8
    12 |             6
    13 |             7
    14 |             6
    15 |             4
    16 |             2
    17 |             2
    18 |             0
    19 |             0

graph20_25_98.txt: 
Min Cuts: 84 
R Size | Number of Cuts
     1 |             7
     2 |             6
     3 |             2
     4 |             5
     5 |             4
     6 |             2
     7 |             1
     8 |             2
     9 |             4
    10 |             5
    11 |             4
    12 |             5
    13 |             4
    14 |             8
    15 |             3
    16 |             5
    17 |             2
    18 |             3
    19 |             0

graph20_25_753.txt: 
Min Cuts: 84 
R Size | Number of Cuts
     1 |             4
     2 |             7
     3 |             5
     4 |             2
     5 |             1
     6 |             4
     7 |             7
     8 |             9
     9 |             8
    10 |             6
    11 |             3
    12 |             7
    13 |             3
    14 |             3
    15 |             2
    16 |             1
    17 |             2
    18 |             1
    19 |             0

graph20_25_879.txt: 
Min Cuts: 84 
R Size | Number of Cuts
     1 |             7
     2 |             6
     3 |             4
     4 |             7
     5 |             6
     6 |             5
     7 |             4
     8 |             6
     9 |             4
    10 |             5
    11 |             3
    12 |             4
    13 |             0
    14 |             3
    15 |             2
    16 |             1
    17 |             1
    18 |             1
    19 |             0

graph20_25_309.txt: 
Min Cuts: 84 
R Size | Number of Cuts
     1 |             4
     2 |             7
     3 |             5
     4 |             8
     5 |             7
     6 |             8
     7 |             9
     8 |             6
     9 |             4
    10 |             4
    11 |             2
    12 |             3
    13 |             3
    14 |             2
    15 |             0
    16 |             2
    17 |             3
    18 |             0
    19 |             0

graph20_25_89.txt: 
Min Cuts: 85 
R Size | Number of Cuts
     1 |             6
     2 |             2
     3 |             4
     4 |             2
     5 |             1
     6 |             2
     7 |             6
     8 |             6
     9 |             8
    10 |             5
    11 |             4
    12 |             5
    13 |             5
    14 |             4
    15 |             3
    16 |             3
    17 |             3
    18 |             4
    19 |             0

graph20_25_634.txt: 
Min Cuts: 85 
R Size | Number of Cuts
     1 |             5
     2 |             5
     3 |             4
     4 |             3
     5 |             4
     6 |            10
     7 |             6
     8 |             5
     9 |             3
    10 |             3
    11 |             4
    12 |             3
    13 |             4
    14 |             8
    15 |             5
    16 |             2
    17 |             3
    18 |             2
    19 |             0

graph20_25_549.txt: 
Min Cuts: 85 
R Size | Number of Cuts
     1 |             6
     2 |             4
     3 |             5
     4 |             7
     5 |             3
     6 |             3
     7 |             4
     8 |             3
     9 |             3
    10 |             4
    11 |             3
    12 |             2
    13 |             6
    14 |             6
    15 |             5
    16 |             5
    17 |             2
    18 |             2
    19 |             0

graph20_25_118.txt: 
Min Cuts: 85 
R Size | Number of Cuts
     1 |             9
     2 |             7
     3 |             4
     4 |             4
     5 |             3
     6 |             5
     7 |             5
     8 |             3
     9 |             5
    10 |             5
    11 |             2
    12 |             5
    13 |             8
    14 |             3
    15 |             1
    16 |             1
    17 |             2
    18 |             3
    19 |             0

graph20_25_193.txt: 
Min Cuts: 85 
R Size | Number of Cuts
     1 |             5
     2 |             5
     3 |             7
     4 |             3
     5 |             2
     6 |             4
     7 |             2
     8 |            14
     9 |             9
    10 |             6
    11 |             6
    12 |             5
    13 |             3
    14 |             3
    15 |             3
    16 |             3
    17 |             1
    18 |             0
    19 |             0

graph20_25_279.txt: 
Min Cuts: 85 
R Size | Number of Cuts
     1 |             8
     2 |             3
     3 |             3
     4 |             1
     5 |             3
     6 |             3
     7 |             4
     8 |             3
     9 |             3
    10 |             5
    11 |             6
    12 |             5
    13 |             6
    14 |             6
    15 |             6
    16 |             3
    17 |             1
    18 |             1
    19 |             0

graph20_25_346.txt: 
Min Cuts: 85 
R Size | Number of Cuts
     1 |             5
     2 |             8
     3 |             2
     4 |             7
     5 |            10
     6 |             9
     7 |             5
     8 |             4
     9 |             5
    10 |             5
    11 |             4
    12 |             1
    13 |             3
    14 |             5
    15 |             2
    16 |             2
    17 |             1
    18 |             0
    19 |             0

graph20_25_853.txt: 
Min Cuts: 85 
R Size | Number of Cuts
     1 |             9
     2 |             5
     3 |             7
     4 |             3
     5 |             6
     6 |             6
     7 |            12
     8 |             5
     9 |             6
    10 |             4
    11 |             3
    12 |             3
    13 |             1
    14 |             2
    15 |             1
    16 |             1
    17 |             0
    18 |             2
    19 |             0

graph20_25_387.txt: 
Min Cuts: 85 
R Size | Number of Cuts
     1 |             7
     2 |             7
     3 |             3
     4 |             1
     5 |             3
     6 |             2
     7 |             1
     8 |             4
     9 |             8
    10 |             6
    11 |             6
    12 |             5
    13 |             4
    14 |             4
    15 |             2
    16 |             3
    17 |             2
    18 |             4
    19 |             0

graph20_25_465.txt: 
Min Cuts: 85 
R Size | Number of Cuts
     1 |             1
     2 |             2
     3 |             2
     4 |             3
     5 |             4
     6 |             5
     7 |             9
     8 |             4
     9 |             9
    10 |             6
    11 |             7
    12 |             7
    13 |             5
    14 |             3
    15 |             3
    16 |             2
    17 |             4
    18 |             1
    19 |             0

graph20_25_112.txt: 
Min Cuts: 85 
R Size | Number of Cuts
     1 |             4
     2 |             5
     3 |             2
     4 |             1
     5 |             2
     6 |             1
     7 |             2
     8 |             7
     9 |            12
    10 |            11
    11 |             4
    12 |             3
    13 |             4
    14 |             1
    15 |             4
    16 |             4
    17 |             5
    18 |             3
    19 |             0

graph20_25_543.txt: 
Min Cuts: 85 
R Size | Number of Cuts
     1 |             6
     2 |             4
     3 |             5
     4 |             3
     5 |             4
     6 |             4
     7 |             8
     8 |            10
     9 |             5
    10 |             9
    11 |             6
    12 |             3
    13 |             3
    14 |             3
    15 |             3
    16 |             2
    17 |             1
    18 |             1
    19 |             0

graph20_25_567.txt: 
Min Cuts: 85 
R Size | Number of Cuts
     1 |             4
     2 |             2
     3 |             4
     4 |             6
     5 |             6
     6 |             5
     7 |             8
     8 |             9
     9 |             5
    10 |             4
    11 |             3
    12 |             2
    13 |             3
    14 |             2
    15 |             1
    16 |             1
    17 |             2
    18 |             1
    19 |             0

graph20_25_805.txt: 
Min Cuts: 86 
R Size | Number of Cuts
     1 |             8
     2 |             7
     3 |             4
     4 |             5
     5 |             5
     6 |             5
     7 |             3
     8 |             4
     9 |             2
    10 |             4
    11 |             1
    12 |             0
    13 |             2
    14 |             3
    15 |             4
    16 |             5
    17 |             5
    18 |             5
    19 |             0

graph20_25_231.txt: 
Min Cuts: 86 
R Size | Number of Cuts
     1 |             8
     2 |             6
     3 |             2
     4 |             4
     5 |             9
     6 |             7
     7 |             6
     8 |             4
     9 |             7
    10 |             6
    11 |             4
    12 |             1
    13 |             2
    14 |             2
    15 |             1
    16 |             0
    17 |             4
    18 |             1
    19 |             0

graph20_25_247.txt: 
Min Cuts: 86 
R Size | Number of Cuts
     1 |             7
     2 |             0
     3 |             7
     4 |             3
     5 |             7
     6 |             4
     7 |             8
     8 |             5
     9 |             5
    10 |             4
    11 |             4
    12 |             2
    13 |             3
    14 |             6
    15 |             5
    16 |             3
    17 |             2
    18 |             1
    19 |             0

graph20_25_49.txt: 
Min Cuts: 86 
R Size | Number of Cuts
     1 |             5
     2 |             7
     3 |             1
     4 |             1
     5 |             2
     6 |             2
     7 |             6
     8 |             8
     9 |             5
    10 |             6
    11 |             5
    12 |             4
    13 |             2
    14 |             8
    15 |             6
    16 |             2
    17 |             3
    18 |             1
    19 |             0

graph20_25_843.txt: 
Min Cuts: 86 
R Size | Number of Cuts
     1 |             6
     2 |             3
     3 |             5
     4 |             4
     5 |             6
     6 |            16
     7 |            10
     8 |             6
     9 |             6
    10 |             2
    11 |             4
    12 |             2
    13 |             3
    14 |             3
    15 |             2
    16 |             2
    17 |             1
    18 |             2
    19 |             0

graph20_25_93.txt: 
Min Cuts: 86 
R Size | Number of Cuts
     1 |            11
     2 |             1
     3 |             1
     4 |             0
     5 |             1
     6 |             2
     7 |             2
     8 |             3
     9 |             6
    10 |             6
    11 |             7
    12 |             7
    13 |             5
    14 |             5
    15 |             4
    16 |             5
    17 |             5
    18 |             2
    19 |             0

graph20_25_2.txt: 
Min Cuts: 86 
R Size | Number of Cuts
     1 |             5
     2 |             6
     3 |             5
     4 |             5
     5 |             6
     6 |             7
     7 |             4
     8 |             3
     9 |             3
    10 |             1
    11 |             3
    12 |             6
    13 |             4
    14 |             3
    15 |             3
    16 |             5
    17 |             6
    18 |             2
    19 |             0

graph20_25_51.txt: 
Min Cuts: 86 
R Size | Number of Cuts
     1 |             6
     2 |             6
     3 |            10
     4 |             1
     5 |             0
     6 |             2
     7 |             3
     8 |             4
     9 |             5
    10 |             7
    11 |             7
    12 |             7
    13 |             4
    14 |             6
    15 |             4
    16 |             4
    17 |             2
    18 |             2
    19 |             0

graph20_25_551.txt: 
Min Cuts: 86 
R Size | Number of Cuts
     1 |             8
     2 |             4
     3 |             3
     4 |             3
     5 |             2
     6 |             0
     7 |             4
     8 |             5
     9 |             4
    10 |             8
    11 |            11
    12 |             9
    13 |             8
    14 |             3
    15 |             1
    16 |             1
    17 |             0
    18 |             0
    19 |             0

graph20_25_762.txt: 
Min Cuts: 86 
R Size | Number of Cuts
     1 |             5
     2 |             5
     3 |             1
     4 |             3
     5 |             0
     6 |             3
     7 |             7
     8 |             5
     9 |             8
    10 |             8
    11 |             5
    12 |             5
    13 |             3
    14 |             6
    15 |             6
    16 |             5
    17 |             3
    18 |             2
    19 |             0

graph20_25_208.txt: 
Min Cuts: 86 
R Size | Number of Cuts
     1 |             7
     2 |             5
     3 |             3
     4 |            13
     5 |             7
     6 |             9
     7 |             4
     8 |             7
     9 |             4
    10 |             3
    11 |             3
    12 |             3
    13 |             2
    14 |             1
    15 |             2
    16 |             1
    17 |             3
    18 |             1
    19 |             0

graph20_25_928.txt: 
Min Cuts: 86 
R Size | Number of Cuts
     1 |             3
     2 |             5
     3 |             6
     4 |             8
     5 |            11
     6 |             8
     7 |             5
     8 |             5
     9 |             5
    10 |             3
    11 |             2
    12 |             3
    13 |             0
    14 |             3
    15 |             4
    16 |             3
    17 |             2
    18 |             1
    19 |             0

graph20_25_40.txt: 
Min Cuts: 86 
R Size | Number of Cuts
     1 |             3
     2 |             4
     3 |             3
     4 |             2
     5 |             2
     6 |             2
     7 |             3
     8 |             1
     9 |             4
    10 |             4
    11 |             2
    12 |             3
    13 |             8
    14 |             4
    15 |             7
    16 |             9
    17 |             6
    18 |             6
    19 |             0

graph20_25_351.txt: 
Min Cuts: 86 
R Size | Number of Cuts
     1 |             6
     2 |             7
     3 |             6
     4 |             8
     5 |             5
     6 |             4
     7 |             2
     8 |             2
     9 |             1
    10 |             2
    11 |             3
    12 |             4
    13 |             4
    14 |             4
    15 |             5
    16 |             4
    17 |             3
    18 |             2
    19 |             0

graph20_25_136.txt: 
Min Cuts: 86 
R Size | Number of Cuts
     1 |             7
     2 |             4
     3 |             7
     4 |             8
     5 |             2
     6 |             3
     7 |             5
     8 |             2
     9 |             2
    10 |             2
    11 |             3
    12 |             4
    13 |             5
    14 |             5
    15 |             4
    16 |             4
    17 |             4
    18 |             2
    19 |             0

graph20_25_535.txt: 
Min Cuts: 86 
R Size | Number of Cuts
     1 |             5
     2 |             6
     3 |             5
     4 |             2
     5 |             4
     6 |            10
     7 |             9
     8 |             8
     9 |             5
    10 |             5
    11 |             3
    12 |             3
    13 |             2
    14 |             2
    15 |             2
    16 |             0
    17 |             2
    18 |             1
    19 |             0

graph20_25_203.txt: 
Min Cuts: 86 
R Size | Number of Cuts
     1 |             4
     2 |             1
     3 |             3
     4 |             4
     5 |             7
     6 |            10
     7 |            11
     8 |             7
     9 |             5
    10 |             4
    11 |             5
    12 |             5
    13 |             1
    14 |             2
    15 |             2
    16 |             3
    17 |             2
    18 |             0
    19 |             0

graph20_25_542.txt: 
Min Cuts: 86 
R Size | Number of Cuts
     1 |             7
     2 |             6
     3 |             2
     4 |             2
     5 |             4
     6 |             2
     7 |             7
     8 |             6
     9 |             7
    10 |             8
    11 |             8
    12 |             6
    13 |             3
    14 |             3
    15 |             3
    16 |             2
    17 |             1
    18 |             0
    19 |             0

graph20_25_408.txt: 
Min Cuts: 86 
R Size | Number of Cuts
     1 |             7
     2 |             6
     3 |             6
     4 |             6
     5 |             6
     6 |             4
     7 |             3
     8 |             2
     9 |             4
    10 |             5
    11 |             3
    12 |             2
    13 |             1
    14 |             3
    15 |             5
    16 |             6
    17 |             3
    18 |             2
    19 |             0

graph20_25_617.txt: 
Min Cuts: 87 
R Size | Number of Cuts
     1 |             6
     2 |             8
     3 |             9
     4 |             5
     5 |             2
     6 |             8
     7 |             7
     8 |             2
     9 |             3
    10 |             6
    11 |             5
    12 |             3
    13 |             2
    14 |             2
    15 |             2
    16 |             2
    17 |             1
    18 |             1
    19 |             0

graph20_25_290.txt: 
Min Cuts: 87 
R Size | Number of Cuts
     1 |             9
     2 |             6
     3 |             8
     4 |            11
     5 |             9
     6 |             5
     7 |             7
     8 |             5
     9 |             2
    10 |             1
    11 |             4
    12 |             3
    13 |             2
    14 |             2
    15 |             1
    16 |             1
    17 |             3
    18 |             0
    19 |             0

graph20_25_581.txt: 
Min Cuts: 87 
R Size | Number of Cuts
     1 |            10
     2 |             2
     3 |             2
     4 |             3
     5 |             5
     6 |             4
     7 |             5
     8 |             6
     9 |             8
    10 |             6
    11 |             6
    12 |             6
    13 |             2
    14 |             2
    15 |             2
    16 |             4
    17 |             2
    18 |             2
    19 |             0

graph20_25_848.txt: 
Min Cuts: 87 
R Size | Number of Cuts
     1 |             7
     2 |             4
     3 |             8
     4 |             3
     5 |             5
     6 |             3
     7 |             2
     8 |             3
     9 |             3
    10 |             3
    11 |             7
    12 |             6
    13 |             4
    14 |             7
    15 |             7
    16 |             5
    17 |             3
    18 |             0
    19 |             0

graph20_25_430.txt: 
Min Cuts: 87 
R Size | Number of Cuts
     1 |             6
     2 |             4
     3 |             2
     4 |             2
     5 |             4
     6 |             4
     7 |             5
     8 |             6
     9 |            13
    10 |             7
    11 |             4
    12 |             3
    13 |             6
    14 |             5
    15 |             3
    16 |             2
    17 |             0
    18 |             0
    19 |             0

graph20_25_90.txt: 
Min Cuts: 87 
R Size | Number of Cuts
     1 |             7
     2 |             4
     3 |             5
     4 |             5
     5 |             7
     6 |             3
     7 |             8
     8 |             2
     9 |             6
    10 |             5
    11 |             5
    12 |             4
    13 |             5
    14 |             5
    15 |             2
    16 |             3
    17 |             2
    18 |             1
    19 |             0

graph20_25_961.txt: 
Min Cuts: 87 
R Size | Number of Cuts
     1 |             5
     2 |             5
     3 |             5
     4 |             4
     5 |             2
     6 |             2
     7 |             2
     8 |             8
     9 |             8
    10 |             4
    11 |             6
    12 |             5
    13 |             6
    14 |             4
    15 |             4
    16 |             3
    17 |             2
    18 |             2
    19 |             0

graph20_25_296.txt: 
Min Cuts: 87 
R Size | Number of Cuts
     1 |             5
     2 |             8
     3 |             4
     4 |             6
     5 |             8
     6 |             5
     7 |             3
     8 |             3
     9 |             1
    10 |             3
    11 |             4
    12 |             3
    13 |             5
    14 |             6
    15 |             4
    16 |             4
    17 |             2
    18 |             3
    19 |             0

graph20_25_719.txt: 
Min Cuts: 87 
R Size | Number of Cuts
     1 |             5
     2 |             4
     3 |             4
     4 |             2
     5 |             2
     6 |             3
     7 |             3
     8 |             5
     9 |             3
    10 |             6
    11 |            10
    12 |             6
    13 |             6
    14 |             7
    15 |             6
    16 |             4
    17 |             2
    18 |             1
    19 |             0

graph20_25_832.txt: 
Min Cuts: 87 
R Size | Number of Cuts
     1 |             8
     2 |             5
     3 |             2
     4 |             2
     5 |             3
     6 |             1
     7 |             8
     8 |             7
     9 |             4
    10 |             6
    11 |             4
    12 |             6
    13 |             6
    14 |             6
    15 |             3
    16 |             2
    17 |             3
    18 |             1
    19 |             0

graph20_25_192.txt: 
Min Cuts: 87 
R Size | Number of Cuts
     1 |             8
     2 |             6
     3 |             4
     4 |             1
     5 |             6
     6 |             5
     7 |             8
     8 |             6
     9 |             4
    10 |             3
    11 |             6
    12 |             4
    13 |             5
    14 |             4
    15 |             3
    16 |             3
    17 |             2
    18 |             2
    19 |             0

graph20_25_450.txt: 
Min Cuts: 87 
R Size | Number of Cuts
     1 |             4
     2 |             6
     3 |             2
     4 |             3
     5 |             3
     6 |             5
     7 |             4
     8 |             6
     9 |             9
    10 |             5
    11 |             6
    12 |             4
    13 |             3
    14 |             3
    15 |             3
    16 |             4
    17 |             3
    18 |             2
    19 |             0

graph20_25_982.txt: 
Min Cuts: 87 
R Size | Number of Cuts
     1 |             7
     2 |             6
     3 |             6
     4 |             9
     5 |            10
     6 |            11
     7 |            12
     8 |             2
     9 |             3
    10 |             1
    11 |             3
    12 |             3
    13 |             2
    14 |             1
    15 |             0
    16 |             2
    17 |             1
    18 |             0
    19 |             0

graph20_25_520.txt: 
Min Cuts: 88 
R Size | Number of Cuts
     1 |            10
     2 |             7
     3 |             5
     4 |             8
     5 |             4
     6 |             5
     7 |             4
     8 |             2
     9 |             3
    10 |             3
    11 |             1
    12 |             2
    13 |             5
    14 |             4
    15 |             5
    16 |             7
    17 |             1
    18 |             2
    19 |             0

graph20_25_681.txt: 
Min Cuts: 88 
R Size | Number of Cuts
     1 |             6
     2 |             7
     3 |             2
     4 |             4
     5 |             3
     6 |             5
     7 |             3
     8 |             3
     9 |             9
    10 |             8
    11 |             7
    12 |             5
    13 |             6
    14 |             3
    15 |             3
    16 |             1
    17 |             3
    18 |             2
    19 |             0

graph20_25_261.txt: 
Min Cuts: 88 
R Size | Number of Cuts
     1 |             5
     2 |             1
     3 |             3
     4 |             5
     5 |             4
     6 |             6
     7 |             4
     8 |             4
     9 |             4
    10 |             2
    11 |             6
    12 |             5
    13 |             4
    14 |             3
    15 |             7
    16 |             5
    17 |             4
    18 |             3
    19 |             0

graph20_25_153.txt: 
Min Cuts: 88 
R Size | Number of Cuts
     1 |             7
     2 |             5
     3 |             6
     4 |             3
     5 |             1
     6 |             4
     7 |             5
     8 |             4
     9 |             3
    10 |             4
    11 |             2
    12 |             1
    13 |             3
    14 |             4
    15 |             6
    16 |             8
    17 |             6
    18 |             5
    19 |             0

graph20_25_546.txt: 
Min Cuts: 88 
R Size | Number of Cuts
     1 |             4
     2 |             7
     3 |             3
     4 |             4
     5 |             6
     6 |            10
     7 |            11
     8 |             5
     9 |             5
    10 |             5
    11 |             4
    12 |             5
    13 |             2
    14 |             3
    15 |             2
    16 |             0
    17 |             2
    18 |             1
    19 |             0

graph20_25_435.txt: 
Min Cuts: 88 
R Size | Number of Cuts
     1 |             4
     2 |             3
     3 |             7
     4 |             5
     5 |             4
     6 |             5
     7 |             1
     8 |             4
     9 |             6
    10 |             6
    11 |             5
    12 |            10
    13 |             5
    14 |             5
    15 |             4
    16 |             3
    17 |             1
    18 |             1
    19 |             0

graph20_25_627.txt: 
Min Cuts: 88 
R Size | Number of Cuts
     1 |             9
     2 |             5
     3 |             4
     4 |             4
     5 |             7
     6 |             4
     7 |             6
     8 |             8
     9 |             4
    10 |             4
    11 |             4
    12 |             3
    13 |             3
    14 |             6
    15 |             4
    16 |             2
    17 |             1
    18 |             0
    19 |             0

graph20_25_761.txt: 
Min Cuts: 88 
R Size | Number of Cuts
     1 |             6
     2 |             5
     3 |             6
     4 |             5
     5 |             3
     6 |             3
     7 |             2
     8 |             5
     9 |             6
    10 |             4
    11 |             5
    12 |             3
    13 |             1
    14 |             3
    15 |             6
    16 |             6
    17 |             3
    18 |             3
    19 |             0

graph20_25_516.txt: 
Min Cuts: 88 
R Size | Number of Cuts
     1 |             8
     2 |             4
     3 |             4
     4 |             3
     5 |             4
     6 |             4
     7 |             0
     8 |             2
     9 |             4
    10 |             4
    11 |             8
    12 |             5
    13 |             8
    14 |             7
    15 |             7
    16 |             3
    17 |             2
    18 |             2
    19 |             0

graph20_25_962.txt: 
Min Cuts: 88 
R Size | Number of Cuts
     1 |             5
     2 |             8
     3 |             9
     4 |             8
     5 |             9
     6 |             9
     7 |             5
     8 |             3
     9 |             5
    10 |             2
    11 |             2
    12 |             3
    13 |             1
    14 |             3
    15 |             2
    16 |             2
    17 |             3
    18 |             2
    19 |             0

graph20_25_317.txt: 
Min Cuts: 88 
R Size | Number of Cuts
     1 |             6
     2 |             3
     3 |             4
     4 |             3
     5 |             1
     6 |             1
     7 |             3
     8 |             4
     9 |             4
    10 |             3
    11 |             4
    12 |             8
    13 |             7
    14 |             5
    15 |             4
    16 |             5
    17 |             5
    18 |             4
    19 |             0

graph20_25_383.txt: 
Min Cuts: 88 
R Size | Number of Cuts
     1 |             5
     2 |             3
     3 |             4
     4 |            12
     5 |             7
     6 |             5
     7 |             6
