graph20_70_802.txt: 
Min Cuts: 32 
S Size | Number of Cuts
    17 |             9
    18 |            14
    19 |             0

graph20_70_884.txt: 
Min Cuts: 58 
R Size | Number of Cuts
     1 |             4
     2 |             1
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             9
    18 |            31
    19 |             0

graph20_70_429.txt: 
Min Cuts: 58 
R Size | Number of Cuts
     1 |             7
     2 |             5
     3 |             0
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             1
    10 |             0
    11 |             0
    12 |             1
    13 |             1
    14 |             1
    15 |             2
    16 |             6
    17 |            11
    18 |            12
    19 |             0

graph20_70_772.txt: 
Min Cuts: 58 
R Size | Number of Cuts
     1 |             8
     2 |             1
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             2
    13 |             0
    14 |             1
    15 |             7
    16 |             3
    17 |             4
    18 |            19
    19 |             0

graph20_70_664.txt: 
Min Cuts: 58 
R Size | Number of Cuts
     1 |             2
     2 |             0
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             4
    18 |            35
    19 |             0

graph20_70_727.txt: 
Min Cuts: 58 
R Size | Number of Cuts
     1 |             3
     2 |             3
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             3
    17 |             8
    18 |            28
    19 |             0

graph20_70_832.txt: 
Min Cuts: 58 
R Size | Number of Cuts
     1 |             1
     2 |             0
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             1
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             5
    17 |             9
    18 |            25
    19 |             0

graph20_70_79.txt: 
Min Cuts: 58 
R Size | Number of Cuts
     1 |             4
     2 |             0
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |            18
    18 |            20
    19 |             0

graph20_70_794.txt: 
Min Cuts: 58 
R Size | Number of Cuts
     1 |             4
     2 |             2
     3 |             1
     4 |             3
     5 |             3
     6 |             0
     7 |             2
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             6
    18 |            22
    19 |             0

graph20_70_144.txt: 
Min Cuts: 58 
R Size | Number of Cuts
     1 |             6
     2 |             0
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |            37
    19 |             0

graph20_70_846.txt: 
Min Cuts: 58 
R Size | Number of Cuts
     1 |             5
     2 |             3
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             2
    16 |             9
    17 |            11
    18 |            16
    19 |             0

graph20_70_769.txt: 
Min Cuts: 58 
R Size | Number of Cuts
     1 |             6
     2 |             0
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             1
    17 |            15
    18 |            20
    19 |             0

graph20_70_834.txt: 
Min Cuts: 58 
R Size | Number of Cuts
     1 |             3
     2 |             0
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             2
    17 |             3
    18 |            35
    19 |             0

graph20_70_839.txt: 
Min Cuts: 58 
R Size | Number of Cuts
     1 |             2
     2 |             1
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |            14
    18 |            26
    19 |             0

graph20_70_669.txt: 
Min Cuts: 58 
R Size | Number of Cuts
     1 |             3
     2 |             0
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             4
    17 |             8
    18 |            25
    19 |             0

graph20_70_277.txt: 
Min Cuts: 58 
R Size | Number of Cuts
     1 |             3
     2 |             1
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             2
    17 |            15
    18 |            23
    19 |             0

graph20_70_759.txt: 
Min Cuts: 58 
R Size | Number of Cuts
     1 |             3
     2 |             1
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             2
    16 |             2
    17 |            16
    18 |            17
    19 |             0

graph20_70_377.txt: 
Min Cuts: 58 
R Size | Number of Cuts
     1 |             2
     2 |             1
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             1
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             8
    18 |            31
    19 |             0

graph20_70_433.txt: 
Min Cuts: 58 
R Size | Number of Cuts
     1 |             6
     2 |             3
     3 |             2
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             9
    18 |            24
    19 |             0

graph20_70_694.txt: 
Min Cuts: 58 
R Size | Number of Cuts
     1 |             4
     2 |             0
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             3
    17 |             7
    18 |            29
    19 |             0

graph20_70_448.txt: 
Min Cuts: 58 
R Size | Number of Cuts
     1 |             4
     2 |             2
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |            18
    18 |            18
    19 |             0

graph20_70_976.txt: 
Min Cuts: 58 
R Size | Number of Cuts
     1 |             2
     2 |             0
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             2
    17 |            13
    18 |            22
    19 |             0

graph20_70_296.txt: 
Min Cuts: 58 
R Size | Number of Cuts
     1 |             4
     2 |             1
     3 |             2
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             3
    17 |             3
    18 |            29
    19 |             0

graph20_70_17.txt: 
Min Cuts: 58 
R Size | Number of Cuts
     1 |             1
     2 |             0
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             1
    13 |             0
    14 |             0
    15 |             0
    16 |             3
    17 |            13
    18 |            22
    19 |             0

graph20_70_198.txt: 
Min Cuts: 58 
R Size | Number of Cuts
     1 |             6
     2 |             0
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             6
    18 |            33
    19 |             0

graph20_70_638.txt: 
Min Cuts: 58 
R Size | Number of Cuts
     1 |             5
     2 |             2
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             0
    17 |             9
    18 |            27
    19 |             0

graph20_70_629.txt: 
Min Cuts: 58 
R Size | Number of Cuts
     1 |             4
     2 |             0
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             2
    16 |             1
    17 |            15
    18 |            19
    19 |             0

graph20_70_827.txt: 
Min Cuts: 58 
R Size | Number of Cuts
     1 |             2
     2 |             2
     3 |             1
     4 |             0
     5 |             1
     6 |             0
     7 |             1
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             0
    17 |            16
    18 |            22
    19 |             0

graph20_70_886.txt: 
Min Cuts: 58 
R Size | Number of Cuts
     1 |             4
     2 |             1
     3 |             1
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             1
    13 |             0
    14 |             3
    15 |             0
    16 |             7
    17 |             2
    18 |            26
    19 |             0

graph20_70_764.txt: 
Min Cuts: 58 
R Size | Number of Cuts
     1 |             5
     2 |             2
     3 |             1
     4 |             0
     5 |             1
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             5
    18 |            28
    19 |             0

graph20_70_464.txt: 
Min Cuts: 58 
R Size | Number of Cuts
     1 |             3
     2 |             1
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             1
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |            12
    18 |            23
    19 |             0

graph20_70_583.txt: 
Min Cuts: 58 
R Size | Number of Cuts
     1 |             5
     2 |             0
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             2
    17 |            11
    18 |            24
    19 |             0

graph20_70_477.txt: 
Min Cuts: 59 
R Size | Number of Cuts
     1 |             3
     2 |             0
     3 |             1
     4 |             2
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             3
    17 |            10
    18 |            25
    19 |             0

graph20_70_93.txt: 
Min Cuts: 59 
R Size | Number of Cuts
     1 |             4
     2 |             2
     3 |             1
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             2
    12 |             1
    13 |             1
    14 |             0
    15 |             0
    16 |             4
    17 |             4
    18 |            26
    19 |             0

graph20_70_379.txt: 
Min Cuts: 59 
R Size | Number of Cuts
     1 |             7
     2 |             2
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             1
    11 |             0
    12 |             2
    13 |             0
    14 |             0
    15 |             0
    16 |             4
    17 |            10
    18 |            21
    19 |             0

graph20_70_173.txt: 
Min Cuts: 59 
R Size | Number of Cuts
     1 |             4
     2 |             1
     3 |             1
     4 |             1
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             6
    18 |            32
    19 |             0

graph20_70_129.txt: 
Min Cuts: 59 
R Size | Number of Cuts
     1 |             4
     2 |             0
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             2
    16 |             7
    17 |            11
    18 |            22
    19 |             0

graph20_70_917.txt: 
Min Cuts: 59 
R Size | Number of Cuts
     1 |             8
     2 |             2
     3 |             1
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             2
    17 |             4
    18 |            29
    19 |             0

graph20_70_396.txt: 
Min Cuts: 59 
R Size | Number of Cuts
     1 |             3
     2 |             3
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             1
     9 |             1
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             4
    17 |             4
    18 |            29
    19 |             0

graph20_70_389.txt: 
Min Cuts: 59 
R Size | Number of Cuts
     1 |             2
     2 |             1
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             1
    17 |            15
    18 |            20
    19 |             0

graph20_70_181.txt: 
Min Cuts: 59 
R Size | Number of Cuts
     1 |             5
     2 |             0
     3 |             1
     4 |             1
     5 |             1
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             1
    13 |             0
    14 |             5
    15 |             7
    16 |             7
    17 |             1
    18 |            17
    19 |             0

graph20_70_107.txt: 
Min Cuts: 59 
R Size | Number of Cuts
     1 |             4
     2 |             4
     3 |             2
     4 |             3
     5 |             0
     6 |             0
     7 |             1
     8 |             0
     9 |             0
    10 |             1
    11 |             1
    12 |             0
    13 |             4
    14 |             2
    15 |             4
    16 |             4
    17 |             3
    18 |            17
    19 |             0

graph20_70_278.txt: 
Min Cuts: 59 
R Size | Number of Cuts
     1 |             5
     2 |             0
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             1
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             2
    15 |             4
    16 |             6
    17 |            10
    18 |            16
    19 |             0

graph20_70_43.txt: 
Min Cuts: 59 
R Size | Number of Cuts
     1 |             1
     2 |             0
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             1
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             5
    17 |             9
    18 |            24
    19 |             0

graph20_70_128.txt: 
Min Cuts: 59 
R Size | Number of Cuts
     1 |             5
     2 |             3
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             1
    16 |             7
    17 |            10
    18 |            21
    19 |             0

graph20_70_578.txt: 
Min Cuts: 59 
R Size | Number of Cuts
     1 |             5
     2 |             3
     3 |             2
     4 |             0
     5 |             0
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             5
    15 |             1
    16 |             5
    17 |             5
    18 |            20
    19 |             0

graph20_70_122.txt: 
Min Cuts: 59 
R Size | Number of Cuts
     1 |             8
     2 |             1
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             2
    16 |             4
    17 |            13
    18 |            21
    19 |             0

graph20_70_229.txt: 
Min Cuts: 59 
R Size | Number of Cuts
     1 |             4
     2 |             4
     3 |             2
     4 |             0
     5 |             0
     6 |             0
     7 |             1
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             8
    18 |            28
    19 |             0

graph20_70_21.txt: 
Min Cuts: 59 
R Size | Number of Cuts
     1 |             4
     2 |             0
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             1
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |            15
    18 |            23
    19 |             0

graph20_70_86.txt: 
Min Cuts: 59 
R Size | Number of Cuts
     1 |             1
     2 |             1
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             1
    13 |             1
    14 |             0
    15 |             0
    16 |             3
    17 |             7
    18 |            27
    19 |             0

graph20_70_998.txt: 
Min Cuts: 59 
R Size | Number of Cuts
     1 |             3
     2 |             1
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             0
    16 |             0
    17 |             8
    18 |            30
    19 |             0

graph20_70_463.txt: 
Min Cuts: 59 
R Size | Number of Cuts
     1 |             7
     2 |             1
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             4
    13 |             0
    14 |             0
    15 |             1
    16 |             1
    17 |             7
    18 |            25
    19 |             0

graph20_70_437.txt: 
Min Cuts: 59 
R Size | Number of Cuts
     1 |             6
     2 |             4
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             1
    11 |             0
    12 |             0
    13 |             1
    14 |             1
    15 |             4
    16 |             7
    17 |            14
    18 |            10
    19 |             0

graph20_70_739.txt: 
Min Cuts: 59 
R Size | Number of Cuts
     1 |             4
     2 |             3
     3 |             2
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             3
    17 |            17
    18 |            13
    19 |             0

graph20_70_706.txt: 
Min Cuts: 59 
R Size | Number of Cuts
     1 |             3
     2 |             0
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             8
    18 |            32
    19 |             0

graph20_70_340.txt: 
Min Cuts: 59 
R Size | Number of Cuts
     1 |             2
     2 |             2
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             1
    16 |             4
    17 |             7
    18 |            29
    19 |             0

graph20_70_712.txt: 
Min Cuts: 59 
R Size | Number of Cuts
     1 |             2
     2 |             1
     3 |             0
     4 |             1
     5 |             0
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             2
    17 |            19
    18 |            19
    19 |             0

graph20_70_39.txt: 
Min Cuts: 59 
R Size | Number of Cuts
     1 |             6
     2 |             2
     3 |             0
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             1
     9 |             0
    10 |             0
    11 |             4
    12 |             6
    13 |             9
    14 |             3
    15 |             3
    16 |             0
    17 |             5
    18 |             7
    19 |             0

graph20_70_455.txt: 
Min Cuts: 60 
R Size | Number of Cuts
     1 |             2
     2 |             0
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             6
    16 |             4
    17 |             8
    18 |            22
    19 |             0

graph20_70_461.txt: 
Min Cuts: 60 
R Size | Number of Cuts
     1 |             1
     2 |             0
     3 |             0
     4 |             0
     5 |             1
     6 |             0
     7 |             1
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             6
    17 |            21
    18 |            13
    19 |             0

graph20_70_918.txt: 
Min Cuts: 60 
R Size | Number of Cuts
     1 |             6
     2 |             1
     3 |             0
     4 |             0
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             1
    13 |             0
    14 |             0
    15 |             0
    16 |             2
    17 |             8
    18 |            27
    19 |             0

graph20_70_407.txt: 
Min Cuts: 60 
R Size | Number of Cuts
     1 |             6
     2 |             2
     3 |             1
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             2
    17 |            10
    18 |            23
    19 |             0

graph20_70_979.txt: 
Min Cuts: 60 
R Size | Number of Cuts
     1 |             4
     2 |             0
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             2
    16 |             4
    17 |             7
    18 |            26
    19 |             0

graph20_70_599.txt: 
Min Cuts: 60 
R Size | Number of Cuts
     1 |             4
     2 |             1
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             7
    18 |            32
    19 |             0

graph20_70_365.txt: 
Min Cuts: 60 
R Size | Number of Cuts
     1 |             4
     2 |             1
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             3
    15 |             5
    16 |            10
    17 |            16
    18 |             8
    19 |             0

graph20_70_856.txt: 
Min Cuts: 60 
R Size | Number of Cuts
     1 |             5
     2 |             2
     3 |             1
     4 |             0
     5 |             0
     6 |             2
     7 |             0
     8 |             0
     9 |             2
    10 |             6
    11 |             1
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             2
    17 |             6
    18 |            17
    19 |             0

graph20_70_761.txt: 
Min Cuts: 60 
R Size | Number of Cuts
     1 |             3
     2 |             2
     3 |             4
     4 |             2
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             2
    15 |             9
    16 |             5
    17 |            14
    18 |             8
    19 |             0

graph20_70_776.txt: 
Min Cuts: 60 
R Size | Number of Cuts
     1 |             6
     2 |             1
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             2
    16 |             9
    17 |            11
    18 |            20
    19 |             0

graph20_70_919.txt: 
Min Cuts: 60 
R Size | Number of Cuts
     1 |             8
     2 |             1
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             8
    18 |            32
    19 |             0

graph20_70_943.txt: 
Min Cuts: 60 
R Size | Number of Cuts
     1 |             5
     2 |             1
     3 |             2
     4 |             3
     5 |             1
     6 |             0
     7 |             1
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             2
    14 |             3
    15 |             0
    16 |             2
    17 |             3
    18 |            24
    19 |             0

graph20_70_672.txt: 
Min Cuts: 60 
R Size | Number of Cuts
     1 |             6
     2 |             2
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             1
    15 |             1
    16 |             6
    17 |            10
    18 |            22
    19 |             0

graph20_70_841.txt: 
Min Cuts: 60 
R Size | Number of Cuts
     1 |             2
     2 |             3
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             0
    15 |             1
    16 |             3
    17 |            13
    18 |            22
    19 |             0

graph20_70_219.txt: 
Min Cuts: 60 
R Size | Number of Cuts
     1 |             4
     2 |             0
     3 |             1
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             3
    16 |             6
    17 |            13
    18 |            18
    19 |             0

graph20_70_858.txt: 
Min Cuts: 60 
R Size | Number of Cuts
     1 |             8
     2 |             4
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             2
    16 |             3
    17 |             9
    18 |            19
    19 |             0

graph20_70_508.txt: 
Min Cuts: 60 
R Size | Number of Cuts
     1 |             5
     2 |             0
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             1
    13 |             1
    14 |             1
    15 |             0
    16 |             3
    17 |             6
    18 |            29
    19 |             0

graph20_70_828.txt: 
Min Cuts: 60 
R Size | Number of Cuts
     1 |             7
     2 |             0
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             7
    17 |            14
    18 |            20
    19 |             0

graph20_70_906.txt: 
Min Cuts: 60 
R Size | Number of Cuts
     1 |             4
     2 |             0
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |            17
    18 |            24
    19 |             0

graph20_70_126.txt: 
Min Cuts: 60 
R Size | Number of Cuts
     1 |             5
     2 |             3
     3 |             3
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             0
    15 |             3
    16 |             5
    17 |             8
    18 |            20
    19 |             0

graph20_70_691.txt: 
Min Cuts: 60 
R Size | Number of Cuts
     1 |             5
     2 |             0
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             2
    15 |             0
    16 |             4
    17 |            15
    18 |            19
    19 |             0

graph20_70_676.txt: 
Min Cuts: 61 
R Size | Number of Cuts
     1 |             4
     2 |             1
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             7
    17 |            18
    18 |            15
    19 |             0

graph20_70_564.txt: 
Min Cuts: 61 
R Size | Number of Cuts
     1 |             7
     2 |             2
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             8
    17 |            19
    18 |            12
    19 |             0

graph20_70_73.txt: 
Min Cuts: 61 
R Size | Number of Cuts
     1 |             4
     2 |             0
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             7
    17 |            18
    18 |            14
    19 |             0

graph20_70_784.txt: 
Min Cuts: 61 
R Size | Number of Cuts
     1 |             7
     2 |             4
     3 |             1
     4 |             1
     5 |             1
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             9
    18 |            24
    19 |             0

