graph20_30_120.txt: 
Min Cuts: 37 
S Size | Number of Cuts
Min Cuts: 59 
R Size | Number of Cuts
     1 |             9
     2 |             9
     3 |             9
     4 |             2
     5 |             0
     6 |             1
     7 |             2
     8 |             2
     9 |             0
    10 |             1
    11 |             2
    12 |             1
    13 |             2
    14 |             1
    15 |             3
    16 |             2
    17 |             4
    18 |             1
    19 |             0

graph20_30_343.txt: 
Min Cuts: 59 
R Size | Number of Cuts
     1 |             5
     2 |             7
     3 |             5
     4 |             6
     5 |             2
     6 |             3
     7 |             3
     8 |             3
     9 |             4
    10 |             2
    11 |             1
    12 |             2
    13 |             1
    14 |             1
    15 |             0
    16 |             2
    17 |             3
    18 |             1
    19 |             0

graph20_30_758.txt: 
Min Cuts: 59 
R Size | Number of Cuts
     1 |             6
     2 |             2
     3 |             2
     4 |             1
     5 |             4
     6 |             3
     7 |             2
     8 |             2
     9 |             5
    10 |             3
    11 |             3
    12 |             2
    13 |             2
    14 |             3
    15 |             3
    16 |             2
    17 |             1
    18 |             1
    19 |             0

graph20_30_414.txt: 
Min Cuts: 59 
R Size | Number of Cuts
     1 |             6
     2 |             3
     3 |             3
     4 |             1
     5 |             1
     6 |             0
     7 |             3
     8 |             4
     9 |             4
    10 |             2
    11 |             1
    12 |             3
    13 |             2
    14 |             0
    15 |             2
    16 |             3
    17 |             3
    18 |             6
    19 |             0

graph20_30_1.txt: 
Min Cuts: 59 
R Size | Number of Cuts
     1 |            11
     2 |             6
     3 |             2
     4 |             2
     5 |             1
     6 |             2
     7 |             3
     8 |             1
     9 |             1
    10 |             1
    11 |             0
    12 |             0
    13 |             4
    14 |             1
    15 |             3
    16 |             1
    17 |             4
    18 |             3
    19 |             0

graph20_30_170.txt: 
Min Cuts: 59 
R Size | Number of Cuts
     1 |             5
     2 |             2
     3 |             2
     4 |             3
     5 |             1
     6 |             2
     7 |             1
     8 |             0
     9 |             4
    10 |             5
    11 |             7
    12 |             4
    13 |             3
    14 |             2
    15 |             2
    16 |             0
    17 |             1
    18 |             0
    19 |             0

graph20_30_891.txt: 
Min Cuts: 59 
R Size | Number of Cuts
     1 |             5
     2 |             7
     3 |             1
     4 |             0
     5 |             0
     6 |             1
     7 |             1
     8 |             1
     9 |             0
    10 |             0
    11 |             1
    12 |             2
    13 |             1
    14 |             2
    15 |             2
    16 |             6
    17 |             7
    18 |            10
    19 |             0

graph20_30_454.txt: 
Min Cuts: 60 
R Size | Number of Cuts
     1 |             7
     2 |             3
     3 |             5
     4 |             6
     5 |             5
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             0
    13 |             0
    14 |             1
    15 |             4
    16 |             4
    17 |             3
    18 |             8
    19 |             0

graph20_30_257.txt: 
Min Cuts: 60 
R Size | Number of Cuts
     1 |             9
     2 |             4
     3 |             3
     4 |             1
     5 |             0
     6 |             0
     7 |             1
     8 |             0
     9 |             0
    10 |             1
    11 |             2
    12 |             4
    13 |             0
    14 |             4
    15 |             6
    16 |             4
    17 |             2
    18 |             5
    19 |             0

graph20_30_223.txt: 
Min Cuts: 60 
R Size | Number of Cuts
     1 |             4
     2 |             3
     3 |             2
     4 |             3
     5 |             3
     6 |             3
     7 |             4
     8 |             3
     9 |             2
    10 |             4
    11 |             2
    12 |             1
    13 |             4
    14 |             2
    15 |             3
    16 |             3
    17 |             2
    18 |             1
    19 |             0

graph20_30_623.txt: 
Min Cuts: 60 
R Size | Number of Cuts
     1 |             6
     2 |             5
     3 |             3
     4 |             3
     5 |             1
     6 |             0
     7 |             3
     8 |             4
     9 |             6
    10 |             2
    11 |             2
    12 |             1
    13 |             1
    14 |             4
    15 |             1
    16 |             1
    17 |             0
    18 |             4
    19 |             0

graph20_30_786.txt: 
Min Cuts: 60 
R Size | Number of Cuts
     1 |             6
     2 |             5
     3 |             3
     4 |             1
     5 |             1
     6 |             0
     7 |             2
     8 |             2
     9 |             2
    10 |             0
    11 |             0
    12 |             0
    13 |             3
    14 |             1
    15 |             3
    16 |             5
    17 |             6
    18 |             7
    19 |             0

graph20_30_760.txt: 
Min Cuts: 60 
R Size | Number of Cuts
     1 |             4
     2 |             6
     3 |             1
     4 |             7
     5 |             3
     6 |             5
     7 |             3
     8 |             1
     9 |             1
    10 |             1
    11 |             2
    12 |             5
    13 |             3
    14 |             0
    15 |             2
    16 |             2
    17 |             2
    18 |             1
    19 |             0

graph20_30_562.txt: 
Min Cuts: 60 
R Size | Number of Cuts
     1 |             4
     2 |             9
     3 |             9
     4 |             2
     5 |             7
     6 |             4
     7 |             2
     8 |             1
     9 |             2
    10 |             2
    11 |             1
    12 |             0
    13 |             0
    14 |             0
    15 |             2
    16 |             1
    17 |             2
    18 |             2
    19 |             0

graph20_30_384.txt: 
Min Cuts: 60 
R Size | Number of Cuts
     1 |             7
     2 |             8
     3 |             5
     4 |             4
     5 |             1
     6 |             3
     7 |             1
     8 |             1
     9 |             3
    10 |             1
    11 |             1
    12 |             1
    13 |             1
    14 |             3
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             0

graph20_30_109.txt: 
Min Cuts: 60 
R Size | Number of Cuts
     1 |             7
     2 |             2
     3 |             4
     4 |             1
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             1
    10 |             2
    11 |             5
    12 |             4
    13 |             6
    14 |             4
    15 |             5
    16 |             3
    17 |             2
    18 |             2
    19 |             0

graph20_30_488.txt: 
Min Cuts: 60 
R Size | Number of Cuts
     1 |             4
     2 |             2
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             2
     8 |             1
     9 |             3
    10 |             4
    11 |             1
    12 |             1
    13 |             1
    14 |             2
    15 |             2
    16 |             6
    17 |             7
    18 |             8
    19 |             0

graph20_30_373.txt: 
Min Cuts: 61 
R Size | Number of Cuts
     1 |             6
     2 |             3
     3 |             0
     4 |             1
     5 |             1
     6 |             0
     7 |             0
     8 |             3
     9 |             3
    10 |             4
    11 |             4
    12 |             3
    13 |             4
    14 |             6
    15 |             3
    16 |             1
    17 |             6
    18 |             0
    19 |             0

graph20_30_127.txt: 
Min Cuts: 61 
R Size | Number of Cuts
     1 |             6
     2 |             3
     3 |             0
     4 |             1
     5 |             1
     6 |             1
     7 |             3
     8 |             8
     9 |             6
    10 |             1
    11 |             1
    12 |             4
    13 |             1
    14 |             4
    15 |             4
    16 |             1
    17 |             1
    18 |             1
    19 |             0

graph20_30_87.txt: 
Min Cuts: 61 
R Size | Number of Cuts
     1 |             5
     2 |             7
     3 |             7
     4 |             1
     5 |             1
     6 |             4
     7 |             1
     8 |             1
     9 |             1
    10 |             5
    11 |             4
    12 |             1
    13 |             3
    14 |             3
    15 |             2
    16 |             2
    17 |             1
    18 |             2
    19 |             0

graph20_30_358.txt: 
Min Cuts: 61 
R Size | Number of Cuts
     1 |             8
     2 |             3
     3 |             2
     4 |             4
     5 |             1
     6 |             4
     7 |             0
     8 |             0
     9 |             2
    10 |             4
    11 |             3
    12 |             2
    13 |             3
    14 |             4
    15 |             3
    16 |             1
    17 |             3
    18 |             1
    19 |             0

graph20_30_60.txt: 
Min Cuts: 61 
R Size | Number of Cuts
     1 |             3
     2 |             3
     3 |             5
     4 |             5
     5 |             4
     6 |             4
     7 |             0
     8 |             1
     9 |             0
    10 |             2
    11 |             3
    12 |             2
    13 |             2
    14 |             3
    15 |             4
    16 |             3
    17 |             3
    18 |             2
    19 |             0

graph20_30_266.txt: 
Min Cuts: 61 
R Size | Number of Cuts
     1 |             6
     2 |             5
     3 |             5
     4 |             6
     5 |             2
     6 |             2
     7 |             1
     8 |             1
     9 |             0
    10 |             2
    11 |             6
    12 |             5
    13 |             1
    14 |             1
    15 |             1
    16 |             2
    17 |             0
    18 |             1
    19 |             0

graph20_30_993.txt: 
Min Cuts: 61 
R Size | Number of Cuts
     1 |             6
     2 |             0
     3 |             3
     4 |             0
     5 |             0
     6 |             1
     7 |             1
     8 |             0
     9 |             2
    10 |             3
    11 |             3
    12 |             2
    13 |             2
    14 |             1
    15 |             4
    16 |             7
    17 |             9
    18 |             3
    19 |             0

graph20_30_171.txt: 
Min Cuts: 61 
R Size | Number of Cuts
     1 |             6
     2 |             5
     3 |             2
     4 |             2
     5 |             0
     6 |             4
     7 |             3
     8 |             8
     9 |             4
    10 |             5
    11 |             2
    12 |             1
    13 |             0
    14 |             2
    15 |             4
    16 |             1
    17 |             0
    18 |             0
    19 |             0

graph20_30_188.txt: 
Min Cuts: 61 
R Size | Number of Cuts
     1 |             8
     2 |             7
     3 |             3
     4 |             2
     5 |             6
     6 |             3
     7 |             3
     8 |             3
     9 |             4
    10 |             1
    11 |             0
    12 |             1
    13 |             1
    14 |             3
    15 |             3
    16 |             0
    17 |             1
    18 |             1
    19 |             0

graph20_30_529.txt: 
Min Cuts: 61 
R Size | Number of Cuts
     1 |             6
     2 |             6
     3 |             6
     4 |             3
     5 |             4
     6 |             4
     7 |             5
     8 |             1
     9 |             1
    10 |             0
    11 |             0
    12 |             1
    13 |             3
    14 |             4
    15 |             1
    16 |             2
    17 |             3
    18 |             3
    19 |             0

graph20_30_315.txt: 
Min Cuts: 62 
R Size | Number of Cuts
     1 |            10
     2 |             7
     3 |             2
     4 |             2
     5 |             1
     6 |             2
     7 |             3
     8 |             2
     9 |             1
    10 |             1
    11 |             2
    12 |             3
    13 |             3
    14 |             2
    15 |             1
    16 |             4
    17 |             4
    18 |             2
    19 |             0

graph20_30_50.txt: 
Min Cuts: 62 
R Size | Number of Cuts
     1 |             6
     2 |             7
     3 |             6
     4 |             3
     5 |             3
     6 |             4
     7 |             1
     8 |             2
     9 |             1
    10 |             1
    11 |             3
    12 |             2
    13 |             2
    14 |             1
    15 |             1
    16 |             0
    17 |             2
    18 |             4
    19 |             0

graph20_30_327.txt: 
Min Cuts: 62 
R Size | Number of Cuts
     1 |             7
     2 |             4
     3 |             4
     4 |             5
     5 |             3
     6 |             1
     7 |             2
     8 |             3
     9 |             0
    10 |             2
    11 |             2
    12 |             1
    13 |             0
    14 |             1
    15 |             2
    16 |             4
    17 |             5
    18 |             2
    19 |             0

graph20_30_592.txt: 
Min Cuts: 62 
R Size | Number of Cuts
     1 |             8
     2 |             6
     3 |             6
     4 |             3
     5 |             6
     6 |             7
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             2
    14 |             3
    15 |             6
    16 |             2
    17 |             2
    18 |             2
    19 |             0

graph20_30_334.txt: 
Min Cuts: 62 
R Size | Number of Cuts
     1 |             7
     2 |             9
     3 |             2
     4 |             3
     5 |             0
     6 |             1
     7 |             0
     8 |             1
     9 |             2
    10 |             3
    11 |             3
    12 |             5
    13 |             2
    14 |             2
    15 |             3
    16 |             3
    17 |             2
    18 |             2
    19 |             0

graph20_30_256.txt: 
Min Cuts: 62 
R Size | Number of Cuts
     1 |             5
     2 |             6
     3 |             0
     4 |             1
     5 |             1
     6 |             4
     7 |             3
     8 |             7
     9 |             4
    10 |             7
    11 |             8
    12 |             1
    13 |             2
    14 |             0
    15 |             1
    16 |             0
    17 |             2
    18 |             0
    19 |             0

graph20_30_423.txt: 
Min Cuts: 62 
R Size | Number of Cuts
     1 |             9
     2 |             4
     3 |             2
     4 |             5
     5 |             2
     6 |             1
     7 |             4
     8 |             3
     9 |             1
    10 |             2
    11 |             3
    12 |             3
    13 |             2
    14 |             1
    15 |             1
    16 |             3
    17 |             2
    18 |             3
    19 |             0

graph20_30_856.txt: 
Min Cuts: 62 
R Size | Number of Cuts
     1 |             5
     2 |             9
     3 |             6
     4 |             2
     5 |             2
     6 |             1
     7 |             0
     8 |             0
     9 |             2
    10 |             2
    11 |             5
    12 |             3
    13 |             3
    14 |             3
    15 |             1
    16 |             2
    17 |             1
    18 |             2
    19 |             0

graph20_30_542.txt: 
Min Cuts: 62 
R Size | Number of Cuts
     1 |             4
     2 |             5
     3 |             5
     4 |             2
     5 |             1
     6 |             2
     7 |             3
     8 |             3
     9 |             2
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             3
    15 |             6
    16 |             3
    17 |             5
    18 |             3
    19 |             0

graph20_30_580.txt: 
Min Cuts: 62 
R Size | Number of Cuts
     1 |            10
     2 |             8
     3 |             7
     4 |             3
     5 |             5
     6 |             3
     7 |             2
     8 |             2
     9 |             1
    10 |             1
    11 |             0
    12 |             0
    13 |             2
    14 |             1
    15 |             0
    16 |             2
    17 |             1
    18 |             2
    19 |             0

graph20_30_971.txt: 
Min Cuts: 62 
R Size | Number of Cuts
     1 |             8
     2 |             3
     3 |             3
     4 |             1
     5 |             3
     6 |             2
     7 |             1
     8 |             0
     9 |             1
    10 |             2
    11 |             0
    12 |             1
    13 |             5
    14 |             4
    15 |             4
    16 |             7
    17 |             2
    18 |             2
    19 |             0

graph20_30_940.txt: 
Min Cuts: 62 
R Size | Number of Cuts
     1 |             8
     2 |             3
     3 |             1
     4 |             2
     5 |             0
     6 |             1
     7 |             1
     8 |             1
     9 |             1
    10 |             1
    11 |             0
    12 |             0
    13 |             0
    14 |             2
    15 |             4
    16 |             7
    17 |             9
    18 |             6
    19 |             0

graph20_30_241.txt: 
Min Cuts: 63 
R Size | Number of Cuts
     1 |             5
     2 |             6
     3 |             4
     4 |             2
     5 |             7
     6 |             2
     7 |             2
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             3
    17 |             4
    18 |            12
    19 |             0

graph20_30_252.txt: 
Min Cuts: 63 
R Size | Number of Cuts
     1 |             6
     2 |            10
     3 |             9
     4 |             7
     5 |             5
     6 |             3
     7 |             3
     8 |             2
     9 |             4
    10 |             1
    11 |             1
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             1
    17 |             1
    18 |             0
    19 |             0

graph20_30_636.txt: 
Min Cuts: 63 
R Size | Number of Cuts
     1 |             9
     2 |             4
     3 |             2
     4 |             1
     5 |             2
     6 |             1
     7 |             2
     8 |             1
     9 |             3
    10 |             3
    11 |             3
    12 |             5
    13 |             3
    14 |             2
    15 |             3
    16 |             3
    17 |             3
    18 |             2
    19 |             0

graph20_30_892.txt: 
Min Cuts: 63 
R Size | Number of Cuts
     1 |             6
     2 |             8
     3 |             4
     4 |             5
     5 |             4
     6 |             3
     7 |             4
     8 |             3
     9 |             2
    10 |             3
    11 |             3
    12 |             0
    13 |             1
    14 |             4
    15 |             2
    16 |             1
    17 |             3
    18 |             1
    19 |             0

graph20_30_789.txt: 
Min Cuts: 63 
R Size | Number of Cuts
     1 |             3
     2 |             9
     3 |             0
     4 |             3
     5 |             2
     6 |             5
     7 |             3
     8 |             2
     9 |             2
    10 |             1
    11 |             3
    12 |             2
    13 |             1
    14 |             3
    15 |             2
    16 |             3
    17 |             4
    18 |             2
    19 |             0

graph20_30_745.txt: 
Min Cuts: 63 
R Size | Number of Cuts
     1 |             2
     2 |             3
     3 |             1
     4 |             2
     5 |             2
     6 |             2
     7 |             0
     8 |             1
     9 |             4
    10 |             3
    11 |             2
    12 |             2
    13 |             2
    14 |             1
    15 |             3
    16 |             5
    17 |             7
    18 |             7
    19 |             0

graph20_30_392.txt: 
Min Cuts: 63 
R Size | Number of Cuts
     1 |             8
     2 |             7
     3 |             2
     4 |             1
     5 |             1
     6 |             0
     7 |             1
     8 |             1
     9 |             1
    10 |             5
    11 |             5
    12 |             7
    13 |             5
    14 |             3
    15 |             2
    16 |             2
    17 |             1
    18 |             1
    19 |             0

graph20_30_674.txt: 
Min Cuts: 63 
R Size | Number of Cuts
     1 |             6
     2 |             3
     3 |             1
     4 |             0
     5 |             1
     6 |             0
     7 |             0
     8 |             3
     9 |             1
    10 |             2
    11 |             5
    12 |             6
    13 |             4
    14 |             7
    15 |             3
    16 |             2
    17 |             4
    18 |             1
    19 |             0

graph20_30_165.txt: 
Min Cuts: 63 
R Size | Number of Cuts
     1 |             7
     2 |             9
     3 |             3
     4 |             1
     5 |             0
     6 |             1
     7 |             1
     8 |             1
     9 |             1
    10 |             0
    11 |             2
    12 |             3
    13 |             2
    14 |             2
    15 |             5
    16 |             2
    17 |             7
    18 |             2
    19 |             0

graph20_30_924.txt: 
Min Cuts: 63 
R Size | Number of Cuts
     1 |            11
     2 |             3
     3 |             1
     4 |             1
     5 |             2
     6 |             1
     7 |             3
     8 |             4
     9 |             1
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             5
    16 |             6
    17 |             4
    18 |             6
    19 |             0

graph20_30_495.txt: 
Min Cuts: 63 
R Size | Number of Cuts
     1 |             4
     2 |             6
     3 |             5
     4 |             6
     5 |             5
     6 |             1
     7 |             2
     8 |             3
     9 |             3
    10 |             4
    11 |             1
    12 |             2
    13 |             2
    14 |             3
    15 |             2
    16 |             0
    17 |             2
    18 |             1
    19 |             0

graph20_30_98.txt: 
Min Cuts: 63 
R Size | Number of Cuts
     1 |             7
     2 |             8
     3 |             5
     4 |             7
     5 |             2
     6 |             5
     7 |             7
     8 |             4
     9 |             2
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             2
    15 |             3
    16 |             2
    17 |             1
    18 |             1
    19 |             0

graph20_30_573.txt: 
Min Cuts: 63 
R Size | Number of Cuts
     1 |             7
     2 |             5
     3 |             5
     4 |             2
     5 |             1
     6 |             0
     7 |             0
     8 |             3
     9 |             2
    10 |             1
    11 |             2
    12 |             1
    13 |             4
    14 |             6
    15 |             6
    16 |             3
    17 |             2
    18 |             2
    19 |             0

graph20_30_226.txt: 
Min Cuts: 63 
R Size | Number of Cuts
     1 |             9
     2 |             5
     3 |             3
     4 |             2
     5 |             2
     6 |             2
     7 |             1
     8 |             1
     9 |             2
    10 |             1
    11 |             1
    12 |             3
    13 |             3
    14 |             3
    15 |             5
    16 |             4
    17 |             5
    18 |             1
    19 |             0

graph20_30_417.txt: 
Min Cuts: 63 
R Size | Number of Cuts
     1 |             9
     2 |             4
     3 |             5
     4 |             6
     5 |             3
     6 |             1
     7 |             0
     8 |             2
     9 |             2
    10 |             1
    11 |             4
    12 |             5
    13 |             3
    14 |             2
    15 |             5
    16 |             1
    17 |             1
    18 |             2
    19 |             0

graph20_30_917.txt: 
Min Cuts: 63 
R Size | Number of Cuts
     1 |             6
     2 |             5
     3 |             3
     4 |             5
     5 |             2
     6 |             2
     7 |             2
     8 |             8
     9 |             4
    10 |             2
    11 |             1
    12 |             3
    13 |             3
    14 |             2
    15 |             2
    16 |             1
    17 |             0
    18 |             0
    19 |             0

graph20_30_497.txt: 
Min Cuts: 63 
R Size | Number of Cuts
     1 |             7
     2 |             3
     3 |             1
     4 |             3
     5 |             0
     6 |             0
     7 |             2
     8 |             2
     9 |             3
    10 |             2
    11 |             8
    12 |             2
    13 |             5
    14 |             3
    15 |             4
    16 |             2
    17 |             2
    18 |             1
    19 |             0

graph20_30_381.txt: 
Min Cuts: 64 
R Size | Number of Cuts
     1 |            10
     2 |             3
     3 |             2
     4 |             2
     5 |             2
     6 |             1
     7 |             1
     8 |             1
     9 |             5
    10 |             2
    11 |             2
    12 |             3
    13 |             2
    14 |             2
    15 |             3
    16 |             1
    17 |             7
    18 |             3
    19 |             0

graph20_30_783.txt: 
Min Cuts: 64 
R Size | Number of Cuts
     1 |             7
     2 |             4
     3 |             6
     4 |             1
     5 |             1
     6 |             0
     7 |             0
     8 |             1
     9 |             3
    10 |             3
    11 |             7
    12 |             2
    13 |             3
    14 |             1
    15 |             3
    16 |             1
    17 |             3
    18 |             4
    19 |             0

graph20_30_305.txt: 
Min Cuts: 64 
R Size | Number of Cuts
     1 |             6
     2 |             7
     3 |             3
     4 |             0
     5 |             0
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             2
    11 |             2
    12 |             4
    13 |             3
    14 |             2
    15 |             4
    16 |             6
    17 |             6
    18 |             5
    19 |             0

graph20_30_974.txt: 
Min Cuts: 64 
R Size | Number of Cuts
     1 |             9
     2 |             3
     3 |             2
     4 |             1
     5 |             2
     6 |             2
     7 |             1
     8 |             1
     9 |             4
    10 |             1
    11 |             3
    12 |             2
    13 |             1
    14 |             2
    15 |             5
    16 |             7
    17 |             5
    18 |             4
    19 |             0

graph20_30_918.txt: 
Min Cuts: 64 
R Size | Number of Cuts
     1 |             5
     2 |            13
     3 |             8
     4 |             7
     5 |             3
     6 |             3
     7 |             2
     8 |             3
     9 |             2
    10 |             2
    11 |             2
    12 |             1
    13 |             0
    14 |             1
    15 |             1
    16 |             0
    17 |             0
    18 |             2
    19 |             0

graph20_30_830.txt: 
Min Cuts: 64 
R Size | Number of Cuts
     1 |             9
     2 |             4
     3 |             3
     4 |             1
     5 |             1
     6 |             0
     7 |             2
     8 |             1
     9 |             2
    10 |             6
    11 |             3
    12 |             1
    13 |             3
    14 |             5
    15 |             5
    16 |             6
    17 |             2
    18 |             2
    19 |             0

graph20_30_36.txt: 
Min Cuts: 64 
R Size | Number of Cuts
     1 |             7
     2 |             4
     3 |             8
     4 |             6
     5 |             7
     6 |             1
     7 |             2
     8 |             2
     9 |             4
    10 |             5
    11 |             2
    12 |             0
    13 |             4
    14 |             3
    15 |             3
    16 |             0
    17 |             1
    18 |             0
    19 |             0

graph20_30_761.txt: 
Min Cuts: 64 
R Size | Number of Cuts
     1 |             6
     2 |             5
     3 |             4
     4 |             7
     5 |             8
     6 |             4
     7 |             2
     8 |             3
     9 |             1
    10 |             0
    11 |             0
    12 |             1
    13 |             1
    14 |             1
    15 |             3
    16 |             4
    17 |             3
    18 |             1
    19 |             0

graph20_30_96.txt: 
Min Cuts: 64 
R Size | Number of Cuts
     1 |             9
     2 |             4
     3 |             4
     4 |             3
     5 |             6
     6 |             2
     7 |             5
     8 |             1
     9 |             1
    10 |             5
    11 |             3
    12 |             3
    13 |             3
    14 |             1
    15 |             0
    16 |             2
    17 |             0
    18 |             1
    19 |             0

graph20_30_25.txt: 
Min Cuts: 64 
R Size | Number of Cuts
     1 |             8
     2 |             4
     3 |             3
     4 |             3
     5 |             3
     6 |             2
     7 |             0
     8 |             2
     9 |             0
    10 |             3
    11 |             3
    12 |             1
    13 |             2
    14 |             4
    15 |             4
    16 |             6
    17 |             3
    18 |             0
    19 |             0

graph20_30_548.txt: 
Min Cuts: 64 
R Size | Number of Cuts
     1 |             8
     2 |             4
     3 |             1
     4 |             1
     5 |             1
     6 |             1
     7 |             1
     8 |             1
     9 |             2
    10 |             3
    11 |             1
    12 |             2
    13 |             3
    14 |             2
    15 |             3
    16 |             7
    17 |             4
    18 |             3
    19 |             0

graph20_30_910.txt: 
Min Cuts: 64 
R Size | Number of Cuts
     1 |             7
     2 |             3
     3 |             3
     4 |             4
     5 |             1
     6 |             2
     7 |             2
     8 |             0
     9 |             0
    10 |             1
    11 |             4
    12 |             7
    13 |             4
    14 |             4
    15 |             4
    16 |             3
    17 |             3
    18 |             2
    19 |             0

graph20_30_370.txt: 
Min Cuts: 64 
R Size | Number of Cuts
     1 |             6
     2 |             5
     3 |             4
     4 |             2
     5 |             3
     6 |             1
     7 |             1
     8 |             2
     9 |             1
    10 |             5
    11 |             3
    12 |             3
    13 |             3
    14 |             2
    15 |             3
    16 |             2
    17 |             3
    18 |             3
    19 |             0

graph20_30_451.txt: 
Min Cuts: 64 
R Size | Number of Cuts
     1 |             5
     2 |             8
     3 |             3
     4 |             3
     5 |             3
     6 |             2
     7 |             3
     8 |             1
     9 |             2
    10 |             1
    11 |             1
    12 |             3
    13 |             2
    14 |             3
    15 |             0
    16 |             5
    17 |             5
    18 |             0
    19 |             0

graph20_30_995.txt: 
Min Cuts: 64 
R Size | Number of Cuts
     1 |             6
     2 |             3
     3 |             2
     4 |             3
     5 |             2
     6 |             0
     7 |             3
     8 |             3
     9 |             1
    10 |             3
    11 |             4
    12 |             1
    13 |             3
    14 |             3
    15 |             1
    16 |             4
    17 |             6
    18 |             3
    19 |             0

graph20_30_71.txt: 
Min Cuts: 64 
R Size | Number of Cuts
     1 |             4
     2 |             6
     3 |             3
     4 |             4
     5 |             9
     6 |             4
     7 |             5
     8 |             4
     9 |             6
    10 |             4
    11 |             3
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             0
    18 |             0
    19 |             0

graph20_30_185.txt: 
Min Cuts: 64 
R Size | Number of Cuts
     1 |             7
     2 |             3
     3 |             4
     4 |             3
     5 |             3
     6 |             1
     7 |             0
     8 |             1
     9 |             0
    10 |             1
    11 |             0
    12 |             1
    13 |             1
    14 |             1
    15 |             2
    16 |             7
    17 |             7
    18 |             7
    19 |             0

graph20_30_255.txt: 
Min Cuts: 65 
R Size | Number of Cuts
     1 |             5
     2 |             2
     3 |             1
     4 |             2
     5 |             1
     6 |             1
     7 |             0
     8 |             1
     9 |             1
    10 |             2
    11 |             4
    12 |            13
    13 |             8
    14 |             7
    15 |             2
    16 |             0
    17 |             1
    18 |             0
    19 |             0

graph20_30_394.txt: 
Min Cuts: 65 
R Size | Number of Cuts
     1 |             9
     2 |             1
     3 |             1
     4 |             3
     5 |             1
     6 |             3
     7 |             2
     8 |             1
     9 |             2
    10 |             4
    11 |             1
    12 |             1
    13 |             1
    14 |             1
    15 |             2
    16 |             7
    17 |             5
    18 |             4
    19 |             0

graph20_30_380.txt: 
Min Cuts: 65 
R Size | Number of Cuts
     1 |             6
     2 |             4
     3 |             3
     4 |             1
     5 |             2
     6 |             1
     7 |             2
     8 |             1
     9 |             2
    10 |             3
    11 |             2
    12 |             4
    13 |             8
    14 |             2
    15 |             2
    16 |             4
    17 |             4
    18 |             2
    19 |             0

graph20_30_153.txt: 
Min Cuts: 65 
R Size | Number of Cuts
     1 |             6
     2 |             3
     3 |             2
     4 |             3
     5 |             3
     6 |             3
     7 |             2
     8 |             1
     9 |             2
    10 |             2
    11 |             3
    12 |             2
    13 |             4
    14 |             1
    15 |             4
    16 |             4
    17 |             3
    18 |             4
    19 |             0

graph20_30_112.txt: 
Min Cuts: 65 
R Size | Number of Cuts
     1 |             5
     2 |             5
     3 |             4
     4 |             4
     5 |             2
     6 |             3
     7 |             1
     8 |             1
     9 |             0
    10 |             0
    11 |             0
    12 |             1
    13 |             2
    14 |             5
    15 |             5
    16 |             6
    17 |             7
    18 |             3
    19 |             0

graph20_30_45.txt: 
Min Cuts: 65 
R Size | Number of Cuts
     1 |             7
     2 |             7
     3 |             3
     4 |             1
     5 |             2
     6 |             0
     7 |             0
     8 |             1
     9 |             1
    10 |             3
    11 |             2
    12 |             2
    13 |             1
    14 |             3
    15 |             2
    16 |             5
    17 |             5
    18 |             7
    19 |             0

graph20_30_781.txt: 
Min Cuts: 65 
R Size | Number of Cuts
     1 |             5
     2 |             3
     3 |             2
     4 |             0
     5 |             1
     6 |             0
     7 |             1
     8 |             3
     9 |             8
    10 |             9
    11 |             3
    12 |             5
    13 |             3
    14 |             2
    15 |             1
    16 |             3
    17 |             2
    18 |             2
    19 |             0

graph20_30_441.txt: 
Min Cuts: 65 
R Size | Number of Cuts
     1 |             9
     2 |             7
     3 |             8
     4 |             1
     5 |             0
     6 |             2
     7 |             0
     8 |             1
     9 |             1
    10 |             3
    11 |             3
    12 |             2
    13 |             3
    14 |             2
    15 |             4
    16 |             4
    17 |             4
    18 |             1
    19 |             0

graph20_30_773.txt: 
Min Cuts: 65 
R Size | Number of Cuts
     1 |             6
     2 |             7
     3 |             3
     4 |             0
     5 |             0
     6 |             0
     7 |             1
     8 |             1
     9 |             3
    10 |             3
    11 |             3
    12 |             2
    13 |             2
    14 |             5
    15 |             7
    16 |             5
    17 |             4
    18 |             3
    19 |             0

graph20_30_987.txt: 
Min Cuts: 65 
R Size | Number of Cuts
