graph20_21_773.txt: 
Min Cuts: 48 
S Size | Number of Cuts
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_105.txt: 
Min Cuts: 67 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             6
     4 |             6
     5 |             5
     6 |             3
     7 |             2
     8 |             2
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_880.txt: 
Min Cuts: 67 
S Size | Number of Cuts
     1 |            19
     2 |            11
     3 |             6
     4 |             5
     5 |             5
     6 |             3
     7 |             3
     8 |             3
     9 |             2
    10 |             1
    11 |             1
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_935.txt: 
Min Cuts: 67 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             7
     4 |             4
     5 |             5
     6 |             3
     7 |             2
     8 |             2
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_157.txt: 
Min Cuts: 67 
S Size | Number of Cuts
     1 |            19
     2 |            11
     3 |             6
     4 |             5
     5 |             4
     6 |             2
     7 |             2
     8 |             2
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_669.txt: 
Min Cuts: 67 
S Size | Number of Cuts
     1 |            19
     2 |            11
     3 |             4
     4 |             4
     5 |             4
     6 |             3
     7 |             2
     8 |             2
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             2

graph20_21_518.txt: 
Min Cuts: 67 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             5
     4 |             4
     5 |             3
     6 |             3
     7 |             3
     8 |             3
     9 |             3
    10 |             3
    11 |             2
    12 |             2
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_25.txt: 
Min Cuts: 67 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             6
     4 |             5
     5 |             4
     6 |             3
     7 |             4
     8 |             1
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_255.txt: 
Min Cuts: 67 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             7
     4 |             6
     5 |             3
     6 |             3
     7 |             3
     8 |             3
     9 |             2
    10 |             2
    11 |             0
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             2

graph20_21_464.txt: 
Min Cuts: 67 
S Size | Number of Cuts
     1 |            19
     2 |            12
     3 |             7
     4 |             5
     5 |             2
     6 |             2
     7 |             3
     8 |             3
     9 |             3
    10 |             2
    11 |             1
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_756.txt: 
Min Cuts: 67 
S Size | Number of Cuts
     1 |            19
     2 |            12
     3 |             9
     4 |             4
     5 |             3
     6 |             3
     7 |             2
     8 |             2
     9 |             2
    10 |             2
    11 |             1
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_643.txt: 
Min Cuts: 67 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             5
     4 |             6
     5 |             5
     6 |             3
     7 |             2
     8 |             2
     9 |             2
    10 |             2
    11 |             1
    12 |             2
    13 |             2
    14 |             2
    15 |             1
    16 |             1
    17 |             0
    18 |             1
    19 |             2

graph20_21_261.txt: 
Min Cuts: 67 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             7
     4 |             5
     5 |             5
     6 |             3
     7 |             2
     8 |             2
     9 |             2
    10 |             2
    11 |             2
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             0
    17 |             1
    18 |             1
    19 |             2

graph20_21_942.txt: 
Min Cuts: 67 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             6
     4 |             4
     5 |             3
     6 |             2
     7 |             3
     8 |             3
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             1
    14 |             2
    15 |             2
    16 |             1
    17 |             1
    18 |             0
    19 |             2

graph20_21_78.txt: 
Min Cuts: 67 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             4
     4 |             5
     5 |             5
     6 |             3
     7 |             3
     8 |             2
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             2

graph20_21_531.txt: 
Min Cuts: 67 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             5
     4 |             5
     5 |             5
     6 |             3
     7 |             3
     8 |             3
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_188.txt: 
Min Cuts: 67 
S Size | Number of Cuts
     1 |            20
     2 |             9
     3 |             8
     4 |             5
     5 |             4
     6 |             4
     7 |             3
     8 |             3
     9 |             1
    10 |             1
    11 |             1
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_976.txt: 
Min Cuts: 67 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             6
     4 |             5
     5 |             3
     6 |             3
     7 |             4
     8 |             3
     9 |             2
    10 |             2
    11 |             1
    12 |             2
    13 |             2
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_556.txt: 
Min Cuts: 67 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             6
     4 |             4
     5 |             5
     6 |             4
     7 |             3
     8 |             3
     9 |             3
    10 |             2
    11 |             1
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_237.txt: 
Min Cuts: 67 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             9
     4 |             5
     5 |             4
     6 |             3
     7 |             2
     8 |             1
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             1
    14 |             1
    15 |             1
    16 |             0
    17 |             1
    18 |             1
    19 |             2

graph20_21_693.txt: 
Min Cuts: 67 
S Size | Number of Cuts
     1 |            19
     2 |            11
     3 |             7
     4 |             6
     5 |             4
     6 |             2
     7 |             2
     8 |             2
     9 |             2
    10 |             1
    11 |             2
    12 |             2
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             0
    19 |             2

graph20_21_158.txt: 
Min Cuts: 67 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             6
     4 |             4
     5 |             5
     6 |             4
     7 |             3
     8 |             2
     9 |             3
    10 |             2
    11 |             1
    12 |             2
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_88.txt: 
Min Cuts: 67 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             5
     4 |             4
     5 |             3
     6 |             3
     7 |             3
     8 |             3
     9 |             3
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             2

graph20_21_679.txt: 
Min Cuts: 67 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             5
     4 |             4
     5 |             3
     6 |             3
     7 |             2
     8 |             3
     9 |             3
    10 |             3
    11 |             2
    12 |             2
    13 |             1
    14 |             2
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             2

graph20_21_163.txt: 
Min Cuts: 67 
S Size | Number of Cuts
     1 |            19
     2 |            11
     3 |             4
     4 |             4
     5 |             4
     6 |             4
     7 |             3
     8 |             1
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             2

graph20_21_447.txt: 
Min Cuts: 67 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             8
     4 |             5
     5 |             4
     6 |             4
     7 |             3
     8 |             2
     9 |             2
    10 |             1
    11 |             0
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             2

graph20_21_328.txt: 
Min Cuts: 67 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             6
     4 |             5
     5 |             3
     6 |             3
     7 |             3
     8 |             2
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             1
    14 |             2
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             2

graph20_21_606.txt: 
Min Cuts: 67 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             7
     4 |             5
     5 |             3
     6 |             2
     7 |             2
     8 |             2
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_676.txt: 
Min Cuts: 67 
S Size | Number of Cuts
     1 |            19
     2 |            11
     3 |             6
     4 |             3
     5 |             3
     6 |             3
     7 |             3
     8 |             2
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             2

graph20_21_244.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             7
     4 |             5
     5 |             4
     6 |             3
     7 |             2
     8 |             2
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_127.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |            12
     3 |             6
     4 |             4
     5 |             3
     6 |             3
     7 |             3
     8 |             3
     9 |             3
    10 |             2
    11 |             2
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_193.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             9
     4 |             5
     5 |             4
     6 |             3
     7 |             2
     8 |             2
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             1
    14 |             1
    15 |             1
    16 |             0
    17 |             1
    18 |             1
    19 |             2

graph20_21_176.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |            12
     3 |             8
     4 |             6
     5 |             4
     6 |             2
     7 |             2
     8 |             2
     9 |             2
    10 |             1
    11 |             1
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             2

graph20_21_539.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             8
     4 |             5
     5 |             5
     6 |             3
     7 |             2
     8 |             2
     9 |             1
    10 |             2
    11 |             2
    12 |             2
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             0
    18 |             1
    19 |             2

graph20_21_789.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             5
     4 |             6
     5 |             5
     6 |             4
     7 |             2
     8 |             3
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_353.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |            12
     3 |             5
     4 |             5
     5 |             5
     6 |             4
     7 |             2
     8 |             2
     9 |             3
    10 |             2
    11 |             1
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_841.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             8
     4 |             6
     5 |             4
     6 |             3
     7 |             3
     8 |             2
     9 |             2
    10 |             2
    11 |             2
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             0
    18 |             1
    19 |             2

graph20_21_545.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             9
     4 |             6
     5 |             4
     6 |             3
     7 |             3
     8 |             2
     9 |             2
    10 |             1
    11 |             1
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_51.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             5
     4 |             5
     5 |             3
     6 |             3
     7 |             3
     8 |             2
     9 |             1
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             2
    17 |             1
    18 |             1
    19 |             2

graph20_21_119.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             7
     4 |             4
     5 |             3
     6 |             3
     7 |             3
     8 |             3
     9 |             3
    10 |             2
    11 |             2
    12 |             2
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_96.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |            12
     3 |             8
     4 |             6
     5 |             5
     6 |             3
     7 |             2
     8 |             1
     9 |             1
    10 |             1
    11 |             1
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             2

graph20_21_505.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |            12
     3 |             9
     4 |             5
     5 |             4
     6 |             2
     7 |             2
     8 |             2
     9 |             2
    10 |             1
    11 |             1
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             2

graph20_21_983.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             6
     4 |             6
     5 |             4
     6 |             2
     7 |             3
     8 |             2
     9 |             3
    10 |             3
    11 |             2
    12 |             2
    13 |             1
    14 |             1
    15 |             1
    16 |             0
    17 |             1
    18 |             1
    19 |             2

graph20_21_213.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             5
     4 |             5
     5 |             2
     6 |             3
     7 |             3
     8 |             3
     9 |             2
    10 |             1
    11 |             1
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             2
    17 |             2
    18 |             1
    19 |             2

graph20_21_406.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |            12
     3 |             7
     4 |             6
     5 |             3
     6 |             2
     7 |             2
     8 |             2
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_959.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |            13
     3 |             8
     4 |             7
     5 |             4
     6 |             3
     7 |             2
     8 |             1
     9 |             1
    10 |             1
    11 |             1
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_627.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             5
     4 |             5
     5 |             3
     6 |             3
     7 |             3
     8 |             3
     9 |             3
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_83.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             6
     4 |             4
     5 |             4
     6 |             4
     7 |             3
     8 |             3
     9 |             2
    10 |             2
    11 |             3
    12 |             2
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             0
    19 |             2

graph20_21_44.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |            11
     3 |             7
     4 |             6
     5 |             3
     6 |             3
     7 |             3
     8 |             2
     9 |             2
    10 |             2
    11 |             2
    12 |             1
    13 |             1
    14 |             0
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             2

graph20_21_192.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             5
     4 |             4
     5 |             4
     6 |             4
     7 |             3
     8 |             2
     9 |             3
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             1
    15 |             2
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_48.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             6
     4 |             4
     5 |             3
     6 |             3
     7 |             3
     8 |             3
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_18.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |            11
     3 |             7
     4 |             5
     5 |             4
     6 |             3
     7 |             2
     8 |             2
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_918.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             6
     4 |             4
     5 |             4
     6 |             3
     7 |             3
     8 |             2
     9 |             2
    10 |             2
    11 |             2
    12 |             1
    13 |             2
    14 |             2
    15 |             2
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_794.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |             7
     3 |             7
     4 |             6
     5 |             4
     6 |             3
     7 |             2
     8 |             3
     9 |             3
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             1
    15 |             1
    16 |             1
    17 |             0
    18 |             1
    19 |             2

graph20_21_818.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             7
     4 |             6
     5 |             2
     6 |             2
     7 |             2
     8 |             2
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_601.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |             7
     3 |             6
     4 |             3
     5 |             2
     6 |             3
     7 |             3
     8 |             3
     9 |             3
    10 |             3
    11 |             2
    12 |             2
    13 |             2
    14 |             1
    15 |             2
    16 |             2
    17 |             2
    18 |             1
    19 |             2

graph20_21_709.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |            11
     3 |             6
     4 |             6
     5 |             2
     6 |             3
     7 |             3
     8 |             2
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_489.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             7
     4 |             6
     5 |             5
     6 |             4
     7 |             2
     8 |             3
     9 |             1
    10 |             2
    11 |             1
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_113.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             6
     4 |             4
     5 |             4
     6 |             3
     7 |             3
     8 |             3
     9 |             3
    10 |             3
    11 |             2
    12 |             2
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_380.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |            12
     3 |             8
     4 |             4
     5 |             4
     6 |             4
     7 |             3
     8 |             2
     9 |             2
    10 |             1
    11 |             1
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_965.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |            11
     3 |             7
     4 |             5
     5 |             3
     6 |             3
     7 |             3
     8 |             3
     9 |             3
    10 |             2
    11 |             1
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_520.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             5
     4 |             4
     5 |             2
     6 |             2
     7 |             3
     8 |             3
     9 |             3
    10 |             3
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             1
    17 |             1
    18 |             1
    19 |             2

graph20_21_997.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |            12
     3 |             8
     4 |             6
     5 |             5
     6 |             2
     7 |             3
     8 |             2
     9 |             1
    10 |             1
    11 |             1
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_129.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |            11
     3 |             6
     4 |             4
     5 |             3
     6 |             3
     7 |             3
     8 |             3
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             2

graph20_21_561.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |             8
     3 |             7
     4 |             4
     5 |             3
     6 |             3
     7 |             4
     8 |             3
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             1
    14 |             2
    15 |             2
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_930.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             6
     4 |             4
     5 |             4
     6 |             2
     7 |             2
     8 |             2
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             1
    16 |             2
    17 |             2
    18 |             2
    19 |             1

graph20_21_597.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             6
     4 |             5
     5 |             6
     6 |             5
     7 |             2
     8 |             3
     9 |             3
    10 |             1
    11 |             1
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_894.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             7
     4 |             6
     5 |             3
     6 |             4
     7 |             3
     8 |             4
     9 |             1
    10 |             2
    11 |             1
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             2

graph20_21_231.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             6
     4 |             6
     5 |             4
     6 |             4
     7 |             2
     8 |             2
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_57.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             4
     4 |             4
     5 |             3
     6 |             4
     7 |             3
     8 |             3
     9 |             2
    10 |             3
    11 |             2
    12 |             2
    13 |             2
    14 |             1
    15 |             2
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_977.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |            11
     3 |             8
     4 |             7
     5 |             5
     6 |             4
     7 |             2
     8 |             1
     9 |             1
    10 |             1
    11 |             1
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_66.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |            12
     3 |             7
     4 |             6
     5 |             4
     6 |             3
     7 |             2
     8 |             2
     9 |             2
    10 |             2
    11 |             1
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_475.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             7
     4 |             5
     5 |             5
     6 |             4
     7 |             3
     8 |             2
     9 |             2
    10 |             2
    11 |             2
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_395.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |            11
     3 |            10
     4 |             5
     5 |             3
     6 |             2
     7 |             2
     8 |             1
     9 |             2
    10 |             2
    11 |             2
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             2

graph20_21_280.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             6
     4 |             5
     5 |             4
     6 |             3
     7 |             3
     8 |             3
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             2

graph20_21_366.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             7
     4 |             5
     5 |             5
     6 |             2
     7 |             3
     8 |             2
     9 |             2
    10 |             2
    11 |             2
    12 |             1
    13 |             2
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_132.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             7
     4 |             4
     5 |             3
     6 |             3
     7 |             3
     8 |             2
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             2

graph20_21_512.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |             8
     3 |             5
     4 |             4
     5 |             3
     6 |             3
     7 |             3
     8 |             3
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             2
    17 |             2
    18 |             1
    19 |             1

graph20_21_109.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |            11
     3 |             7
     4 |             5
     5 |             5
     6 |             4
     7 |             3
     8 |             2
     9 |             2
    10 |             1
    11 |             1
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_535.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             6
     4 |             5
     5 |             4
     6 |             3
     7 |             3
     8 |             1
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             2

graph20_21_139.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |             8
     3 |             6
     4 |             3
     5 |             4
     6 |             4
     7 |             3
     8 |             3
     9 |             3
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_666.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            19
     2 |            11
     3 |             6
     4 |             4
     5 |             4
     6 |             3
     7 |             3
     8 |             3
     9 |             1
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             1
    15 |             1
    16 |             0
    17 |             1
    18 |             1
    19 |             2

graph20_21_206.txt: 
Min Cuts: 69 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             5
     4 |             5
     5 |             3
     6 |             4
     7 |             3
     8 |             2
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             2
