graph20_70_577.txt: 
Min Cuts: 38 
S Size | Number of Cuts
    18 |             7
    19 |            14

graph20_70_899.txt: 
Min Cuts: 49 
S Size | Number of Cuts
     1 |            17
     2 |             1
     3 |             1
     4 |             0
     5 |             1
     6 |             0
     7 |             1
     8 |             1
     9 |             2
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             1
    18 |             7
    19 |            16

graph20_70_566.txt: 
Min Cuts: 49 
S Size | Number of Cuts
     1 |            15
     2 |             6
     3 |             1
     4 |             0
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             0
    17 |             1
    18 |             8
    19 |            16

graph20_70_540.txt: 
Min Cuts: 49 
S Size | Number of Cuts
     1 |            16
     2 |             6
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             3
    18 |             7
    19 |            15

graph20_70_509.txt: 
Min Cuts: 49 
S Size | Number of Cuts
     1 |            16
     2 |             3
     3 |             0
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             4
    17 |             5
    18 |             3
    19 |            16

graph20_70_754.txt: 
Min Cuts: 49 
S Size | Number of Cuts
     1 |            18
     2 |             7
     3 |             4
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             4
    19 |            15

graph20_70_615.txt: 
Min Cuts: 49 
S Size | Number of Cuts
     1 |            18
     2 |             3
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             1
    11 |             1
    12 |             0
    13 |             2
    14 |             1
    15 |             1
    16 |             2
    17 |             1
    18 |             3
    19 |            15

graph20_70_675.txt: 
Min Cuts: 49 
S Size | Number of Cuts
     1 |            17
     2 |             4
     3 |             1
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             2
    16 |             1
    17 |             1
    18 |             5
    19 |            16

graph20_70_97.txt: 
Min Cuts: 49 
S Size | Number of Cuts
     1 |            17
     2 |             4
     3 |             3
     4 |             1
     5 |             2
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             1
    11 |             0
    12 |             0
    13 |             1
    14 |             0
    15 |             0
    16 |             1
    17 |             2
    18 |             2
    19 |            14

graph20_70_322.txt: 
Min Cuts: 49 
S Size | Number of Cuts
     1 |            18
     2 |             4
     3 |             0
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             2
    16 |             1
    17 |             1
    18 |             5
    19 |            17

graph20_70_853.txt: 
Min Cuts: 49 
S Size | Number of Cuts
     1 |            15
     2 |             2
     3 |             2
     4 |             0
     5 |             1
     6 |             0
     7 |             1
     8 |             1
     9 |             0
    10 |             1
    11 |             1
    12 |             0
    13 |             0
    14 |             0
    15 |             2
    16 |             1
    17 |             4
    18 |             5
    19 |            13

graph20_70_298.txt: 
Min Cuts: 49 
S Size | Number of Cuts
     1 |            16
     2 |             5
     3 |             3
     4 |             2
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             1
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             2
    19 |            18

graph20_70_624.txt: 
Min Cuts: 49 
S Size | Number of Cuts
     1 |            13
     2 |             7
     3 |             3
     4 |             0
     5 |             1
     6 |             0
     7 |             0
     8 |             1
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             2
    18 |             4
    19 |            17

graph20_70_914.txt: 
Min Cuts: 49 
S Size | Number of Cuts
     1 |            19
     2 |             2
     3 |             0
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             3
    18 |             8
    19 |            15

graph20_70_500.txt: 
Min Cuts: 49 
S Size | Number of Cuts
     1 |            17
     2 |             3
     3 |             1
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             1
    18 |             9
    19 |            16

graph20_70_488.txt: 
Min Cuts: 49 
S Size | Number of Cuts
     1 |            15
     2 |             5
     3 |             2
     4 |             2
     5 |             2
     6 |             1
     7 |             1
     8 |             1
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             0
    18 |             4
    19 |            15

graph20_70_581.txt: 
Min Cuts: 49 
S Size | Number of Cuts
     1 |            15
     2 |             4
     3 |             0
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             1
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             3
    18 |             8
    19 |            16

graph20_70_887.txt: 
Min Cuts: 49 
S Size | Number of Cuts
     1 |            19
     2 |             5
     3 |             2
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             1
    16 |             0
    17 |             2
    18 |             3
    19 |            15

graph20_70_676.txt: 
Min Cuts: 49 
S Size | Number of Cuts
     1 |            15
     2 |             5
     3 |             3
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             2
    18 |             7
    19 |            16

graph20_70_484.txt: 
Min Cuts: 49 
S Size | Number of Cuts
     1 |            15
     2 |             5
     3 |             2
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             2
    17 |             3
    18 |             6
    19 |            14

graph20_70_59.txt: 
Min Cuts: 49 
S Size | Number of Cuts
     1 |            14
     2 |             3
     3 |             4
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             0
    13 |             0
    14 |             1
    15 |             0
    16 |             1
    17 |             3
    18 |             5
    19 |            16

graph20_70_635.txt: 
Min Cuts: 49 
S Size | Number of Cuts
     1 |            20
     2 |             3
     3 |             1
     4 |             2
     5 |             1
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             2
    18 |             7
    19 |            12

graph20_70_395.txt: 
Min Cuts: 49 
S Size | Number of Cuts
     1 |            19
     2 |             6
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             0
    16 |             0
    17 |             2
    18 |             4
    19 |            17

graph20_70_315.txt: 
Min Cuts: 49 
S Size | Number of Cuts
     1 |            14
     2 |             8
     3 |             1
     4 |             2
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             1
    10 |             0
    11 |             1
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             1
    18 |             7
    19 |            13

graph20_70_188.txt: 
Min Cuts: 49 
S Size | Number of Cuts
     1 |            18
     2 |             2
     3 |             1
     4 |             0
     5 |             0
     6 |             1
     7 |             0
     8 |             1
     9 |             0
    10 |             0
    11 |             1
    12 |             1
    13 |             0
    14 |             0
    15 |             1
    16 |             0
    17 |             0
    18 |             6
    19 |            17

graph20_70_827.txt: 
Min Cuts: 49 
S Size | Number of Cuts
     1 |            15
     2 |             6
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             2
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             1
    17 |             1
    18 |             7
    19 |            16

graph20_70_175.txt: 
Min Cuts: 49 
S Size | Number of Cuts
     1 |            14
     2 |             8
     3 |             1
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             2
    17 |             3
    18 |             7
    19 |            12

graph20_70_39.txt: 
Min Cuts: 49 
S Size | Number of Cuts
     1 |            14
     2 |             8
     3 |             3
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             1
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             2
    18 |             6
    19 |            13

graph20_70_83.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            15
     2 |             6
     3 |             5
     4 |             1
     5 |             1
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             5
    19 |            15

graph20_70_84.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            16
     2 |             1
     3 |             2
     4 |             3
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             2
    18 |             9
    19 |            16

graph20_70_770.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            16
     2 |             6
     3 |             1
     4 |             2
     5 |             0
     6 |             1
     7 |             0
     8 |             0
     9 |             1
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             1
    18 |             4
    19 |            17

graph20_70_525.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            18
     2 |             3
     3 |             2
     4 |             1
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             2
    18 |             4
    19 |            15

graph20_70_404.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            15
     2 |             4
     3 |             1
     4 |             1
     5 |             1
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             3
    18 |             9
    19 |            14

graph20_70_681.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            19
     2 |             7
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             0
    17 |             1
    18 |             6
    19 |            15

graph20_70_618.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            13
     2 |             4
     3 |             5
     4 |             2
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             1
    18 |             7
    19 |            16

graph20_70_47.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            16
     2 |             6
     3 |             5
     4 |             1
     5 |             1
     6 |             0
     7 |             1
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             3
    18 |             5
    19 |            11

graph20_70_452.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            17
     2 |             5
     3 |             2
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             6
    19 |            17

graph20_70_29.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            14
     2 |             6
     3 |             3
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             2
    18 |             8
    19 |            16

graph20_70_112.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            13
     2 |             4
     3 |             5
     4 |             1
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             2
    17 |             6
    18 |             4
    19 |            14

graph20_70_10.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            20
     2 |             3
     3 |             2
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             5
    18 |             6
    19 |            14

graph20_70_242.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            18
     2 |             2
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             6
    17 |             3
    18 |             5
    19 |            15

graph20_70_139.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            18
     2 |             4
     3 |             0
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             2
    16 |             2
    17 |             4
    18 |             5
    19 |            14

graph20_70_762.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            17
     2 |             2
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             2
    16 |             1
    17 |             7
    18 |             8
    19 |            11

graph20_70_936.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            14
     2 |             6
     3 |             0
     4 |             0
     5 |             1
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             0
    15 |             1
    16 |             1
    17 |             4
    18 |             8
    19 |            13

graph20_70_333.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            14
     2 |             5
     3 |             0
     4 |             1
     5 |             2
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             1
    13 |             0
    14 |             0
    15 |             2
    16 |             2
    17 |             3
    18 |             5
    19 |            14

graph20_70_98.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            16
     2 |             9
     3 |             4
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             0
    15 |             0
    16 |             1
    17 |             1
    18 |             8
    19 |            10

graph20_70_917.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            19
     2 |             2
     3 |             0
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             1
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             4
    18 |             6
    19 |            16

graph20_70_834.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            17
     2 |             4
     3 |             2
     4 |             1
     5 |             1
     6 |             0
     7 |             0
     8 |             1
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             4
    19 |            16

graph20_70_976.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            18
     2 |             3
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             1
    13 |             1
    14 |             0
    15 |             0
    16 |             0
    17 |             4
    18 |             7
    19 |            15

graph20_70_491.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            18
     2 |             5
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             1
    16 |             2
    17 |             4
    18 |             4
    19 |            14

graph20_70_933.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            17
     2 |             5
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             1
    16 |             1
    17 |             2
    18 |             7
    19 |            15

graph20_70_731.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            16
     2 |             6
     3 |             2
     4 |             2
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             1
    18 |             5
    19 |            17

graph20_70_394.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            18
     2 |             5
     3 |             2
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             2
    17 |             2
    18 |             4
    19 |            16

graph20_70_214.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            17
     2 |             9
     3 |             1
     4 |             0
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             0
    17 |             2
    18 |             4
    19 |            15

graph20_70_798.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            14
     2 |             5
     3 |             4
     4 |             1
     5 |             0
     6 |             2
     7 |             1
     8 |             0
     9 |             0
    10 |             1
    11 |             0
    12 |             0
    13 |             1
    14 |             1
    15 |             1
    16 |             0
    17 |             0
    18 |             3
    19 |            16

graph20_70_271.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            13
     2 |             8
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             2
    17 |             2
    18 |             8
    19 |            16

graph20_70_775.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            18
     2 |             8
     3 |             2
     4 |             1
     5 |             1
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             1
    19 |            17

graph20_70_642.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            16
     2 |             5
     3 |             4
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             2
    14 |             0
    15 |             1
    16 |             2
    17 |             3
    18 |             6
    19 |            10

graph20_70_373.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            15
     2 |             4
     3 |             3
     4 |             3
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             1
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             2
    17 |             3
    18 |             5
    19 |            14

graph20_70_849.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            16
     2 |             8
     3 |             2
     4 |             1
     5 |             0
     6 |             0
     7 |             1
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             2
    16 |             1
    17 |             2
    18 |             7
    19 |            10

graph20_70_270.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            16
     2 |             5
     3 |             1
     4 |             0
     5 |             1
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             0
    15 |             0
    16 |             2
    17 |             1
    18 |             4
    19 |            18

graph20_70_406.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            18
     2 |             4
     3 |             0
     4 |             0
     5 |             1
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             0
    17 |             3
    18 |             7
    19 |            15

graph20_70_597.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            15
     2 |             6
     3 |             4
     4 |             1
     5 |             0
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             2
    18 |             4
    19 |            17

graph20_70_714.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            17
     2 |             5
     3 |             0
     4 |             1
     5 |             0
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             0
    16 |             2
    17 |             3
    18 |             5
    19 |            15

graph20_70_610.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            17
     2 |             7
     3 |             2
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             0
    13 |             0
    14 |             1
    15 |             0
    16 |             1
    17 |             1
    18 |             2
    19 |            17

graph20_70_692.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            17
     2 |             5
     3 |             4
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             3
    18 |             7
    19 |            13

graph20_70_420.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            17
     2 |             8
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             0
    15 |             0
    16 |             1
    17 |             2
    18 |             7
    19 |            14

graph20_70_147.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            18
     2 |             4
     3 |             0
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             5
    18 |             9
    19 |            12

graph20_70_378.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            15
     2 |             7
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             2
    17 |             4
    18 |             5
    19 |            17

graph20_70_311.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            17
     2 |             1
     3 |             0
     4 |             0
     5 |             1
     6 |             1
     7 |             1
     8 |             1
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             3
    17 |             2
    18 |             8
    19 |            15

graph20_70_816.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            18
     2 |             2
     3 |             1
     4 |             1
     5 |             1
     6 |             0
     7 |             1
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             4
    18 |             7
    19 |            15

graph20_70_426.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            17
     2 |             6
     3 |             0
     4 |             1
     5 |             2
     6 |             0
     7 |             2
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             5
    19 |            17

graph20_70_42.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            15
     2 |             5
     3 |             3
     4 |             2
     5 |             2
     6 |             0
     7 |             0
     8 |             0
     9 |             1
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             0
    15 |             0
    16 |             0
    17 |             2
    18 |             5
    19 |            14

graph20_70_822.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            13
     2 |             6
     3 |             2
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             3
    18 |             9
    19 |            15

graph20_70_314.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            16
     2 |             6
     3 |             2
     4 |             2
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             1
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             8
    19 |            13

graph20_70_987.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            16
     2 |             7
     3 |             4
     4 |             1
     5 |             0
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             1
    17 |             1
    18 |             3
    19 |            15

graph20_70_972.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            17
     2 |             5
     3 |             1
     4 |             0
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             1
    17 |             2
    18 |            10
    19 |            12

graph20_70_519.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            15
     2 |             4
     3 |             2
     4 |             1
     5 |             0
     6 |             2
     7 |             1
     8 |             1
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             2
    15 |             1
    16 |             3
    17 |             2
    18 |             4
    19 |            12

graph20_70_365.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            18
     2 |             5
     3 |             1
     4 |             0
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             2
    18 |             5
    19 |            17

graph20_70_185.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            19
     2 |             4
     3 |             3
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             1
    17 |             0
    18 |             6
    19 |            16

graph20_70_179.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            17
     2 |             3
     3 |             1
     4 |             2
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             1
    10 |             0
    11 |             1
    12 |             0
    13 |             1
    14 |             1
    15 |             0
    16 |             0
    17 |             1
    18 |             4
    19 |            18

graph20_70_410.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            20
     2 |             3
     3 |             1
     4 |             0
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             3
    18 |             7
    19 |            15

graph20_70_999.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            17
     2 |             4
     3 |             6
     4 |             2
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             6
    19 |            13

